id,x,y,is_zone,through_flow_allowed
136,21.6666,17.5532,true,true
137,21.9413,17.5308,true,true
138,21.6281,17.1542,true,true
139,21.9394,17.1219,true,true
140,17.1375,21.8928,true,true
141,17.9881,21.1571,true,true
142,17.985,20.6283,true,true
143,18.6573,21.0179,true,true
144,16.8429,19.7025,true,true
145,16.6863,20.2903,true,true
146,17.7489,20.1132,true,true
147,17.6544,19.6031,true,true
148,17.4593,19.2023,true,true
149,18.9314,19.8355,true,true
150,19.0743,21.0906,true,true
151,18.3609,19.2936,true,true
152,18.1174,19.1246,true,true
153,18.607,19.3601,true,true
154,18.5026,19.8827,true,true
155,18.6946,18.9363,true,true
156,19.6522,18.5915,true,true
157,19.7447,18.3603,true,true
158,19.9299,18.2851,true,true
159,18.817,18.6201,true,true
160,18.7692,18.1211,true,true
161,18.2162,18.4945,true,true
162,17.5662,18.7754,true,true
163,17.7085,18.2037,true,true
164,17.4047,17.6109,true,true
165,17.2686,16.933,true,true
166,18.5629,17.0554,true,true
167,18.1832,17.1014,true,true
168,17.9061,16.8305,true,true
169,19.1377,17.8402,true,true
170,18.4871,18.0807,true,true
171,18.0844,17.7588,true,true
172,18.4355,17.6588,true,true
173,19.6341,19.2607,true,true
174,19.7367,20.0039,true,true
175,20.1505,19.4073,true,true
176,21.3392,19.1544,true,true
177,21.0353,19.5633,true,true
178,20.7166,20.0386,true,true
179,21.6089,18.7251,true,true
180,20.6109,18.9991,true,true
181,16.495,19.5819,true,true
182,16.5242,19.229,true,true
183,16.2054,18.6629,true,true
184,16.7242,18.7201,true,true
185,16.9709,17.8893,true,true
186,16.3881,17.8986,true,true
187,17.1132,15.2814,true,true
188,16.5583,14.6383,true,true
189,15.1994,13.9871,true,true
190,16.3794,13.2533,true,true
191,22.3446,16.3023,true,true
192,22.6068,16.28,true,true
193,22.8908,16.2725,true,true
194,23.3475,15.8139,true,true
195,23.5699,15.612,true,true
196,22.8373,15.8711,true,true
197,23.0983,16.0115,true,true
198,23.0473,16.2315,true,true
199,23.299,16.4279,true,true
200,23.7221,16.3937,true,true
201,24.0751,16.4229,true,true
202,23.3742,16.2066,true,true
203,23.6979,16.1209,true,true
204,23.7377,15.7481,true,true
205,24.1441,16.3359,true,true
206,24.1111,16.0066,true,true
207,24.1086,15.7263,true,true
208,23.2518,15.456,true,true
209,23.3493,15.1534,true,true
210,23.9862,15.1323,true,true
211,24.0061,15.4591,true,true
212,23.8415,15.1957,true,true
213,22.9206,14.6079,true,true
214,23.3854,14.7259,true,true
215,23.3798,14.3922,true,true
216,23.386,14.9658,true,true
217,22.5732,15.6953,true,true
218,22.9231,15.2124,true,true
219,22.7478,14.9055,true,true
220,22.2874,15.1223,true,true
221,22.4204,14.9571,true,true
222,21.9593,14.5513,true,true
223,22.4446,14.565,true,true
224,20.9154,14.7943,true,true
225,19.5372,15.5213,true,true
226,22.1519,15.845,true,true
227,21.6039,15.7282,true,true
228,21.7406,14.9937,true,true
229,21.8002,15.8121,true,true
230,20.8278,11.7278,true,true
231,20.1785,11.5426,true,true
232,20.3903,11.2742,true,true
233,21.2584,11.6893,true,true
234,21.7077,12.0403,true,true
235,21.4492,11.3376,true,true
236,21.2795,10.4919,true,true
237,20.8626,10.4447,true,true
238,19.9566,13.2818,true,true
239,20.8638,12.9084,true,true
240,20.4593,12.6456,true,true
241,21.2416,12.5915,true,true
242,21.4106,12.2181,true,true
243,19.8597,12.3734,true,true
244,19.7715,11.944,true,true
245,20.5289,12.0795,true,true
246,21.2261,13.8181,true,true
247,22.6397,14.2164,true,true
248,22.339,13.6472,true,true
249,21.9904,13.9138,true,true
250,21.6026,13.3663,true,true
251,22.7,13.5938,true,true
252,22.0594,13.0874,true,true
253,21.5753,12.7742,true,true
254,22.2253,12.8096,true,true
255,18.5759,12.9333,true,true
256,18.4107,11.5743,true,true
257,18.095,10.8063,true,true
258,18.653,10.9995,true,true
259,18.653,10.9995,true,true
260,18.8891,12.1174,true,true
261,19.3937,11.1636,true,true
262,15.5648,11.1381,true,true
263,17.2052,11.2636,true,true
264,16.0706,10.3353,true,true
265,17.1132,10.3794,true,true
266,16.5099,9.50141,true,true
267,25.275,15.8531,true,true
268,24.9152,15.6636,true,true
269,24.9643,15.4399,true,true
270,24.5424,15.3498,true,true
271,24.5647,15.6132,true,true
272,24.6691,15.1571,true,true
273,24.5883,16.3291,true,true
274,24.5883,16.1091,true,true
275,24.4951,15.8282,true,true
276,24.9568,16.1687,true,true
277,24.9139,15.9544,true,true
278,25.265,16.3502,true,true
279,24.7847,16.5229,true,true
280,24.5666,16.6677,true,true
281,25.5434,16.2663,true,true
282,25.5695,15.9022,true,true
283,25.3831,15.4187,true,true
284,25.4775,14.0561,true,true
285,25.1656,15.1646,true,true
286,25.7099,15.282,true,true
287,25.0426,14.7955,true,true
288,25.1625,14.0865,true,true
289,24.4802,14.5202,true,true
290,24.643,14.798,true,true
291,24.7163,13.9504,true,true
292,24.6374,14.2885,true,true
293,24.1329,14.7967,true,true
294,24.0366,14.5886,true,true
295,24.0024,14.2282,true,true
296,23.7482,14.4985,true,true
297,24.2429,14.4544,true,true
298,23.345,14.0182,true,true
299,23.2574,13.641,true,true
300,23.7737,13.846,true,true
301,23.862,14.0822,true,true
302,23.5718,13.5093,true,true
303,24.3727,14.012,true,true
304,24.4274,13.7833,true,true
305,24.0825,13.8554,true,true
306,23.8961,13.0718,true,true
307,23.7768,13.2663,true,true
308,24.4454,13.0985,true,true
309,24.1223,12.8512,true,true
310,24.5337,13.4962,true,true
311,25.1836,12.9774,true,true
312,25.0283,13.1271,true,true
313,24.6679,12.9277,true,true
314,23.7893,12.223,true,true
315,23.4724,11.4034,true,true
316,23.9179,11.7104,true,true
317,23.5904,10.1675,true,true
318,23.1896,10.9107,true,true
319,23.0629,10.3943,true,true
320,23.9067,11.3152,true,true
321,23.8265,10.8156,true,true
322,24.0353,10.3906,true,true
323,24.4405,10.6584,true,true
324,22.3961,10.4931,true,true
325,21.9158,10.293,true,true
326,23.0492,13.2023,true,true
327,22.4664,12.6667,true,true
328,22.0898,10.9212,true,true
329,22.2762,11.7147,true,true
330,22.4539,12.2783,true,true
331,22.9461,11.9745,true,true
332,22.8025,11.3245,true,true
333,23.1555,12.681,true,true
334,23.5264,12.5238,true,true
335,23.2872,12.0621,true,true
336,24.5697,12.4455,true,true
337,24.2242,12.2765,true,true
338,25.0668,12.2995,true,true
339,25.4943,12.3137,true,true
340,24.7474,12.0888,true,true
341,24.4193,11.9111,true,true
342,25.0817,11.414,true,true
343,24.6294,11.4451,true,true
344,24.7766,10.9088,true,true
345,25.3147,11.4823,true,true
346,25.5925,11.5973,true,true
347,26.212,15.3411,true,true
348,26.2499,14.8837,true,true
349,25.9069,14.9074,true,true
350,25.9187,15.2746,true,true
351,26.0187,14.2412,true,true
352,26.0038,13.8659,true,true
353,26.2486,14.1946,true,true
354,26.852,13.9535,true,true
355,26.4786,13.6248,true,true
356,25.9585,13.4838,true,true
357,25.6397,13.1172,true,true
358,27.0664,14.8583,true,true
359,26.801,14.2823,true,true
360,27.7636,13.989,true,true
361,27.4616,13.4912,true,true
362,27.5858,13.8678,true,true
363,26.55,13.5037,true,true
364,27.305,13.0103,true,true
365,26.4953,13.0209,true,true
366,25.8889,12.9805,true,true
367,27.2248,12.5567,true,true
368,26.5861,12.5697,true,true
369,25.9889,12.6393,true,true
370,26.6115,12.2205,true,true
371,27.0421,11.849,true,true
372,27.2099,12.2106,true,true
373,26.8315,11.409,true,true
374,25.8764,12.3311,true,true
375,26.1666,11.7638,true,true
376,26.2151,11.1226,true,true
377,26.578,10.7802,true,true
378,26.3561,10.0507,true,true
379,25.7876,11.2276,true,true
380,25.8031,10.7156,true,true
381,25.1606,10.1383,true,true
382,24.9438,10.2999,true,true
383,25.1084,10.6982,true,true
384,25.3042,9.89598,true,true
385,25.8994,9.66856,true,true
386,27.0353,10.4434,true,true
387,26.8483,9.66794,true,true
388,27.2795,9.68161,true,true
389,27.7263,10.0849,true,true
390,27.8207,9.50638,true,true
391,26.9906,9.14847,true,true
392,26.7451,8.82598,true,true
393,27.5405,8.84648,true,true
394,27.963,8.98008,true,true
395,27.6784,8.36927,true,true
396,28.0593,16.1215,true,true
397,28.0954,15.8096,true,true
398,28.4496,15.7456,true,true
399,28.7491,15.5828,true,true
400,29.0896,14.8322,true,true
401,28.979,15.3112,true,true
402,29.4276,15.0546,true,true
403,29.102,14.3438,true,true
404,29.7153,14.1598,true,true
405,29.7563,14.9676,true,true
406,29.8781,14.3481,true,true
407,30.1068,14.135,true,true
408,28.247,15.1261,true,true
409,28.3998,15.3659,true,true
410,28.1737,15.5387,true,true
411,28.4974,15.1081,true,true
412,28.6136,14.2437,true,true
413,28.3893,14.6495,true,true
414,28.6596,14.7197,true,true
415,27.5753,15.4983,true,true
416,27.9978,15.4983,true,true
417,27.9624,15.1547,true,true
418,28.0022,14.7974,true,true
419,28.0954,14.4531,true,true
420,28.1898,14.1282,true,true
421,28.2122,13.7982,true,true
422,28.2401,13.1843,true,true
423,29.0579,13.9654,true,true
424,29.2244,13.5173,true,true
425,28.6142,13.8815,true,true
426,28.7354,13.5149,true,true
427,27.9817,12.3647,true,true
428,28.6689,12.5393,true,true
429,28.6987,12.9935,true,true
430,29.1324,12.479,true,true
431,29.2263,12.9687,true,true
432,29.8048,12.8494,true,true
433,28.8715,11.9863,true,true
434,28.1258,11.9297,true,true
435,27.5622,11.2705,true,true
436,27.8568,10.9629,true,true
437,27.4976,10.7783,true,true
438,28.5235,10.7268,true,true
439,28.4986,11.2326,true,true
440,29.1995,11.2288,true,true
441,29.719,12.3815,true,true
442,29.3878,11.9565,true,true
443,30.0906,11.9683,true,true
444,29.8911,11.7359,true,true
445,29.5382,11.4973,true,true
446,30.6411,12.1503,true,true
447,30.5237,11.642,true,true
448,30.2534,11.2425,true,true
449,30.1614,10.8672,true,true
450,31.503,11.5289,true,true
451,30.8077,11.1462,true,true
452,30.5113,10.4658,true,true
453,31.3601,10.764,true,true
454,31.6788,10.2241,true,true
455,30.8723,10.0364,true,true
456,31.8174,10.7578,true,true
457,24.9723,22.2824,true,true
458,24.1478,21.1689,true,true
459,24.8145,21.6157,true,true
460,24.6356,21.1211,true,true
461,25.5148,21.6629,true,true
462,25.3098,21.3479,true,true
463,25.7932,20.9546,true,true
464,25.3452,20.8961,true,true
465,26.0125,21.4007,true,true
466,23.9844,21.6275,true,true
467,23.2282,21.5256,true,true
468,23.2014,21.1758,true,true
469,23.6718,21.013,true,true
470,22.0768,20.5873,true,true
471,21.5293,20.0374,true,true
472,21.932,22.155,true,true
473,22.5565,21.8599,true,true
474,20.5743,22.1811,true,true
475,21.5442,23.0038,true,true
476,21.9084,22.5763,true,true
477,22.4328,23.3965,true,true
478,22.4769,22.7714,true,true
479,22.2495,21.7456,true,true
480,21.8816,21.4672,true,true
481,20.729,20.857,true,true
482,19.6627,21.502,true,true
483,19.5689,22.0308,true,true
484,19.1799,24.548,true,true
485,19.3073,23.5755,true,true
486,20.4606,24.5306,true,true
487,20.1903,24.3106,true,true
488,20.094,23.6532,true,true
489,22.3887,26.8974,true,true
490,22.2613,25.8516,true,true
491,22.6292,25.8435,true,true
492,21.3926,25.6322,true,true
493,22.0246,25.667,true,true
494,22.5372,24.0291,true,true
495,22.5565,24.781,true,true
496,23.6084,24.6461,true,true
497,23.2188,24.9369,true,true
498,22.8522,24.7182,true,true
499,23.5556,24.0241,true,true
500,23.921,24.1142,true,true
501,23.1144,23.6942,true,true
502,25.1022,24.5492,true,true
503,24.5796,24.4367,true,true
504,23.6718,23.3661,true,true
505,23.2331,22.933,true,true
506,22.6453,22.3551,true,true
507,24.1329,23.6476,true,true
508,25.4154,23.3661,true,true
509,24.817,23.3704,true,true
510,25.0724,23.6787,true,true
511,24.8885,22.9206,true,true
512,24.3566,23.2325,true,true
513,23.5395,22.2016,true,true
514,23.9073,22.2296,true,true
515,24.3379,22.2998,true,true
516,24.1341,22.8429,true,true
517,23.1629,22.2476,true,true
518,26.1853,18.0453,true,true
519,26.1983,18.5206,true,true
520,26.0591,18.2913,true,true
521,25.841,18.8114,true,true
522,26.4462,18.5896,true,true
523,26.7377,18.671,true,true
524,27.0384,18.745,true,true
525,26.0138,19.1172,true,true
526,26.2617,18.9935,true,true
527,26.7631,19.05,true,true
528,27.0285,19.0463,true,true
529,26.5711,18.2441,true,true
530,26.7986,18.2615,true,true
531,27.0658,18.3081,true,true
532,26.6227,18.4628,true,true
533,26.9297,18.53,true,true
534,27.1571,18.4573,true,true
535,27.1422,17.9682,true,true
536,27.4125,17.7949,true,true
537,27.3994,18.3454,true,true
538,27.5703,18.2006,true,true
539,26.1902,17.8589,true,true
540,26.7464,17.9154,true,true
541,26.2387,17.1834,true,true
542,26.1461,17.4662,true,true
543,26.8694,17.2462,true,true
544,26.775,17.5258,true,true
545,27.0713,17.6364,true,true
546,27.8151,17.1319,true,true
547,27.382,17.4848,true,true
548,27.369,17.1785,true,true
549,27.6635,17.4158,true,true
550,27.7176,17.8415,true,true
551,27.8829,17.6917,true,true
552,27.8443,18.1478,true,true
553,28.0146,18.0341,true,true
554,27.1925,19.8647,true,true
555,27.2093,19.5832,true,true
556,27.5952,19.6832,true,true
557,27.0111,20.2791,true,true
558,27.5473,20.2524,true,true
559,27.8369,19.5919,true,true
560,27.886,19.9498,true,true
561,28.1339,19.4198,true,true
562,28.3464,19.3011,true,true
563,28.2563,19.695,true,true
564,28.3644,19.9156,true,true
565,28.6409,19.1737,true,true
566,28.6851,18.9711,true,true
567,29.0666,19.5322,true,true
568,28.7944,19.426,true,true
569,28.6341,19.6944,true,true
570,29.0821,18.5735,true,true
571,28.9429,18.804,true,true
572,29.161,18.9289,true,true
573,29.4456,19.065,true,true
574,27.3839,18.7331,true,true
575,27.4578,19.0202,true,true
576,27.3808,19.183,true,true
577,27.666,19.1246,true,true
578,27.5927,18.6076,true,true
579,27.6648,18.8562,true,true
580,27.7977,19.1283,true,true
581,27.9804,19.0612,true,true
582,27.8033,18.722,true,true
583,27.7816,18.4523,true,true
584,28.0624,18.7313,true,true
585,28.4744,18.7574,true,true
586,28.3458,18.9177,true,true
587,28.1749,19.0289,true,true
588,29.5575,18.2814,true,true
589,28.4551,18.4691,true,true
590,28.0618,18.3566,true,true
591,28.3259,18.0509,true,true
592,28.4974,17.9446,true,true
593,28.759,18.0496,true,true
594,28.9094,18.2441,true,true
595,29.0908,18.328,true,true
596,29.0318,17.9353,true,true
597,29.3114,17.9595,true,true
598,29.66,17.816,true,true
599,29.9632,17.8098,true,true
600,29.2232,17.5867,true,true
601,29.4804,17.4954,true,true
602,29.7172,17.4289,true,true
603,29.9831,17.3879,true,true
604,28.9578,17.3201,true,true
605,29.3735,17.2052,true,true
606,29.6152,17.2102,true,true
607,29.8495,17.1008,true,true
608,28.1836,17.445,true,true
609,28.2613,17.7626,true,true
610,28.7814,17.6271,true,true
611,28.5968,17.043,true,true
612,28.7745,17.253,true,true
613,28.5434,17.455,true,true
614,29.4176,16.7,true,true
615,29.5972,16.6733,true,true
616,30.2391,16.1346,true,true
617,29.248,16.1091,true,true
618,29.056,15.8568,true,true
619,29.7259,15.5523,true,true
620,30.2714,15.0801,true,true
621,30.6753,14.4351,true,true
622,30.3969,14.1822,true,true
623,29.9825,15.817,true,true
624,30.7685,15.0552,true,true
625,31.3706,14.084,true,true
626,31.887,13.5211,true,true
627,32.3077,13.3583,true,true
628,32.4611,12.9413,true,true
629,33.0023,13.2924,true,true
630,32.9383,12.6108,true,true
631,33.4398,12.7568,true,true
632,33.5927,11.967,true,true
633,30.4411,13.0687,true,true
634,31.5657,13.3552,true,true
635,31.3383,12.6431,true,true
636,31.4651,12.0963,true,true
637,32.4462,12.7475,true,true
638,32.788,11.9167,true,true
639,32.6314,11.1437,true,true
640,33.2882,11.0145,true,true
641,32.8023,10.5211,true,true
642,32.4642,10.0029,true,true
643,33.6622,10.6665,true,true
644,34.5688,10.0961,true,true
645,34.5545,9.47966,true,true
646,33.5616,9.62382,true,true
647,31.4067,14.9676,true,true
648,31.6689,14.5215,true,true
649,32.156,13.9952,true,true
650,32.9147,13.884,true,true
651,33.0732,14.2897,true,true
652,33.7741,14.153,true,true
653,34.9081,13.7317,true,true
654,34.6825,13.4328,true,true
655,34.9777,13.3403,true,true
656,34.0003,12.8748,true,true
657,34.1475,12.1671,true,true
658,34.4831,12.9183,true,true
659,35.1492,12.9538,true,true
660,35.0436,12.6505,true,true
661,35.5798,12.5691,true,true
662,34.7646,12.113,true,true
663,35.1492,12.3075,true,true
664,35.1113,11.4705,true,true
665,34.1948,11.2214,true,true
666,35.1392,10.613,true,true
667,36.3646,8.95398,true,true
668,37.0643,9.28393,true,true
669,37.3725,8.42022,true,true
670,38.5034,7.19363,true,true
671,38.9048,10.9722,true,true
672,39.5553,12.4256,true,true
673,40.3575,12.4616,true,true
674,40.4924,11.711,true,true
675,39.3758,13.7448,true,true
676,41.3834,12.4275,true,true
677,37.1898,11.6259,true,true
678,37.4222,14.2369,true,true
679,35.4767,13.5285,true,true
680,36.044,13.8305,true,true
681,36.5516,13.6814,true,true
682,36.4199,13.1613,true,true
683,37.26,13.4359,true,true
684,34.2327,14.6495,true,true
685,35.5947,14.3991,true,true
686,34.7969,14.1449,true,true
687,31.6509,15.292,true,true
688,32.2946,15.0055,true,true
689,31.9118,15.8382,true,true
690,32.6407,16.2445,true,true
691,32.8514,15.6996,true,true
692,30.886,16.1433,true,true
693,30.1273,16.961,true,true
694,30.3603,16.8038,true,true
695,30.743,16.6876,true,true
696,31.0556,16.9436,true,true
697,31.3414,17.3649,true,true
698,32.2244,17.4873,true,true
699,31.5048,17.2176,true,true
700,31.841,17.2039,true,true
701,31.6074,16.8572,true,true
702,31.4415,16.6273,true,true
703,31.3694,16.3552,true,true
704,31.9379,16.8367,true,true
705,32.033,16.3899,true,true
706,32.4493,16.8442,true,true
707,30.0956,17.8937,true,true
708,30.3006,17.5184,true,true
709,30.5989,17.4916,true,true
710,30.4249,18.0838,true,true
711,30.9698,18.0161,true,true
712,31.1128,17.373,true,true
713,31.6571,18.2534,true,true
714,30.9406,18.579,true,true
715,31.5452,18.643,true,true
716,29.8116,19.0227,true,true
717,29.6469,18.4846,true,true
718,30.1403,18.7114,true,true
719,30.2118,18.3647,true,true
720,29.1691,19.8647,true,true
721,29.5525,19.9684,true,true
722,29.509,19.5652,true,true
723,28.3278,20.3481,true,true
724,28.4993,20.199,true,true
725,28.905,20.0741,true,true
726,29.2051,20.23,true,true
727,28.6217,20.6606,true,true
728,28.9603,20.8906,true,true
729,29.1952,20.6488,true,true
730,28.8976,20.4873,true,true
731,29.5388,20.3879,true,true
732,29.2667,21.0459,true,true
733,29.5916,20.8837,true,true
734,30.2391,20.7911,true,true
735,29.9346,20.2021,true,true
736,30.4261,20.304,true,true
737,28.2153,20.8912,true,true
738,28.5956,20.9055,true,true
739,28.4682,21.7045,true,true
740,28.8969,21.676,true,true
741,28.8795,22.3812,true,true
742,29.0535,23.0063,true,true
743,29.0411,23.7942,true,true
744,29.2971,23.5382,true,true
745,29.8694,23.0765,true,true
746,29.8476,24.4715,true,true
747,29.9595,23.8178,true,true
748,30.7238,24.328,true,true
749,29.7277,21.4958,true,true
750,27.149,20.8439,true,true
751,27.6331,20.8415,true,true
752,27.6797,20.4711,true,true
753,27.9469,20.7464,true,true
754,28.0239,20.3506,true,true
755,27.5976,21.1385,true,true
756,27.7294,21.5418,true,true
757,26.7849,21.0204,true,true
758,27.0266,21.548,true,true
759,27.2994,21.3386,true,true
760,27.4815,21.7605,true,true
761,27.4498,22.2066,true,true
762,27.9145,22.5018,true,true
763,27.9413,21.963,true,true
764,25.9516,21.9326,true,true
765,26.5339,21.5057,true,true
766,25.1855,22.5925,true,true
767,25.8752,22.4819,true,true
768,25.7422,23.3804,true,true
769,26.0349,23.0504,true,true
770,26.7638,22.0823,true,true
771,26.56,22.4999,true,true
772,26.5488,23.2027,true,true
773,27.2671,22.3539,true,true
774,27.3298,22.979,true,true
775,27.5945,22.8417,true,true
776,27.9251,22.8398,true,true
777,28.2905,24.0266,true,true
778,27.963,23.4139,true,true
779,28.5527,23.1281,true,true
780,27.9065,24.4846,true,true
781,26.6115,25.7876,true,true
782,26.8632,24.7928,true,true
783,29.7544,27.0651,true,true
784,31.4272,26.45,true,true
785,31.4178,25.8236,true,true
786,30.7157,25.8298,true,true
787,30.5678,25.4278,true,true
788,31.0053,25.2464,true,true
789,30.7952,22.1911,true,true
790,31.8454,22.2874,true,true
791,32.4319,22.3551,true,true
792,32.9489,21.6107,true,true
793,31.3284,21.781,true,true
794,31.9044,21.4417,true,true
795,31.9323,21.0726,true,true
796,32.2803,21.264,true,true
797,30.9096,21.3106,true,true
798,31.0606,21.6561,true,true
799,31.3153,21.2969,true,true
800,31.6478,20.8694,true,true
801,30.9761,20.6836,true,true
802,31.7155,20.4512,true,true
803,31.1587,20.1027,true,true
804,31.772,19.8454,true,true
805,30.1155,19.5341,true,true
806,30.4746,19.6863,true,true
807,30.6623,19.9312,true,true
808,30.7853,19.4309,true,true
809,30.3845,19.0718,true,true
810,30.9953,19.2358,true,true
811,31.7627,19.3452,true,true
812,32.8489,20.839,true,true
813,32.683,19.9038,true,true
814,33.4622,21.438,true,true
815,33.8393,21.1397,true,true
816,34.0015,21.5405,true,true
817,34.3234,21.1795,true,true
818,33.2062,19.9703,true,true
819,33.1745,19.7205,true,true
820,33.6685,19.8758,true,true
821,33.4752,20.5295,true,true
822,33.8779,20.4643,true,true
823,33.8754,20.0225,true,true
824,34.4626,20.3823,true,true
825,32.5195,17.908,true,true
826,32.3058,18.9171,true,true
827,32.8277,18.7599,true,true
828,33.1366,18.7605,true,true
829,32.9663,18.136,true,true
830,32.9725,19.3558,true,true
831,33.3627,19.4142,true,true
832,33.6057,19.3495,true,true
833,33.9773,19.6447,true,true
834,33.4932,18.1696,true,true
835,34.1214,17.9937,true,true
836,33.9288,18.7791,true,true
837,34.1979,18.5107,true,true
838,33.4448,17.1014,true,true
839,33.7387,16.8566,true,true
840,33.6169,15.5287,true,true
841,34.7093,16.462,true,true
842,34.3992,15.5673,true,true
843,35.8383,16.3564,true,true
844,35.4791,15.374,true,true
845,36.9276,18.3168,true,true
846,36.1285,17.9272,true,true
847,36.1223,17.3935,true,true
848,35.7041,18.2957,true,true
849,35.1243,17.7837,true,true
850,34.8988,17.3214,true,true
851,34.5315,17.8632,true,true
852,34.8037,18.1435,true,true
853,34.7335,18.5996,true,true
854,35.046,18.4765,true,true
855,35.0703,19.1389,true,true
856,35.2673,18.9382,true,true
857,35.5587,18.9718,true,true
858,34.9367,19.6932,true,true
859,35.3996,19.5937,true,true
860,35.7762,19.2203,true,true
861,36.0141,18.8587,true,true
862,35.6854,19.6087,true,true
863,36.336,19.6416,true,true
864,36.3733,19.3427,true,true
865,36.3895,19.0668,true,true
866,19.6863,10.956,false,false
867,21.5461,16.3433,false,false
868,25.595,14.6377,false,false
869,28.7665,24.4249,false,false
870,28.5819,24.556,false,false
871,28.6105,24.5144,false,false
872,28.6447,24.5709,false,false
873,25.5074,18.2895,false,false
874,20.4438,24.9158,false,false
875,20.4227,24.9146,false,false
876,16.7485,19.4676,false,false
877,33.835,17.6849,false,false
878,33.8207,17.588,false,false
879,17.542,8.10581,false,false
880,17.1928,5.81729,false,false
881,15.0279,29.2704,false,false
882,7.90883,11.675,false,false
883,8.04926,11.6563,false,false
