src,dst,volume
308,2,1.59
313,2,1.504
321,2,1.498
333,2,1.654
334,2,1.204
340,2,1.191
343,2,1.129
346,2,1.099
364,2,1.001
365,2,1.994
368,2,1.216
370,2,1.087
373,2,1.197
382,2,1.496
383,2,1.152
386,2,1.011
392,2,1.135
393,2,1.174
394,2,1.152
398,2,1.0
400,2,1.05
401,2,1.256
431,2,1.238
436,2,1.099
438,2,1.564
439,2,1.412
441,2,1.027
445,2,2.237
448,2,1.86
460,2,3.448
464,2,2.328
466,2,1.339
467,2,2.429
468,2,2.921
469,2,3.692
476,2,2.415
477,2,1.112
478,2,1.475
479,2,1.263
480,2,2.979
483,2,1.404
484,2,1.422
486,2,1.37
487,2,1.324
488,2,1.419
491,2,1.742
492,2,2.415
493,2,1.247
494,2,1.865
495,2,1.79
497,2,1.996
500,2,2.531
501,2,1.115
503,2,1.566
505,2,1.092
506,2,2.287
508,2,2.381
509,2,4.739
510,2,3.938
512,2,1.771
514,2,1.762
516,2,1.648
2,3,1.038
5,3,2.25
6,3,1.15
7,3,1.825
8,3,1.326
9,3,1.091
10,3,1.239
11,3,2.173
12,3,2.039
13,3,1.937
14,3,1.139
15,3,1.518
16,3,1.996
43,3,1.261
147,3,1.08
185,3,1.134
460,3,2.283
462,3,1.738
464,3,1.927
466,3,1.082
467,3,1.287
468,3,1.055
469,3,1.555
509,3,1.13
513,3,2.4
514,3,6.399
515,3,2.879
757,3,1.562
2,4,1.189
5,4,1.055
7,4,1.104
11,4,1.959
12,4,1.114
13,4,1.016
16,4,1.187
43,4,1.009
757,4,1.007
1,5,1.414
2,5,6.615
3,5,2.259
4,5,1.112
6,5,2.079
7,5,4.2
8,5,2.794
9,5,2.921
10,5,5.159
11,5,8.627
12,5,5.356
13,5,4.539
14,5,3.637
15,5,4.369
16,5,4.324
17,5,3.869
18,5,1.384
35,5,1.165
37,5,1.546
38,5,1.246
39,5,1.575
40,5,1.036
43,5,1.28
44,5,1.734
46,5,1.883
47,5,1.376
48,5,1.44
49,5,1.229
87,5,1.136
90,5,1.562
94,5,3.073
95,5,2.061
97,5,1.376
102,5,1.318
104,5,2.073
106,5,1.165
107,5,2.325
108,5,1.874
109,5,1.248
110,5,5.673
111,5,1.562
112,5,2.49
114,5,1.312
115,5,1.244
116,5,1.277
118,5,1.147
119,5,1.078
120,5,2.068
121,5,1.335
123,5,2.251
137,5,1.136
139,5,3.917
147,5,1.293
153,5,1.001
154,5,1.403
170,5,1.185
176,5,3.564
177,5,1.127
179,5,6.758
180,5,2.236
185,5,1.424
190,5,1.157
192,5,1.142
194,5,1.085
203,5,1.292
217,5,3.035
226,5,1.53
239,5,1.008
278,5,1.02
279,5,2.0
460,5,1.442
464,5,1.613
467,5,1.031
468,5,1.213
469,5,1.848
476,5,1.216
509,5,1.571
510,5,1.096
520,5,1.274
2,6,4.101
3,6,1.119
5,6,1.768
7,6,2.1
9,6,1.187
10,6,2.257
11,6,3.458
12,6,2.133
13,6,2.177
14,6,1.687
15,6,1.679
16,6,1.694
17,6,1.917
37,6,1.024
39,6,1.113
43,6,1.019
46,6,1.325
47,6,1.075
48,6,1.08
94,6,1.039
104,6,1.151
110,6,2.145
120,6,1.028
139,6,1.353
176,6,1.932
179,6,3.554
180,6,1.035
473,6,1.964
480,6,1.394
1,7,1.199
2,7,6.9
3,7,1.832
4,7,1.163
5,7,4.182
6,7,2.393
8,7,2.672
9,7,3.082
10,7,4.506
11,7,6.857
12,7,5.998
13,7,4.048
14,7,2.667
15,7,4.176
16,7,4.951
17,7,2.841
18,7,1.166
35,7,1.307
37,7,1.769
38,7,1.219
39,7,1.639
40,7,1.109
43,7,1.558
44,7,1.146
46,7,1.626
47,7,1.154
48,7,1.404
49,7,1.192
87,7,1.057
90,7,1.093
94,7,2.516
95,7,1.691
97,7,1.096
102,7,1.089
104,7,1.777
107,7,1.712
108,7,1.497
109,7,1.018
110,7,4.43
111,7,1.346
112,7,1.937
114,7,1.166
115,7,1.067
116,7,1.042
120,7,1.798
121,7,1.121
123,7,2.229
139,7,2.673
143,7,1.159
144,7,1.024
147,7,1.669
150,7,1.057
152,7,1.085
153,7,1.124
154,7,1.684
170,7,1.404
176,7,2.638
179,7,3.82
185,7,1.816
190,7,1.404
192,7,1.08
203,7,1.404
205,7,1.126
217,7,2.901
226,7,1.413
239,7,1.003
273,7,1.113
278,7,1.367
279,7,1.925
283,7,1.551
460,7,1.739
462,7,1.057
464,7,1.912
468,7,1.092
469,7,1.788
476,7,1.249
500,7,1.025
508,7,1.074
509,7,1.908
510,7,1.438
520,7,1.246
542,7,1.12
1,8,1.141
2,8,5.891
3,8,1.293
5,8,2.439
7,8,2.391
9,8,1.669
10,8,2.772
11,8,3.718
12,8,2.811
13,8,2.685
14,8,1.97
15,8,2.282
16,8,2.352
17,8,2.501
18,8,1.149
30,8,1.011
35,8,1.388
37,8,1.399
38,8,1.169
39,8,1.445
40,8,1.03
43,8,1.529
44,8,1.085
46,8,1.606
47,8,1.321
48,8,1.381
49,8,1.201
90,8,1.185
94,8,1.17
104,8,1.402
107,8,1.156
110,8,2.811
112,8,1.1
120,8,1.249
139,8,1.493
176,8,1.788
179,8,3.541
279,8,1.011
464,8,1.208
520,8,1.039
2,9,3.83
3,9,1.091
5,9,2.787
6,9,1.443
7,9,2.982
8,9,1.983
10,9,1.924
11,9,4.519
12,9,2.41
13,9,2.654
14,9,2.132
15,9,2.342
16,9,2.144
17,9,1.536
30,9,1.076
31,9,1.007
35,9,1.461
37,9,1.153
39,9,1.03
43,9,1.586
57,9,1.1
110,9,1.875
279,9,1.071
347,9,1.02
460,9,1.093
462,9,1.07
464,9,1.722
520,9,1.176
541,9,1.024
542,9,1.076
750,9,1.115
752,9,1.035
757,9,1.822
2,10,5.458
3,10,1.204
5,10,4.636
6,10,2.27
7,10,4.092
8,10,2.789
9,10,1.688
11,10,4.754
12,10,3.349
13,10,4.342
14,10,2.545
15,10,3.66
16,10,3.271
17,10,1.608
26,10,1.007
27,10,1.011
30,10,1.529
31,10,1.487
34,10,1.052
35,10,2.119
37,10,2.279
38,10,1.404
39,10,1.953
40,10,1.44
41,10,1.099
43,10,2.781
46,10,1.544
47,10,1.149
48,10,1.635
49,10,1.35
57,10,1.096
104,10,1.26
110,10,2.274
120,10,1.167
143,10,1.188
144,10,1.049
147,10,1.736
150,10,1.043
152,10,1.053
153,10,1.109
154,10,1.712
170,10,1.203
179,10,1.011
185,10,1.638
190,10,1.356
278,10,1.058
279,10,1.303
283,10,1.379
460,10,1.722
462,10,1.497
464,10,2.133
469,10,1.249
476,10,1.232
508,10,1.095
509,10,1.966
510,10,1.562
520,10,1.19
542,10,1.047
757,10,1.449
1,11,1.761
2,11,12.417
3,11,2.182
4,11,2.056
5,11,8.627
6,11,3.921
7,11,6.88
8,11,4.135
9,11,4.689
10,11,5.22
12,11,7.398
13,11,8.221
14,11,4.949
15,11,6.893
16,11,8.031
17,11,4.151
18,11,1.92
26,11,1.2
27,11,1.404
30,11,2.473
31,11,1.964
32,11,1.145
34,11,1.566
35,11,3.204
37,11,3.299
38,11,2.165
39,11,3.135
40,11,2.096
41,11,1.619
42,11,1.061
43,11,3.96
44,11,1.869
46,11,2.8
47,11,2.279
48,11,2.71
49,11,2.251
51,11,1.461
52,11,1.707
57,11,1.417
86,11,1.054
87,11,1.538
90,11,1.599
94,11,2.852
95,11,2.156
97,11,1.446
98,11,1.261
102,11,1.201
104,11,2.213
106,11,1.25
107,11,2.004
108,11,1.967
109,11,1.312
110,11,5.709
111,11,1.75
112,11,2.038
114,11,1.168
115,11,1.01
119,11,1.186
120,11,2.09
121,11,1.224
122,11,1.137
123,11,2.406
139,11,2.245
143,11,1.812
144,11,1.6
145,11,1.474
146,11,1.063
147,11,2.61
150,11,1.646
152,11,1.69
153,11,1.751
154,11,2.629
161,11,1.119
164,11,1.37
170,11,2.18
176,11,2.214
179,11,3.921
184,11,1.281
185,11,2.818
190,11,2.192
203,11,1.441
205,11,1.277
239,11,1.558
242,11,1.029
244,11,1.205
260,11,1.042
262,11,1.4
273,11,1.343
277,11,1.004
278,11,1.766
279,11,2.532
280,11,1.049
282,11,1.25
283,11,1.597
301,11,1.183
308,11,1.065
333,11,1.317
365,11,1.263
445,11,1.385
448,11,1.131
459,11,1.64
460,11,3.86
462,11,3.264
463,11,1.846
464,11,4.612
465,11,1.303
466,11,2.148
467,11,1.801
468,11,2.107
469,11,3.373
476,11,1.943
491,11,1.039
492,11,1.416
494,11,1.224
495,11,1.334
497,11,1.27
500,11,1.592
503,11,1.001
506,11,1.381
508,11,1.674
509,11,2.978
510,11,2.249
512,11,1.012
514,11,1.359
516,11,1.138
518,11,1.008
519,11,1.052
520,11,2.285
521,11,1.776
522,11,1.086
541,11,1.677
542,11,1.973
757,11,2.29
1,12,1.646
2,12,9.055
3,12,1.989
4,12,1.108
5,12,4.742
6,12,2.134
7,12,5.428
8,12,2.814
9,12,2.052
10,12,3.331
11,12,6.727
13,12,4.167
14,12,3.528
15,12,3.429
16,12,3.877
17,12,3.677
18,12,2.211
26,12,1.37
27,12,1.688
30,12,2.761
31,12,2.331
32,12,1.244
34,12,1.756
35,12,3.482
37,12,2.41
38,12,1.763
39,12,2.618
40,12,1.92
41,12,1.339
42,12,1.216
43,12,3.767
44,12,1.265
46,12,2.298
47,12,1.99
48,12,2.34
49,12,1.923
51,12,1.407
52,12,1.731
90,12,1.497
97,12,1.066
98,12,1.071
104,12,1.475
106,12,1.049
107,12,1.024
108,12,1.256
110,12,3.431
112,12,1.062
120,12,1.197
147,12,1.096
150,12,1.002
154,12,1.291
179,12,1.374
279,12,1.584
460,12,1.499
462,12,1.668
464,12,2.84
466,12,1.002
469,12,1.173
476,12,1.346
509,12,1.429
519,12,1.039
520,12,2.396
521,12,1.547
528,12,1.287
536,12,1.303
538,12,1.099
539,12,1.025
541,12,1.59
542,12,1.607
544,12,1.118
757,12,1.721
1,13,1.375
2,13,8.775
3,13,1.945
4,13,1.075
5,13,4.527
6,13,2.596
7,13,4.059
8,13,3.11
9,13,2.781
10,13,4.857
11,13,8.207
12,13,4.757
14,13,2.604
15,13,2.973
16,13,4.241
17,13,3.485
18,13,1.45
26,13,1.067
35,13,1.007
37,13,1.343
38,13,1.044
39,13,1.129
43,13,1.013
46,13,1.243
90,13,1.214
94,13,2.39
95,13,1.659
97,13,1.297
102,13,1.12
104,13,1.948
107,13,2.207
108,13,1.716
109,13,1.333
110,13,6.072
111,13,1.783
112,13,2.761
114,13,1.436
115,13,1.282
116,13,1.248
118,13,1.055
119,13,1.11
120,13,2.069
121,13,1.319
123,13,2.267
139,13,3.456
147,13,1.078
154,13,1.195
170,13,1.019
176,13,1.694
179,13,4.126
185,13,1.203
192,13,1.33
194,13,1.505
196,13,1.177
202,13,1.029
203,13,1.631
205,13,1.184
206,13,1.019
214,13,1.325
216,13,1.044
217,13,3.727
220,13,1.539
226,13,1.845
229,13,1.089
271,13,1.01
273,13,1.125
278,13,1.558
279,13,2.567
282,13,1.023
283,13,2.38
293,13,2.142
294,13,1.048
297,13,1.535
347,13,1.345
350,13,1.305
476,13,1.077
509,13,1.335
520,13,1.447
541,13,1.318
542,13,1.361
2,14,5.455
3,14,1.108
5,14,3.258
6,14,1.695
7,14,2.421
8,14,1.981
9,14,1.859
10,14,2.542
11,14,4.505
12,14,3.546
13,14,2.318
15,14,2.017
16,14,2.876
17,14,1.494
37,14,1.411
39,14,1.165
43,14,1.186
46,14,1.095
94,14,1.215
104,14,1.41
110,14,2.587
112,14,1.189
120,14,1.409
123,14,1.124
139,14,1.493
147,14,1.216
154,14,1.229
176,14,1.128
179,14,1.917
185,14,1.131
217,14,1.983
226,14,1.379
279,14,1.335
283,14,1.551
293,14,1.135
347,14,1.108
350,14,1.09
509,14,1.405
510,14,1.096
2,15,7.235
3,15,1.522
5,15,4.327
6,15,2.023
7,15,4.165
8,15,2.673
9,15,2.44
10,15,4.117
11,15,6.844
12,15,3.957
13,15,2.951
14,15,2.28
16,15,3.138
17,15,2.587
18,15,1.322
26,15,1.084
37,15,1.142
57,15,1.087
94,15,1.475
95,15,1.115
104,15,1.437
107,15,1.59
108,15,1.558
109,15,1.118
110,15,4.934
111,15,1.547
112,15,2.233
114,15,1.106
120,15,1.601
123,15,1.784
139,15,2.107
179,15,1.97
194,15,1.243
203,15,1.416
205,15,1.062
214,15,1.256
216,15,1.024
217,15,2.85
226,15,1.271
271,15,1.051
273,15,1.05
278,15,1.62
279,15,2.418
282,15,1.252
283,15,2.817
290,15,1.261
293,15,2.542
294,15,1.377
297,15,3.694
347,15,2.871
349,15,2.026
350,15,2.0
509,15,1.068
520,15,1.435
541,15,1.512
542,15,1.432
1,16,1.183
2,16,7.283
3,16,1.953
4,16,1.18
5,16,3.995
6,16,1.693
7,16,4.622
8,16,2.353
9,16,1.895
10,16,3.254
11,16,7.529
12,16,3.876
13,16,3.887
14,16,2.862
15,16,2.849
17,16,2.469
18,16,1.192
26,16,1.8
30,16,1.142
31,16,1.136
34,16,1.163
35,16,2.065
37,16,1.866
38,16,1.41
39,16,1.48
40,16,1.195
43,16,2.007
46,16,1.112
48,16,1.217
55,16,1.458
57,16,1.591
73,16,1.028
104,16,1.46
107,16,1.126
108,16,1.292
110,16,3.886
111,16,1.214
112,16,1.52
120,16,1.475
154,16,1.107
278,16,1.302
279,16,2.184
283,16,2.35
347,16,2.911
349,16,1.4
350,16,1.464
464,16,1.136
476,16,1.144
509,16,1.209
520,16,2.172
521,16,1.236
536,16,1.549
538,16,1.125
539,16,1.024
540,16,1.012
541,16,1.932
542,16,1.768
543,16,1.116
544,16,1.289
2,17,2.275
5,17,3.819
6,17,2.032
7,17,2.81
8,17,2.64
9,17,1.532
10,17,1.702
11,17,4.1
12,17,3.87
13,17,3.442
14,17,1.579
15,17,2.559
16,17,2.581
37,17,1.391
39,17,1.027
43,17,1.427
57,17,1.135
58,17,1.231
123,17,1.321
143,17,1.199
144,17,1.04
147,17,1.729
154,17,1.588
170,17,1.296
185,17,1.843
190,17,1.345
217,17,1.273
273,17,1.039
278,17,1.223
282,17,1.301
283,17,1.993
347,17,2.018
350,17,2.331
460,17,1.329
464,17,1.481
500,17,1.029
509,17,1.827
510,17,1.517
5,18,1.396
7,18,1.175
8,18,1.039
11,18,1.936
12,18,2.0
13,18,1.462
15,18,1.332
16,18,1.077
283,18,1.036
347,18,1.482
349,18,1.014
350,18,1.66
26,19,1.257
22,21,1.242
23,21,6.391
24,21,1.922
25,21,1.234
26,21,10.52
31,21,1.165
32,21,1.108
35,21,1.173
37,21,1.893
39,21,1.076
43,21,1.998
48,21,1.305
123,21,1.188
154,21,1.018
185,21,1.341
282,21,1.083
445,21,1.029
460,21,4.341
462,21,2.794
463,21,4.688
464,21,8.334
509,21,1.235
510,21,1.046
750,21,1.382
752,21,1.838
757,21,1.46
23,22,2.027
24,22,1.104
26,22,4.512
21,23,5.39
22,23,2.343
24,23,5.364
25,23,3.851
26,23,21.746
55,23,1.171
104,23,1.157
110,23,2.646
112,23,1.47
114,23,1.034
120,23,1.338
123,23,3.087
139,23,1.755
154,23,1.019
185,23,1.191
203,23,1.384
205,23,1.059
206,23,1.005
211,23,1.049
217,23,1.045
226,23,1.474
268,23,1.265
270,23,1.196
271,23,1.784
272,23,1.05
273,23,1.229
274,23,1.003
275,23,1.081
276,23,1.072
277,23,1.517
278,23,1.705
279,23,1.6
281,23,1.133
282,23,2.509
293,23,1.017
297,23,2.566
301,23,1.719
304,23,1.222
347,23,1.073
349,23,1.061
350,23,1.037
509,23,1.206
21,24,1.417
22,24,1.169
23,24,5.459
25,24,1.581
26,24,12.752
94,24,1.182
104,24,1.034
110,24,1.301
123,24,2.58
139,24,1.611
203,24,1.127
217,24,1.066
226,24,2.116
227,24,1.041
229,24,1.034
247,24,1.576
282,24,1.276
297,24,2.318
301,24,1.139
509,24,1.129
21,25,1.04
23,25,4.076
24,25,1.742
26,25,5.705
7,26,1.047
11,26,1.509
12,26,1.187
13,26,1.294
15,26,1.338
16,26,1.584
19,26,1.755
20,26,2.025
21,26,7.755
22,26,4.402
23,26,20.515
24,26,11.792
25,26,4.793
35,26,1.001
37,26,2.662
38,26,1.116
54,26,1.38
55,26,2.384
56,26,1.054
57,26,1.552
58,26,1.882
59,26,1.437
62,26,1.209
69,26,1.796
70,26,1.194
73,26,1.787
74,26,1.24
75,26,1.641
78,26,1.168
79,26,1.58
80,26,1.805
81,26,1.8
99,26,1.006
104,26,1.842
108,26,1.219
109,26,1.054
110,26,3.992
111,26,1.766
112,26,1.987
114,26,1.484
115,26,1.139
119,26,1.433
120,26,1.991
122,26,1.112
123,26,4.081
143,26,1.689
144,26,1.48
145,26,1.381
146,26,1.011
147,26,2.502
150,26,1.391
152,26,1.343
153,26,1.398
154,26,2.262
164,26,1.196
170,26,1.901
175,26,2.47
176,26,1.448
177,26,1.028
184,26,1.24
185,26,2.79
190,26,2.409
201,26,1.281
202,26,1.513
203,26,2.811
204,26,1.632
205,26,2.327
206,26,2.328
207,26,2.155
210,26,1.817
211,26,2.233
212,26,1.047
214,26,1.831
215,26,1.297
217,26,1.125
226,26,1.036
232,26,1.092
234,26,1.309
236,26,1.279
237,26,1.1
239,26,1.657
260,26,1.009
262,26,1.24
267,26,1.454
268,26,2.155
270,26,1.94
271,26,2.993
272,26,1.783
273,26,2.417
274,26,1.642
275,26,1.839
276,26,2.184
277,26,2.712
278,26,2.663
279,26,3.604
280,26,1.343
281,26,1.562
282,26,5.236
283,26,1.676
290,26,1.124
293,26,1.644
294,26,1.073
297,26,6.491
301,26,3.006
303,26,2.453
304,26,3.31
305,26,1.307
321,26,1.32
333,26,1.607
334,26,1.153
338,26,1.038
340,26,1.382
341,26,1.04
343,26,1.269
346,26,1.284
347,26,2.592
348,26,1.548
349,26,2.606
350,26,2.434
351,26,1.858
353,26,1.297
364,26,1.196
365,26,2.475
368,26,1.499
369,26,1.014
370,26,1.349
371,26,1.097
373,26,1.489
382,26,1.575
383,26,1.22
392,26,1.105
393,26,1.182
394,26,1.109
396,26,4.404
397,26,3.326
398,26,5.008
399,26,1.236
407,26,1.005
408,26,1.53
409,26,1.458
410,26,1.966
411,26,1.064
416,26,1.368
417,26,3.375
418,26,2.503
422,26,1.167
431,26,1.301
436,26,1.177
438,26,1.738
439,26,1.543
441,26,1.221
442,26,1.043
445,26,2.645
448,26,2.059
453,26,1.017
467,26,1.138
476,26,2.128
478,26,1.207
479,26,1.033
480,26,1.222
492,26,1.313
500,26,1.278
506,26,1.637
508,26,1.819
509,26,3.429
510,26,2.844
512,26,1.255
514,26,1.378
516,26,1.227
520,26,1.038
536,26,1.158
541,26,1.312
542,26,1.396
543,26,1.048
608,26,1.02
10,27,1.131
11,27,1.512
12,27,1.506
28,27,8.003
29,27,6.82
30,27,19.751
31,27,17.416
32,27,11.513
33,27,2.21
34,27,9.263
35,27,18.325
36,27,2.816
37,27,8.699
38,27,5.736
39,27,10.23
40,27,8.155
41,27,4.076
42,27,9.265
43,27,27.601
46,27,2.863
47,27,3.969
48,27,5.721
49,27,4.079
50,27,1.85
51,27,3.607
52,27,4.692
133,27,1.076
139,27,2.797
143,27,1.706
144,27,1.4
145,27,1.423
147,27,2.495
150,27,1.711
152,27,1.739
153,27,2.176
154,27,2.542
155,27,1.559
156,27,1.006
161,27,1.087
162,27,1.206
164,27,1.01
170,27,1.721
173,27,1.765
174,27,1.02
175,27,2.275
176,27,1.592
178,27,1.073
179,27,1.643
180,27,2.735
185,27,2.558
190,27,2.281
194,27,1.118
196,27,1.338
239,27,1.953
243,27,1.054
262,27,1.218
301,27,1.291
308,27,1.097
356,27,1.114
365,27,1.077
398,27,1.099
400,27,1.035
401,27,1.234
445,27,1.152
448,27,1.09
457,27,3.596
459,27,4.451
460,27,4.29
461,27,3.962
462,27,7.695
463,27,4.118
464,27,8.405
465,27,7.012
466,27,2.891
467,27,1.017
469,27,2.091
473,27,1.013
476,27,3.082
478,27,1.628
480,27,1.362
483,27,1.166
484,27,1.31
486,27,1.149
487,27,1.093
488,27,1.176
491,27,1.28
492,27,2.195
493,27,1.048
494,27,1.83
495,27,1.578
497,27,1.381
500,27,2.194
503,27,1.087
508,27,7.944
509,27,11.191
510,27,4.678
511,27,4.155
512,27,2.09
513,27,1.391
514,27,5.718
515,27,3.587
516,27,3.454
519,27,1.049
520,27,1.523
521,27,1.841
522,27,1.149
523,27,1.132
527,27,1.284
528,27,2.74
537,27,1.222
538,27,1.5
540,27,1.084
554,27,1.978
556,27,1.682
557,27,2.812
558,27,2.249
559,27,1.912
560,27,1.718
576,27,1.853
724,27,1.381
727,27,1.066
741,27,2.253
750,27,2.757
751,27,1.912
752,27,3.277
753,27,1.278
754,27,1.056
755,27,2.621
756,27,1.879
757,27,4.406
758,27,1.469
759,27,3.066
760,27,2.11
762,27,1.648
763,27,1.35
766,27,2.499
770,27,3.125
778,27,3.404
27,28,7.174
29,28,2.766
30,28,5.58
31,28,8.827
32,28,3.681
34,28,2.438
35,28,6.911
37,28,4.27
38,28,1.699
39,28,5.053
40,28,2.61
41,28,2.233
42,28,2.363
43,28,12.558
46,28,1.077
47,28,1.885
48,28,1.928
49,28,2.051
51,28,1.943
52,28,1.92
147,28,1.356
154,28,1.574
170,28,1.102
175,28,1.331
185,28,1.352
190,28,1.085
459,28,1.878
460,28,2.822
461,28,1.409
462,28,4.187
463,28,1.111
464,28,3.893
465,28,1.95
466,28,1.868
476,28,1.118
492,28,1.045
495,28,1.025
497,28,1.045
500,28,1.063
508,28,6.143
509,28,7.031
510,28,5.374
511,28,1.906
512,28,2.705
514,28,4.337
515,28,2.153
516,28,3.197
750,28,1.615
752,28,1.668
756,28,1.027
757,28,1.528
760,28,1.052
27,29,6.837
28,29,3.024
30,29,7.904
31,29,8.403
32,29,4.814
34,29,3.874
35,29,7.535
36,29,1.212
37,29,3.707
38,29,2.746
39,29,4.624
40,29,3.828
41,29,1.823
42,29,3.75
43,29,11.492
46,29,1.618
47,29,2.116
48,29,2.794
49,29,1.974
51,29,1.746
52,29,2.108
139,29,1.203
147,29,1.135
154,29,1.05
180,29,1.158
185,29,1.172
457,29,1.858
459,29,2.374
460,29,2.107
461,29,1.934
462,29,3.536
463,29,1.485
464,29,3.857
465,29,2.548
466,29,1.722
469,29,1.261
476,29,1.371
500,29,1.008
508,29,4.262
509,29,7.439
510,29,3.131
511,29,2.667
512,29,1.507
513,29,1.137
514,29,3.565
515,29,2.404
516,29,2.211
517,29,1.105
557,29,1.223
750,29,1.183
752,29,1.191
755,29,1.112
757,29,2.471
759,29,1.365
766,29,1.352
770,29,1.41
778,29,1.436
7,30,1.022
9,30,1.214
10,30,1.416
11,30,2.653
12,30,2.022
27,30,19.365
28,30,5.896
29,30,7.956
31,30,17.581
32,30,8.558
33,30,2.576
34,30,6.891
35,30,16.441
36,30,1.737
37,30,10.749
38,30,5.355
39,30,12.758
40,30,7.31
41,30,6.0
42,30,4.033
43,30,19.692
44,30,1.549
46,30,3.947
47,30,5.81
48,30,5.656
49,30,5.757
50,30,1.511
51,30,5.219
52,30,5.117
86,30,1.334
87,30,1.151
90,30,1.214
139,30,2.116
143,30,1.644
144,30,1.554
145,30,1.335
146,30,1.072
147,30,2.395
150,30,1.769
152,30,1.842
153,30,1.701
154,30,2.852
155,30,1.042
162,30,1.026
164,30,1.21
170,30,1.957
173,30,1.559
175,30,2.413
176,30,1.32
179,30,1.315
180,30,2.016
184,30,1.152
185,30,2.323
190,30,1.986
192,30,1.011
196,30,1.076
242,30,1.085
244,30,1.229
301,30,1.175
333,30,1.015
398,30,1.0
401,30,1.22
445,30,1.171
448,30,1.039
457,30,2.962
458,30,1.128
459,30,4.312
460,30,5.743
461,30,2.864
462,30,8.454
463,30,2.319
464,30,7.131
465,30,5.541
466,30,4.848
467,30,2.08
468,30,1.769
469,30,2.731
473,30,1.475
476,30,2.351
477,30,1.227
478,30,1.132
479,30,1.121
480,30,1.18
483,30,1.125
484,30,1.326
486,30,1.145
487,30,1.054
488,30,1.175
491,30,1.61
492,30,1.819
493,30,1.273
494,30,1.353
495,30,1.934
497,30,1.758
500,30,1.84
501,30,1.112
503,30,1.392
508,30,8.532
509,30,10.291
510,30,5.378
511,30,2.75
512,30,3.972
513,30,1.97
514,30,8.845
515,30,3.943
516,30,5.569
517,30,2.528
520,30,1.604
521,30,1.464
522,30,1.063
528,30,2.08
554,30,1.589
556,30,1.26
557,30,1.903
558,30,1.645
559,30,1.06
560,30,1.176
576,30,1.068
750,30,2.646
751,30,1.004
752,30,2.601
755,30,1.333
756,30,1.36
757,30,3.937
758,30,1.117
759,30,1.694
760,30,1.503
766,30,1.083
767,30,1.037
770,30,1.03
771,30,1.205
9,31,1.054
10,31,1.669
11,31,2.196
12,31,2.069
16,31,1.012
21,31,1.278
27,31,17.519
28,31,9.954
29,31,8.432
30,31,18.18
32,31,9.263
33,31,2.447
34,31,7.787
35,31,12.803
36,31,2.938
37,31,9.557
38,31,6.196
39,31,9.527
40,31,7.881
41,31,4.018
42,31,7.036
43,31,17.919
46,31,2.653
47,31,3.145
48,31,5.14
49,31,3.443
50,31,1.705
51,31,2.9
52,31,3.982
57,31,2.18
58,31,1.36
139,31,2.375
143,31,1.334
144,31,1.123
145,31,1.116
147,31,1.953
150,31,1.414
152,31,1.432
153,31,1.775
154,31,2.068
155,31,1.322
162,31,1.034
170,31,1.394
173,31,1.532
175,31,1.858
176,31,1.287
179,31,1.421
180,31,2.358
185,31,2.0
190,31,1.836
196,31,1.151
239,31,1.645
262,31,1.012
