id,x,y,is_zone,through_flow_allowed
93,2.37861,1.25517,false,false
94,1.77029,0.129867,false,false
95,1.66279,0.303851,false,false
96,1.57269,0.203189,false,false
97,1.64726,0.28956,false,false
98,1.60314,0.326842,false,false
99,1.69759,0.385872,false,false
100,2.32269,1.22535,false,false
101,2.23756,1.23342,false,false
102,1.54163,0.214374,false,false
103,1.56834,0.260977,false,false
104,2.55943,1.25828,false,false
105,2.57248,1.36951,false,false
106,1.59631,0.313172,false,false
107,1.64726,0.272783,false,false
108,2.0555,0.396436,false,false
109,2.06234,0.428126,false,false
110,2.29473,0.648713,false,false
111,2.13504,0.71085,false,false
112,2.20277,0.732598,false,false
113,2.10459,0.589061,false,false
114,1.96105,0.698423,false,false
115,2.30716,0.764288,false,false
116,1.64167,0.388979,false,false
117,1.68951,0.400785,false,false
118,1.97472,0.414456,false,false
119,1.63048,0.392086,false,false
120,1.62489,0.377795,false,false
121,1.61743,0.535002,false,false
122,1.61184,0.441796,false,false
123,1.63359,0.421912,false,false
124,1.55157,0.269054,false,false
125,1.53106,0.233636,false,false
126,1.52174,0.22183,false,false
127,1.57704,0.678539,false,false
128,1.5932,0.668597,false,false
129,1.57953,0.666112,false,false
130,1.62986,0.455466,false,false
131,1.59071,0.681646,false,false
132,1.60687,0.391465,false,false
133,1.57953,0.329328,false,false
134,1.75662,0.508904,false,false
135,1.57269,0.314415,false,false
136,1.564,0.295152,false,false
137,1.58201,0.286453,false,false
138,1.55219,0.838232,false,false
139,1.7995,1.6572,false,false
140,1.79701,1.64353,false,false
141,1.5932,1.08492,false,false
142,1.80633,1.64167,false,false
143,1.8113,1.65534,false,false
144,1.77526,1.66093,false,false
145,1.90886,1.62551,false,false
146,1.91445,1.63918,false,false
147,1.71623,1.20049,false,false
148,1.6833,1.17004,false,false
149,1.79328,1.61868,false,false
150,1.69262,1.15948,false,false
151,1.77216,1.64788,false,false
152,1.58388,1.09548,false,false
153,2.17108,1.58201,false,false
154,2.24937,1.56834,false,false
155,0.992954,1.74233,false,false
156,2.06047,1.61681,false,false
157,1.96105,1.63235,false,false
158,1.74854,1.37572,false,false
159,1.07746,1.78396,false,false
160,1.76283,1.45898,false,false
161,0.929574,1.73612,false,false
162,2.17356,1.59382,false,false
163,2.25061,1.57829,false,false
164,1.92501,2.5961,false,false
165,1.80819,2.50413,false,false
166,2.10397,1.95608,false,false
167,2.16673,1.77091,false,false
168,2.0263,2.52464,false,false
169,1.60128,2.69489,false,false
170,1.25579,2.65823,false,false
171,2.04432,2.51594,false,false
172,1.23218,0.336784,false,false
173,1.29805,0.301987,false,false
174,1.3664,0.277754,false,false
175,1.25269,0.317521,false,false
176,1.49067,0.233636,false,false
177,1.49502,0.245442,false,false
178,1.37075,0.288317,false,false
179,1.45463,0.259734,false,false
180,1.39933,0.278996,false,false
181,1.3956,0.26719,false,false
182,1.25579,0.328706,false,false
183,1.21851,0.342376,false,false
184,1.21541,0.332434,false,false
185,1.45028,0.247928,false,false
186,2.32766,0.536866,false,false
187,2.36432,0.60211,false,false
188,2.3258,0.476593,false,false
189,2.3258,0.426262,false,false
190,2.51159,0.28086,false,false
191,2.37551,0.593411,false,false
192,2.3432,0.531895,false,false
193,1.14457,1.82062,false,false
194,1.21603,1.81938,false,false
195,0.892913,1.84051,false,false
196,1.21354,1.75911,false,false
197,1.22721,1.81876,false,false
198,1.22845,1.82994,false,false
199,1.21789,1.82994,false,false
200,1.20111,1.76097,false,false
201,1.0321,1.82373,false,false
202,0.662383,1.58574,false,false
203,0.664247,1.63732,false,false
204,0.605838,1.88711,false,false
205,0.597139,2.14684,false,false
206,0.435582,2.22327,false,false
207,0.652441,1.57518,false,false
208,0.651199,1.63794,false,false
209,0.44366,1.91383,false,false
210,0.657412,1.64602,false,false
211,0.74689,1.66528,false,false
212,0.178955,1.80012,false,false
213,0.0,2.0816,false,false
214,0.202568,2.12572,false,false
215,0.216859,1.948,false,false
216,0.0981769,2.11329,false,false
217,0.117439,1.97597,false,false
218,0.195732,2.14498,false,false
219,0.581605,1.77216,false,false
220,0.0142916,2.02816,false,false
221,0.688481,1.88027,false,false
222,0.682889,1.88152,false,false
223,0.684753,1.87033,false,false
224,0.715821,1.86598,false,false
225,0.717686,1.87717,false,false
226,0.587819,2.27236,false,false
227,0.988604,1.83988,false,false
228,1.03334,1.83554,false,false
229,1.19304,1.76283,false,false
230,2.34009,0.456709,false,false
231,2.44634,0.397057,false,false
232,2.48487,0.513875,false,false
233,2.31958,1.49689,false,false
234,2.55136,0.48902,false,false
235,2.55322,0.494613,false,false
236,2.59796,0.614538,false,false
237,2.50413,0.349211,false,false
238,1.22348,0.428126,false,false
239,1.18993,0.416941,false,false
240,1.16072,0.365367,false,false
241,1.36081,0.475972,false,false
242,1.22659,0.417562,false,false
243,1.19304,0.406999,false,false
244,1.36453,0.464787,false,false
245,1.33409,0.466651,false,false
246,1.33719,0.455466,false,false
247,1.94552,0.308822,false,false
248,2.02692,0.283967,false,false
249,1.97224,0.0497098,false,false
250,1.84051,0.338648,false,false
251,1.77216,2.46871,false,false
252,1.75973,2.49357,false,false
253,1.76594,2.48425,false,false
254,1.7852,2.5004,false,false
255,1.52982,2.25745,false,false
256,1.52485,2.26677,false,false
257,1.80571,1.70318,false,false
258,1.81441,1.66652,false,false
259,1.51988,2.25061,false,false
260,1.55405,2.19469,false,false
261,1.51677,2.25931,false,false
262,1.34838,1.12593,false,false
263,1.35584,1.13649,false,false
264,1.12717,1.17377,false,false
265,1.69448,2.40409,false,false
266,1.48384,2.43516,false,false
267,1.58885,2.31523,false,false
268,1.5758,2.15306,false,false
269,1.37634,2.41528,false,false
270,1.18123,1.24026,false,false
271,1.09237,1.29991,false,false
272,1.1862,1.2471,false,false
273,1.20795,1.22162,false,false
274,1.96478,1.66528,false,false
275,1.96105,1.6454,false,false
276,1.9536,1.66093,false,false
277,1.18372,1.6137,false,false
278,1.08305,1.30613,false,false
279,1.06006,1.32663,false,false
280,1.09424,1.30799,false,false
281,1.08865,1.31234,false,false
282,1.18434,1.67211,false,false
283,1.11971,1.35086,false,false
284,1.11226,1.35397,false,false
285,1.15513,1.43226,false,false
286,1.42978,1.47762,false,false
287,1.27319,1.32166,false,false
288,1.45215,1.53479,false,false
289,1.14705,1.43226,false,false
290,1.35211,1.33347,false,false
291,1.44531,0.497098,false,false
292,1.16818,0.36226,false,false
293,1.46147,0.526924,false,false
294,1.47141,0.520089,false,false
295,1.14954,0.370338,false,false
296,1.14705,0.361018,false,false
297,1.1601,0.354804,false,false
298,1.22348,2.00828,false,false
299,1.22348,2.02381,false,false
300,1.26636,2.03686,false,false
301,1.30053,2.06731,false,false
302,1.22783,1.84175,false,false
303,1.22348,2.17729,false,false
304,1.21789,1.84113,false,false
305,1.38069,2.1369,false,false
306,1.47017,2.21333,false,false
307,1.21478,1.99585,false,false
308,1.21541,1.94925,false,false
309,1.22348,2.20836,false,false
310,1.31234,1.82932,false,false
311,1.2241,1.99709,false,false
312,1.21106,2.17791,false,false
313,1.21416,2.02381,false,false
314,0.85563,2.28168,false,false
315,0.729492,2.26118,false,false
316,0.607081,2.68619,false,false
317,0.595275,2.69179,false,false
318,0.993575,1.36826,false,false
319,0.90969,1.41549,false,false
320,0.915282,1.42481,false,false
321,0.943865,1.00476,false,false
322,0.841339,1.69635,false,false
323,0.731356,1.52796,false,false
324,0.408863,1.74916,false,false
325,0.560478,1.67957,false,false
326,0.170878,1.77278,false,false
327,0.073322,1.76905,false,false
328,0.119925,1.55032,false,false
329,1.24461,2.61971,false,false
330,2.35376,1.1222,false,false
331,2.35252,1.11288,false,false
332,2.36308,1.12593,false,false
333,1.16694,0.352318,false,false
334,1.73363,1.03831,false,false
335,2.37364,1.22224,false,false
336,1.95422,1.07187,false,false
337,1.73301,1.04639,false,false
338,1.95484,1.06565,false,false
339,2.12323,1.0874,false,false
340,2.30219,1.11661,false,false
341,2.36122,1.11474,false,false
342,2.30343,1.11039,false,false
343,2.12199,1.09175,false,false
344,1.04515,1.22286,false,false
345,0.994818,1.11226,false,false
346,0.871165,1.70194,false,false
347,0.954429,1.03645,false,false
348,1.13152,2.36681,false,false
349,0.902233,2.28976,false,false
350,1.17874,2.37675,false,false
351,1.6833,1.85915,false,false
352,1.67584,1.96789,false,false
353,1.72804,1.86785,false,false
354,1.73549,1.85542,false,false
355,1.41922,1.82932,false,false
356,1.41984,1.81938,false,false
357,1.50434,1.83491,false,false
358,1.64229,2.0294,false,false
359,1.68516,1.84734,false,false
360,1.6106,0.408863,false,false
361,2.1891,1.78334,false,false
