src,dst,volume
163,3,300.0
167,3,300.0
168,3,900.0
169,3,600.0
170,3,600.0
171,3,600.0
174,3,1200.0
175,3,1800.0
176,3,1500.0
177,3,300.0
178,3,900.0
180,3,6300.0
181,3,300.0
183,3,2100.0
184,3,600.0
185,3,7500.0
188,3,600.0
190,3,300.0
191,3,900.0
192,3,1800.0
193,3,600.0
194,3,600.0
195,3,2400.0
196,3,1800.0
197,3,2400.0
198,3,2100.0
199,3,1200.0
200,3,1800.0
201,3,1800.0
202,3,300.0
203,3,1500.0
204,3,4200.0
205,3,1200.0
206,3,3300.0
207,3,600.0
208,3,600.0
209,3,1200.0
210,3,1800.0
211,3,900.0
212,3,300.0
213,3,600.0
214,3,300.0
215,3,300.0
216,3,300.0
217,3,600.0
218,3,600.0
219,3,300.0
220,3,300.0
224,3,600.0
225,3,300.0
227,3,600.0
228,3,300.0
229,3,300.0
230,3,300.0
231,3,300.0
232,3,600.0
233,3,600.0
234,3,900.0
235,3,900.0
236,3,300.0
237,3,2100.0
238,3,900.0
239,3,300.0
240,3,900.0
242,3,300.0
243,3,300.0
244,3,300.0
245,3,300.0
1,4,900.0
2,4,600.0
3,4,3000.0
5,4,300.0
8,4,300.0
13,4,300.0
19,4,300.0
26,4,300.0
34,4,300.0
36,4,300.0
41,4,300.0
42,4,300.0
45,4,300.0
48,4,300.0
53,4,300.0
67,4,300.0
69,4,300.0
70,4,300.0
72,4,300.0
74,4,300.0
158,4,3000.0
159,4,1500.0
160,4,600.0
168,4,1500.0
170,4,600.0
171,4,300.0
177,4,300.0
178,4,300.0
180,4,3000.0
181,4,300.0
183,4,300.0
184,4,900.0
185,4,4500.0
188,4,600.0
190,4,300.0
192,4,300.0
193,4,900.0
195,4,1800.0
196,4,1500.0
197,4,1200.0
198,4,1200.0
199,4,600.0
200,4,300.0
201,4,3000.0
202,4,300.0
203,4,900.0
204,4,1500.0
205,4,300.0
206,4,600.0
208,4,1200.0
209,4,600.0
210,4,600.0
211,4,1200.0
212,4,300.0
213,4,300.0
214,4,900.0
217,4,300.0
218,4,300.0
220,4,900.0
224,4,300.0
228,4,300.0
229,4,300.0
230,4,300.0
231,4,900.0
233,4,300.0
235,4,300.0
237,4,600.0
238,4,300.0
240,4,300.0
242,4,300.0
244,4,300.0
1,5,600.0
2,5,600.0
3,5,600.0
4,5,600.0
6,5,300.0
7,5,300.0
8,5,600.0
10,5,600.0
16,5,600.0
18,5,300.0
19,5,600.0
20,5,300.0
22,5,600.0
25,5,300.0
26,5,300.0
27,5,300.0
29,5,300.0
31,5,300.0
34,5,300.0
39,5,300.0
41,5,300.0
42,5,300.0
45,5,300.0
52,5,300.0
61,5,300.0
65,5,300.0
66,5,300.0
67,5,300.0
70,5,300.0
72,5,300.0
86,5,300.0
89,5,300.0
93,5,300.0
158,5,3000.0
159,5,2400.0
160,5,300.0
162,5,1200.0
163,5,300.0
164,5,900.0
168,5,1500.0
169,5,300.0
170,5,300.0
171,5,2400.0
174,5,600.0
175,5,300.0
176,5,300.0
178,5,300.0
180,5,2400.0
182,5,300.0
183,5,1500.0
184,5,3900.0
185,5,3900.0
188,5,900.0
190,5,300.0
191,5,900.0
192,5,600.0
194,5,300.0
195,5,1800.0
196,5,2400.0
197,5,3900.0
198,5,2100.0
199,5,600.0
200,5,300.0
201,5,3000.0
202,5,300.0
203,5,900.0
204,5,900.0
205,5,900.0
206,5,2100.0
208,5,300.0
209,5,600.0
210,5,2100.0
211,5,2100.0
212,5,900.0
213,5,1200.0
214,5,900.0
215,5,600.0
217,5,1800.0
218,5,1200.0
219,5,600.0
220,5,600.0
222,5,900.0
224,5,300.0
225,5,600.0
226,5,300.0
227,5,900.0
229,5,1200.0
230,5,300.0
231,5,600.0
232,5,300.0
233,5,600.0
234,5,300.0
235,5,600.0
237,5,300.0
238,5,300.0
240,5,300.0
244,5,300.0
245,5,600.0
1,6,300.0
7,6,300.0
10,6,300.0
16,6,300.0
18,6,300.0
19,6,300.0
21,6,300.0
25,6,300.0
29,6,300.0
48,6,300.0
57,6,300.0
157,6,300.0
158,6,1800.0
161,6,300.0
168,6,1200.0
169,6,300.0
171,6,1800.0
174,6,300.0
180,6,300.0
183,6,900.0
184,6,5100.0
185,6,1200.0
186,6,300.0
191,6,300.0
193,6,300.0
196,6,300.0
197,6,600.0
198,6,600.0
200,6,600.0
201,6,300.0
203,6,300.0
206,6,300.0
208,6,300.0
209,6,600.0
210,6,300.0
211,6,300.0
212,6,600.0
213,6,600.0
214,6,300.0
216,6,600.0
222,6,300.0
223,6,300.0
225,6,600.0
226,6,300.0
227,6,300.0
228,6,300.0
229,6,300.0
230,6,300.0
232,6,600.0
243,6,300.0
3,7,600.0
4,7,300.0
8,7,900.0
10,7,1200.0
11,7,600.0
12,7,900.0
16,7,600.0
19,7,300.0
23,7,300.0
30,7,300.0
34,7,300.0
36,7,300.0
54,7,300.0
55,7,300.0
56,7,300.0
59,7,300.0
67,7,300.0
83,7,300.0
134,7,300.0
157,7,300.0
158,7,2700.0
160,7,600.0
162,7,900.0
164,7,300.0
167,7,300.0
168,7,4200.0
169,7,900.0
171,7,3600.0
174,7,300.0
180,7,900.0
183,7,1200.0
184,7,3300.0
185,7,1500.0
186,7,1800.0
191,7,300.0
192,7,300.0
193,7,300.0
194,7,300.0
195,7,900.0
197,7,300.0
198,7,1800.0
199,7,1500.0
201,7,1800.0
202,7,300.0
203,7,600.0
204,7,300.0
205,7,600.0
206,7,1200.0
209,7,300.0
211,7,300.0
213,7,600.0
214,7,900.0
215,7,600.0
216,7,300.0
217,7,300.0
218,7,300.0
219,7,300.0
220,7,300.0
225,7,600.0
226,7,600.0
227,7,600.0
229,7,900.0
231,7,300.0
232,7,600.0
233,7,300.0
238,7,300.0
240,7,300.0
244,7,300.0
1,8,300.0
2,8,300.0
3,8,300.0
5,8,300.0
6,8,600.0
7,8,900.0
10,8,2400.0
11,8,900.0
12,8,1200.0
15,8,300.0
16,8,300.0
19,8,300.0
20,8,900.0
21,8,300.0
22,8,300.0
24,8,600.0
25,8,300.0
26,8,600.0
34,8,900.0
40,8,300.0
41,8,300.0
50,8,300.0
53,8,300.0
54,8,300.0
55,8,300.0
56,8,300.0
57,8,300.0
58,8,300.0
59,8,300.0
65,8,300.0
66,8,600.0
72,8,300.0
157,8,600.0
158,8,5400.0
160,8,1200.0
161,8,900.0
162,8,1200.0
163,8,300.0
164,8,1200.0
167,8,300.0
168,8,1200.0
169,8,300.0
171,8,5700.0
174,8,600.0
178,8,300.0
179,8,300.0
180,8,2700.0
183,8,1800.0
184,8,2700.0
185,8,3600.0
186,8,300.0
188,8,600.0
191,8,1800.0
192,8,600.0
193,8,1200.0
195,8,1500.0
196,8,600.0
197,8,2100.0
198,8,1800.0
199,8,300.0
200,8,900.0
201,8,900.0
203,8,300.0
204,8,900.0
205,8,900.0
206,8,1800.0
207,8,300.0
209,8,900.0
211,8,300.0
212,8,600.0
213,8,900.0
214,8,600.0
216,8,600.0
217,8,1200.0
218,8,300.0
219,8,900.0
220,8,600.0
222,8,600.0
224,8,300.0
225,8,300.0
226,8,600.0
227,8,600.0
228,8,1200.0
229,8,1500.0
230,8,900.0
231,8,300.0
232,8,300.0
235,8,300.0
237,8,600.0
240,8,300.0
241,8,300.0
242,8,300.0
243,8,300.0
1,9,600.0
2,9,300.0
4,9,300.0
5,9,300.0
7,9,600.0
8,9,1200.0
10,9,3300.0
11,9,600.0
12,9,900.0
13,9,300.0
14,9,600.0
15,9,300.0
16,9,300.0
17,9,300.0
18,9,300.0
19,9,600.0
20,9,300.0
22,9,300.0
25,9,300.0
26,9,300.0
29,9,300.0
34,9,300.0
37,9,300.0
38,9,600.0
40,9,300.0
41,9,300.0
42,9,300.0
43,9,300.0
49,9,300.0
50,9,300.0
51,9,300.0
53,9,300.0
54,9,300.0
55,9,300.0
56,9,300.0
57,9,300.0
58,9,600.0
59,9,300.0
61,9,300.0
64,9,300.0
65,9,300.0
66,9,300.0
67,9,300.0
70,9,300.0
157,9,1500.0
158,9,6900.0
160,9,1800.0
161,9,1200.0
162,9,1500.0
163,9,1800.0
164,9,4500.0
167,9,300.0
168,9,3000.0
169,9,1200.0
171,9,4500.0
174,9,300.0
175,9,300.0
178,9,900.0
180,9,1200.0
183,9,1200.0
184,9,4800.0
185,9,900.0
186,9,900.0
188,9,300.0
191,9,600.0
192,9,300.0
195,9,900.0
196,9,900.0
197,9,1500.0
198,9,1800.0
199,9,600.0
200,9,900.0
201,9,300.0
202,9,300.0
204,9,600.0
205,9,600.0
206,9,1800.0
208,9,600.0
209,9,300.0
210,9,600.0
211,9,600.0
212,9,1200.0
213,9,600.0
214,9,1200.0
215,9,300.0
216,9,600.0
217,9,900.0
218,9,600.0
219,9,900.0
221,9,300.0
222,9,1200.0
224,9,300.0
225,9,1200.0
226,9,600.0
227,9,1200.0
228,9,1500.0
229,9,3300.0
230,9,600.0
231,9,900.0
232,9,600.0
233,9,300.0
234,9,300.0
235,9,300.0
237,9,1200.0
238,9,600.0
239,9,300.0
241,9,900.0
242,9,1200.0
243,9,900.0
1,10,300.0
2,10,600.0
3,10,300.0
4,10,600.0
5,10,300.0
6,10,300.0
7,10,900.0
8,10,2100.0
9,10,300.0
11,10,900.0
12,10,1200.0
13,10,300.0
14,10,300.0
15,10,600.0
16,10,300.0
17,10,300.0
18,10,300.0
19,10,300.0
20,10,300.0
21,10,300.0
22,10,300.0
25,10,600.0
26,10,600.0
27,10,300.0
28,10,300.0
35,10,600.0
36,10,300.0
37,10,300.0
39,10,300.0
45,10,600.0
53,10,900.0
55,10,600.0
56,10,300.0
57,10,300.0
59,10,300.0
61,10,600.0
64,10,300.0
66,10,300.0
67,10,600.0
68,10,300.0
70,10,300.0
91,10,300.0
156,10,300.0
157,10,300.0
158,10,8400.0
160,10,900.0
161,10,3000.0
162,10,3900.0
163,10,2100.0
164,10,2400.0
168,10,3600.0
169,10,1200.0
171,10,8700.0
174,10,300.0
176,10,300.0
178,10,600.0
180,10,2700.0
183,10,3000.0
184,10,4500.0
185,10,6600.0
186,10,300.0
188,10,1500.0
191,10,1200.0
192,10,900.0
193,10,900.0
194,10,300.0
195,10,600.0
196,10,300.0
197,10,600.0
198,10,3000.0
199,10,900.0
201,10,1200.0
202,10,300.0
203,10,600.0
204,10,1200.0
205,10,900.0
206,10,1500.0
208,10,300.0
209,10,600.0
210,10,1200.0
211,10,600.0
213,10,900.0
214,10,1200.0
215,10,600.0
216,10,1200.0
217,10,2100.0
218,10,900.0
219,10,600.0
220,10,1500.0
222,10,1500.0
223,10,300.0
225,10,1800.0
226,10,900.0
227,10,1200.0
228,10,2100.0
229,10,2700.0
231,10,900.0
232,10,600.0
234,10,300.0
235,10,300.0
236,10,300.0
237,10,300.0
238,10,300.0
239,10,300.0
240,10,600.0
241,10,300.0
242,10,1500.0
243,10,600.0
244,10,300.0
6,11,300.0
7,11,300.0
8,11,900.0
10,11,900.0
12,11,600.0
14,11,300.0
18,11,300.0
19,11,300.0
20,11,300.0
22,11,300.0
26,11,300.0
27,11,300.0
29,11,300.0
33,11,300.0
38,11,300.0
50,11,300.0
55,11,300.0
56,11,300.0
61,11,300.0
158,11,2400.0
160,11,300.0
161,11,900.0
163,11,600.0
164,11,600.0
168,11,1500.0
171,11,2400.0
175,11,300.0
180,11,300.0
183,11,300.0
184,11,3000.0
185,11,2100.0
186,11,600.0
188,11,600.0
191,11,600.0
194,11,300.0
195,11,600.0
196,11,600.0
197,11,600.0
198,11,1200.0
200,11,600.0
202,11,300.0
205,11,300.0
208,11,300.0
212,11,300.0
213,11,600.0
214,11,300.0
215,11,600.0
216,11,300.0
217,11,300.0
219,11,600.0
220,11,1200.0
225,11,600.0
226,11,300.0
227,11,300.0
228,11,600.0
229,11,600.0
230,11,300.0
231,11,600.0
233,11,300.0
235,11,300.0
242,11,300.0
6,12,300.0
10,12,2100.0
11,12,900.0
14,12,300.0
15,12,300.0
17,12,300.0
19,12,600.0
25,12,300.0
28,12,300.0
52,12,300.0
53,12,600.0
55,12,600.0
56,12,300.0
57,12,300.0
93,12,300.0
157,12,300.0
158,12,600.0
160,12,300.0
161,12,1500.0
163,12,300.0
164,12,1500.0
168,12,1500.0
171,12,4500.0
174,12,300.0
175,12,300.0
180,12,300.0
183,12,600.0
184,12,1800.0
185,12,1200.0
188,12,900.0
191,12,900.0
195,12,300.0
196,12,300.0
197,12,1200.0
198,12,900.0
199,12,600.0
200,12,900.0
201,12,600.0
203,12,300.0
204,12,300.0
205,12,600.0
206,12,300.0
207,12,300.0
209,12,300.0
210,12,300.0
212,12,300.0
214,12,300.0
215,12,300.0
217,12,300.0
219,12,300.0
220,12,600.0
225,12,900.0
226,12,300.0
228,12,900.0
229,12,300.0
230,12,300.0
231,12,600.0
232,12,600.0
236,12,300.0
237,12,300.0
238,12,300.0
242,12,300.0
243,12,600.0
12,13,300.0
18,13,300.0
53,13,300.0
54,13,300.0
55,13,300.0
57,13,300.0
61,13,300.0
157,13,300.0
158,13,900.0
160,13,600.0
161,13,600.0
163,13,1200.0
164,13,600.0
168,13,300.0
171,13,1200.0
174,13,600.0
180,13,600.0
183,13,300.0
184,13,600.0
185,13,900.0
192,13,300.0
195,13,300.0
197,13,600.0
198,13,900.0
199,13,300.0
200,13,300.0
217,13,600.0
218,13,300.0
223,13,300.0
225,13,3000.0
243,13,300.0
4,14,300.0
5,14,300.0
8,14,300.0
10,14,600.0
12,14,600.0
15,14,3300.0
16,14,2100.0
17,14,2100.0
18,14,600.0
19,14,300.0
21,14,300.0
22,14,300.0
24,14,300.0
33,14,300.0
53,14,300.0
54,14,300.0
55,14,300.0
56,14,1500.0
57,14,300.0
58,14,300.0
60,14,300.0
62,14,300.0
158,14,4800.0
159,14,300.0
160,14,300.0
161,14,12600.0
163,14,2100.0
164,14,3600.0
168,14,300.0
171,14,600.0
174,14,300.0
176,14,300.0
178,14,600.0
180,14,900.0
183,14,1500.0
184,14,600.0
185,14,2400.0
186,14,300.0
188,14,1200.0
192,14,300.0
193,14,900.0
196,14,300.0
197,14,600.0
198,14,300.0
199,14,300.0
201,14,900.0
202,14,300.0
210,14,300.0
213,14,600.0
214,14,300.0
217,14,300.0
219,14,300.0
220,14,600.0
221,14,300.0
222,14,9300.0
225,14,600.0
226,14,3000.0
227,14,8100.0
228,14,8400.0
229,14,3600.0
230,14,300.0
231,14,300.0
233,14,300.0
241,14,1200.0
242,14,300.0
243,14,600.0
3,15,300.0
9,15,300.0
11,15,300.0
14,15,1200.0
16,15,600.0
17,15,600.0
18,15,600.0
20,15,300.0
22,15,300.0
56,15,300.0
69,15,300.0
70,15,300.0
162,15,9000.0
164,15,300.0
168,15,300.0
178,15,300.0
180,15,600.0
185,15,900.0
188,15,600.0
190,15,300.0
193,15,600.0
195,15,300.0
196,15,300.0
197,15,600.0
198,15,600.0
201,15,600.0
203,15,300.0
204,15,300.0
205,15,300.0
206,15,300.0
207,15,300.0
212,15,300.0
215,15,300.0
216,15,300.0
219,15,300.0
220,15,300.0
222,15,2100.0
226,15,1200.0
227,15,5100.0
228,15,2100.0
229,15,3000.0
231,15,300.0
237,15,300.0
241,15,300.0
242,15,300.0
1,16,300.0
2,16,300.0
5,16,300.0
8,16,300.0
10,16,300.0
11,16,300.0
14,16,900.0
15,16,1200.0
17,16,3900.0
18,16,300.0
19,16,300.0
20,16,300.0
25,16,300.0
34,16,300.0
55,16,300.0
56,16,2400.0
57,16,300.0
58,16,300.0
59,16,600.0
60,16,600.0
61,16,600.0
64,16,300.0
70,16,300.0
157,16,5400.0
158,16,11100.0
161,16,17700.0
163,16,4800.0
164,16,2400.0
168,16,1200.0
174,16,300.0
175,16,300.0
180,16,900.0
182,16,1500.0
185,16,4200.0
186,16,300.0
188,16,4200.0
191,16,300.0
192,16,900.0
193,16,300.0
194,16,300.0
195,16,900.0
196,16,300.0
197,16,600.0
198,16,300.0
199,16,300.0
201,16,600.0
205,16,300.0
209,16,300.0
213,16,300.0
216,16,600.0
217,16,600.0
218,16,300.0
220,16,900.0
222,16,2100.0
223,16,300.0
225,16,600.0
226,16,1800.0
227,16,4500.0
228,16,16500.0
229,16,1200.0
231,16,300.0
234,16,300.0
241,16,3300.0
242,16,3300.0
243,16,1800.0
244,16,300.0
4,17,300.0
6,17,300.0
8,17,300.0
10,17,600.0
11,17,300.0
12,17,300.0
14,17,1200.0
15,17,1200.0
16,17,6300.0
18,17,300.0
19,17,300.0
22,17,300.0
26,17,300.0
40,17,300.0
53,17,300.0
54,17,600.0
55,17,600.0
56,17,4200.0
57,17,300.0
58,17,600.0
59,17,600.0
60,17,600.0
61,17,300.0
63,17,300.0
64,17,300.0
74,17,300.0
157,17,2400.0
158,17,4500.0
161,17,11700.0
163,17,6300.0
164,17,5400.0
168,17,1500.0
169,17,300.0
171,17,900.0
175,17,300.0
180,17,600.0
184,17,300.0
185,17,1200.0
188,17,2400.0
192,17,600.0
195,17,300.0
196,17,300.0
197,17,1200.0
198,17,1200.0
201,17,300.0
207,17,300.0
208,17,300.0
210,17,300.0
214,17,300.0
220,17,300.0
222,17,3600.0
223,17,300.0
225,17,600.0
226,17,1500.0
227,17,3900.0
228,17,16200.0
229,17,2100.0
231,17,300.0
233,17,300.0
238,17,300.0
241,17,3000.0
242,17,2400.0
243,17,1200.0
3,18,300.0
4,18,300.0
5,18,300.0
6,18,300.0
8,18,300.0
10,18,300.0
11,18,300.0
14,18,600.0
15,18,1800.0
16,18,600.0
17,18,300.0
19,18,600.0
20,18,300.0
22,18,300.0
26,18,300.0
52,18,300.0
53,18,300.0
54,18,300.0
55,18,300.0
56,18,300.0
59,18,300.0
61,18,300.0
65,18,300.0
72,18,300.0
74,18,300.0
156,18,300.0
158,18,3300.0
160,18,3300.0
162,18,7200.0
164,18,900.0
168,18,1200.0
169,18,300.0
172,18,300.0
176,18,600.0
180,18,1200.0
183,18,2100.0
184,18,900.0
185,18,3600.0
192,18,300.0
193,18,600.0
195,18,600.0
197,18,300.0
198,18,900.0
201,18,300.0
203,18,300.0
208,18,300.0
210,18,300.0
211,18,300.0
212,18,300.0
213,18,300.0
217,18,600.0
222,18,1500.0
226,18,600.0
227,18,3000.0
228,18,1500.0
229,18,14700.0
230,18,900.0
234,18,300.0
235,18,300.0
238,18,300.0
241,18,300.0
242,18,600.0
243,18,300.0
1,19,300.0
2,19,300.0
3,19,300.0
4,19,300.0
10,19,300.0
11,19,300.0
12,19,300.0
13,19,600.0
14,19,300.0
15,19,300.0
16,19,300.0
17,19,300.0
18,19,600.0
20,19,1800.0
21,19,300.0
22,19,900.0
23,19,300.0
24,19,300.0
25,19,1500.0
29,19,300.0
32,19,300.0
34,19,300.0
38,19,300.0
41,19,900.0
42,19,300.0
44,19,300.0
48,19,600.0
51,19,300.0
52,19,300.0
57,19,300.0
58,19,300.0
60,19,300.0
65,19,300.0
66,19,600.0
70,19,300.0
72,19,300.0
74,19,300.0
80,19,300.0
90,19,300.0
156,19,900.0
157,19,600.0
158,19,8100.0
159,19,900.0
160,19,5400.0
162,19,2400.0
163,19,300.0
164,19,2100.0
168,19,3300.0
171,19,5100.0
174,19,600.0
175,19,1800.0
176,19,900.0
178,19,600.0
179,19,300.0
180,19,5400.0
181,19,300.0
183,19,7500.0
184,19,4200.0
185,19,8700.0
188,19,1500.0
190,19,300.0
191,19,1800.0
192,19,3000.0
193,19,300.0
195,19,1500.0
197,19,2700.0
198,19,1200.0
199,19,1200.0
200,19,900.0
201,19,300.0
203,19,600.0
205,19,300.0
206,19,900.0
208,19,300.0
209,19,600.0
210,19,1200.0
211,19,900.0
212,19,300.0
213,19,600.0
214,19,900.0
215,19,300.0
216,19,600.0
217,19,600.0
218,19,900.0
219,19,600.0
220,19,600.0
222,19,900.0
224,19,300.0
225,19,300.0
226,19,900.0
227,19,1200.0
228,19,900.0
229,19,6600.0
230,19,1800.0
231,19,3300.0
232,19,900.0
233,19,600.0
234,19,600.0
235,19,300.0
237,19,300.0
238,19,1200.0
243,19,300.0
244,19,300.0
2,20,300.0
4,20,300.0
5,20,600.0
6,20,300.0
7,20,300.0
8,20,600.0
10,20,300.0
12,20,300.0
13,20,300.0
14,20,300.0
15,20,300.0
17,20,300.0
18,20,300.0
19,20,1800.0
21,20,900.0
22,20,1200.0
25,20,900.0
26,20,600.0
27,20,600.0
29,20,300.0
33,20,300.0
34,20,600.0
41,20,300.0
47,20,300.0
50,20,300.0
60,20,300.0
62,20,300.0
72,20,300.0
83,20,300.0
89,20,300.0
93,20,300.0
158,20,3300.0
160,20,2100.0
161,20,600.0
162,20,300.0
164,20,1500.0
168,20,300.0
169,20,300.0
172,20,300.0
174,20,300.0
180,20,1800.0
183,20,4800.0
184,20,900.0
185,20,2700.0
191,20,600.0
192,20,600.0
193,20,600.0
195,20,1200.0
196,20,300.0
197,20,600.0
198,20,300.0
199,20,300.0
201,20,900.0
202,20,300.0
203,20,300.0
205,20,600.0
206,20,900.0
208,20,300.0
211,20,600.0
213,20,600.0
214,20,300.0
215,20,300.0
217,20,900.0
218,20,300.0
219,20,600.0
220,20,600.0
222,20,300.0
226,20,600.0
227,20,1200.0
228,20,600.0
229,20,3900.0
230,20,8400.0
231,20,1200.0
232,20,1200.0
233,20,600.0
234,20,300.0
235,20,300.0
238,20,300.0
241,20,300.0
243,20,300.0
1,21,300.0
15,21,300.0
19,21,300.0
20,21,1200.0
22,21,9300.0
23,21,2100.0
24,21,1200.0
26,21,900.0
27,21,900.0
29,21,600.0
30,21,300.0
31,21,300.0
33,21,300.0
34,21,300.0
57,21,300.0
61,21,300.0
63,21,300.0
92,21,300.0
158,21,1200.0
160,21,1500.0
162,21,600.0
164,21,300.0
168,21,300.0
169,21,300.0
171,21,600.0
174,21,600.0
181,21,300.0
183,21,5700.0
184,21,900.0
185,21,2700.0
190,21,600.0
192,21,600.0
195,21,300.0
197,21,900.0
198,21,300.0
199,21,300.0
201,21,300.0
206,21,300.0
208,21,300.0
210,21,300.0
212,21,300.0
214,21,300.0
217,21,300.0
220,21,300.0
222,21,600.0
226,21,600.0
227,21,600.0
229,21,1200.0
230,21,1500.0
231,21,300.0
232,21,300.0
234,21,600.0
235,21,900.0
236,21,1200.0
245,21,300.0
1,22,300.0
3,22,300.0
4,22,300.0
5,22,300.0
6,22,300.0
10,22,300.0
12,22,600.0
14,22,300.0
15,22,900.0
17,22,300.0
18,22,1200.0
19,22,1800.0
20,22,3900.0
21,22,19500.0
23,22,15900.0
24,22,9300.0
25,22,900.0
26,22,4800.0
27,22,4800.0
28,22,1200.0
29,22,3000.0
30,22,300.0
31,22,600.0
32,22,300.0
33,22,300.0
34,22,1800.0
35,22,600.0
36,22,300.0
38,22,300.0
40,22,300.0
41,22,1500.0
45,22,300.0
47,22,300.0
48,22,300.0
52,22,600.0
53,22,300.0
54,22,300.0
57,22,300.0
58,22,300.0
60,22,600.0
64,22,300.0
65,22,600.0
68,22,300.0
70,22,300.0
72,22,300.0
75,22,300.0
83,22,300.0
86,22,300.0
87,22,300.0
88,22,300.0
89,22,600.0
93,22,300.0
156,22,600.0
158,22,9900.0
159,22,1500.0
160,22,600.0
162,22,1800.0
163,22,600.0
164,22,4500.0
167,22,900.0
168,22,5400.0
169,22,600.0
171,22,1800.0
172,22,300.0
174,22,600.0
175,22,1200.0
176,22,900.0
180,22,3900.0
