init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	is_zone	through_flow_allowed
59	229	2800.0	18.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
59	329	2400.0	170.0	10.0	1.0	4.0	0.0	0.0	1	false	false
60	61	2800.0	106.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
62	64	2800.0	115.0	2.333333	1.0	4.0	0.0	0.0	1	false	false
63	62	2800.0	138.0	3.0	1.0	4.0	0.0	0.0	1	false	false
64	153	2800.0	39.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
64	199	2400.0	224.0	6.0	1.0	4.0	0.0	0.0	1	false	false
65	66	2800.0	58.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
66	60	2800.0	121.0	3.0	1.0	4.0	0.0	0.0	1	false	false
67	4	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
67	64	2400.0	30.0	1.0	1.0	4.0	0.0	0.0	1	false	false
67	65	2800.0	75.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
68	27	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
68	28	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
68	69	2800.0	187.0	7.333333	1.0	4.0	0.0	0.0	1	false	false
69	28	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
69	75	2800.0	226.0	6.0	1.0	4.0	0.0	0.0	1	false	false
70	28	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
70	74	2800.0	406.0	21.666667	1.0	4.0	0.0	0.0	1	false	false
71	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
71	72	2400.0	30.0	1.333333	1.0	4.0	0.0	0.0	1	false	false
71	78	2800.0	197.0	5.333333	1.0	4.0	0.0	0.0	1	false	false
71	263	2400.0	13.0	0.333333	1.0	4.0	0.0	0.0	1	false	false
72	71	2400.0	30.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
72	93	2800.0	265.0	10.333333	1.0	4.0	0.0	0.0	1	false	false
72	135	600.0	142.0	5.333333	1.0	4.0	0.0	0.0	1	false	false
73	13	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
73	70	2800.0	138.0	6.333333	1.0	4.0	0.0	0.0	1	false	false
74	85	2800.0	116.0	3.0	1.0	4.0	0.0	0.0	1	false	false
74	86	2800.0	32.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
75	13	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
75	77	2800.0	225.0	6.666667	1.0	4.0	0.0	0.0	1	false	false
76	92	2800.0	157.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
77	13	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
77	72	2800.0	204.0	16.666667	1.0	4.0	0.0	0.0	1	false	false
78	13	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
78	73	2800.0	316.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
79	68	2800.0	216.0	5.666667	1.0	4.0	0.0	0.0	1	false	false
79	74	2800.0	34.0	1.0	1.0	4.0	0.0	0.0	1	false	false
80	81	2800.0	21.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
81	86	2800.0	99.0	8.0	1.0	4.0	0.0	0.0	1	false	false
82	83	2800.0	21.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
83	80	2800.0	234.0	5.666667	1.0	4.0	0.0	0.0	1	false	false
83	84	900.0	36.0	1.0	1.0	4.0	0.0	0.0	1	false	false
84	43	2800.0	122.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
84	82	900.0	37.0	1.0	1.0	4.0	0.0	0.0	1	false	false
84	255	900.0	93.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
85	27	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
85	84	2800.0	246.0	9.0	1.0	4.0	0.0	0.0	1	false	false
86	91	2800.0	34.0	2.0	1.0	4.0	0.0	0.0	1	false	false
86	101	2800.0	174.0	4.333333	1.0	4.0	0.0	0.0	1	false	false
87	88	2800.0	30.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
87	223	2800.0	164.0	6.0	1.0	4.0	0.0	0.0	1	false	false
88	94	2800.0	21.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
88	138	2400.0	68.0	2.0	1.0	4.0	0.0	0.0	1	false	false
89	54	2800.0	123.0	5.333333	1.0	4.0	0.0	0.0	1	false	false
91	79	2800.0	32.0	1.0	1.0	4.0	0.0	0.0	1	false	false
91	105	2800.0	206.0	5.666667	1.0	4.0	0.0	0.0	1	false	false
92	89	2800.0	115.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
93	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
94	95	2800.0	29.0	1.333333	1.0	4.0	0.0	0.0	1	false	false
94	99	2800.0	162.0	4.333333	1.0	4.0	0.0	0.0	1	false	false
95	87	2800.0	21.0	2.0	1.0	4.0	0.0	0.0	1	false	false
95	124	2800.0	191.0	9.0	1.0	4.0	0.0	0.0	1	false	false
96	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
96	71	2800.0	231.0	18.333333	1.0	4.0	0.0	0.0	1	false	false
97	24	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
97	98	600.0	34.0	1.0	1.0	4.0	0.0	0.0	1	false	false
97	107	2800.0	105.0	4.0	1.0	4.0	0.0	0.0	1	false	false
98	97	600.0	34.0	1.0	1.0	4.0	0.0	0.0	1	false	false
98	103	2800.0	184.0	5.0	1.0	4.0	0.0	0.0	1	false	false
99	24	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
99	97	2800.0	181.0	8.333333	1.0	4.0	0.0	0.0	1	false	false
99	103	600.0	32.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
100	16	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
100	32	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
100	104	2800.0	110.0	3.0	1.0	4.0	0.0	0.0	1	false	false
101	102	2800.0	95.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
101	106	900.0	37.0	1.0	1.0	4.0	0.0	0.0	1	false	false
101	159	900.0	166.0	5.333333	1.0	4.0	0.0	0.0	1	false	false
102	16	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
102	41	2800.0	308.0	20.666667	1.0	4.0	0.0	0.0	1	false	false
103	95	2800.0	166.0	15.333333	1.0	4.0	0.0	0.0	1	false	false
103	99	600.0	32.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
104	16	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
104	106	2800.0	190.0	6.666667	1.0	4.0	0.0	0.0	1	false	false
105	98	2800.0	103.0	5.0	1.0	4.0	0.0	0.0	1	false	false
105	107	2800.0	33.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
106	16	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
106	91	2800.0	172.0	15.666667	1.0	4.0	0.0	0.0	1	false	false
106	101	900.0	37.0	1.0	1.0	4.0	0.0	0.0	1	false	false
107	28	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
107	79	2800.0	201.0	12.333333	1.0	4.0	0.0	0.0	1	false	false
107	105	2800.0	33.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
108	115	2800.0	136.0	6.0	1.0	4.0	0.0	0.0	1	false	false
109	120	2800.0	152.0	10.333333	1.0	4.0	0.0	0.0	1	false	false
110	31	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
110	111	2800.0	62.0	6.0	1.0	4.0	0.0	0.0	1	false	false
111	31	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
111	119	2800.0	24.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
111	141	900.0	70.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
112	113	2800.0	39.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
112	171	2400.0	448.0	12.0	1.0	4.0	0.0	0.0	1	false	false
113	108	2800.0	362.0	14.0	1.0	4.0	0.0	0.0	1	false	false
113	118	2400.0	18.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
114	111	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
114	121	2800.0	55.0	2.666667	1.0	4.0	0.0	0.0	1	false	false
115	116	2800.0	92.0	3.666667	1.0	4.0	0.0	0.0	1	false	false
116	114	2800.0	24.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
116	168	900.0	236.0	7.666667	1.0	4.0	0.0	0.0	1	false	false
117	112	2400.0	18.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
118	117	2800.0	39.0	2.333333	1.0	4.0	0.0	0.0	1	false	false
118	218	2400.0	133.0	4.0	1.0	4.0	0.0	0.0	1	false	false
119	31	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
119	109	2800.0	231.0	13.333333	1.0	4.0	0.0	0.0	1	false	false
119	116	900.0	23.0	2.333333	1.0	4.0	0.0	0.0	1	false	false
120	118	2800.0	210.0	27.0	1.0	4.0	0.0	0.0	1	false	false
121	126	2800.0	158.0	6.666667	1.0	4.0	0.0	0.0	1	false	false
122	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
122	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
122	110	2800.0	150.0	17.333333	1.0	4.0	0.0	0.0	1	false	false
123	14	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
123	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
123	122	600.0	73.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
124	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
124	125	2800.0	136.0	7.0	1.0	4.0	0.0	0.0	1	false	false
125	15	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
125	127	2800.0	39.0	1.666667	1.0	4.0	0.0	0.0	1	false	false
127	122	2800.0	61.0	5.0	1.0	4.0	0.0	0.0	1	false	false
128	129	2800.0	87.0	4.0	1.0	4.0	0.0	0.0	1	false	false
129	87	2800.0	194.0	9.0	1.0	4.0	0.0	0.0	1	false	false
130	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
130	134	2400.0	63.0	3.333333	1.0	4.0	0.0	0.0	1	false	false
131	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
131	23	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
131	24	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
131	137	2400.0	197.0	8.666667	1.0	4.0	0.0	0.0	1	false	false
132	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
133	24	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
133	69	900.0	265.0	7.0	1.0	4.0	0.0	0.0	1	false	false
133	136	900.0	271.0	6.666667	1.0	4.0	0.0	0.0	1	false	false
134	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
134	135	600.0	293.0	11.666667	1.0	4.0	0.0	0.0	1	false	false
134	140	2400.0	198.0	7.0	1.0	4.0	0.0	0.0	1	false	false
135	12	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
135	25	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
135	72	600.0	142.0	12.333333	1.0	4.0	0.0	0.0	1	false	false
135	134	600.0	293.0	18.333333	1.0	4.0	0.0	0.0	1	false	false
136	21	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
136	23	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
136	94	2400.0	418.0	17.333333	1.0	4.0	0.0	0.0	1	false	false
136	137	900.0	24.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
137	23	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
137	136	900.0	24.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
137	139	2400.0	643.0	19.666667	1.0	4.0	0.0	0.0	1	false	false
138	131	2400.0	149.0	4.333333	1.0	4.0	0.0	0.0	1	false	false
139	22	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
139	25	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
139	34	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
139	132	2400.0	199.0	10.666667	1.0	4.0	0.0	0.0	1	false	false
139	140	2400.0	27.0	1.0	1.0	4.0	0.0	0.0	1	false	false
140	25	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
140	34	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
140	139	2400.0	27.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
140	166	2400.0	75.0	2.333333	1.0	4.0	0.0	0.0	1	false	false
141	31	999999.0	0.0	0.0	0.0	4.0	0.0	0.0	0	false	false
141	142	900.0	23.0	0.666667	1.0	4.0	0.0	0.0	1	false	false
