src,dst,volume
63,20,5.528133
64,20,5.528133
65,20,5.528133
66,20,5.528133
67,20,5.685916
69,20,8.490513
1,21,28.772957
6,21,54.322955
13,21,46.76841
14,21,46.76841
16,21,688.877784
17,21,688.877784
18,21,688.877784
20,21,45.27844
22,21,366.769954
29,21,23.837413
48,21,5.288314
49,21,8.940739
50,21,11.333564
51,21,11.333564
52,21,5.19048
53,21,5.093015
54,21,0.959323
58,21,29.697176
59,21,1.070399
60,21,1.070399
61,21,1.015204
62,21,0.978248
63,21,0.978248
64,21,0.978248
65,21,0.978248
66,21,0.978248
67,21,0.979881
69,21,3.624397
1,22,31.681824
6,22,64.777032
10,22,21.565511
13,22,51.400936
14,22,51.400936
20,22,35.129881
21,22,165.778825
29,22,26.127718
37,22,24.745023
38,22,24.745023
39,22,24.745023
40,22,24.745023
42,22,2.437443
48,22,5.401379
49,22,9.258434
50,22,11.832665
51,22,11.832665
52,22,5.196287
53,22,5.207074
54,22,5.467891
58,22,24.790304
59,22,13.726485
60,22,13.726485
61,22,7.195995
62,22,6.111092
63,22,6.111092
64,22,6.111092
65,22,6.111092
66,22,6.111092
67,22,6.328726
69,22,57.006301
30,23,658.05059
31,23,658.05059
32,23,658.05059
33,23,658.05059
42,23,275.055078
48,23,103.15795
54,23,9.224858
57,23,27.201724
59,23,117.686596
60,23,117.686596
61,23,15.216327
62,23,10.979506
63,23,10.979506
64,23,10.979506
65,23,10.979506
66,23,10.979506
67,23,11.91284
30,24,658.05059
31,24,658.05059
32,24,658.05059
33,24,658.05059
42,24,275.055078
48,24,103.15795
54,24,9.224858
57,24,27.201724
59,24,117.686596
60,24,117.686596
61,24,15.216327
62,24,10.979506
63,24,10.979506
64,24,10.979506
65,24,10.979506
66,24,10.979506
67,24,11.91284
30,25,658.05059
31,25,658.05059
32,25,658.05059
33,25,658.05059
42,25,275.055078
48,25,103.15795
54,25,9.224858
57,25,27.201724
59,25,117.686596
60,25,117.686596
61,25,15.216327
62,25,10.979506
63,25,10.979506
64,25,10.979506
65,25,10.979506
66,25,10.979506
67,25,11.91284
30,26,658.05059
31,26,658.05059
32,26,658.05059
33,26,658.05059
42,26,275.055078
48,26,103.15795
54,26,9.224858
57,26,27.201724
59,26,117.686596
60,26,117.686596
61,26,15.216327
62,26,10.979506
63,26,10.979506
64,26,10.979506
65,26,10.979506
66,26,10.979506
67,26,11.91284
1,29,29.681628
6,29,60.697739
10,29,20.731984
13,29,54.525265
14,29,54.525265
20,29,33.350341
21,29,127.215304
22,29,689.866708
37,29,498.945235
38,29,498.945235
39,29,498.945235
40,29,498.945235
49,29,14.551527
50,29,22.049089
51,29,22.049089
58,29,23.706615
59,29,13.372854
60,29,13.372854
61,29,7.102218
62,29,6.066674
63,29,6.066674
64,29,6.066674
65,29,6.066674
66,29,6.066674
67,29,6.270266
69,29,16.350051
1,30,8.606275
13,30,10.879468
14,30,10.879468
21,30,343.118218
22,30,18.184193
29,30,8.29172
35,30,181.020679
36,30,8.114739
43,30,7.423145
44,30,7.423145
45,30,7.423145
46,30,7.423145
52,30,5.700315
53,30,6.125598
54,30,9.646155
57,30,31.207997
58,30,24.997455
59,30,211.109733
60,30,211.109733
61,30,16.360618
62,30,11.220804
63,30,11.220804
64,30,11.220804
65,30,11.220804
66,30,11.220804
67,30,12.547047
69,30,44.807886
1,31,8.606275
13,31,10.879468
14,31,10.879468
21,31,343.118218
22,31,18.184193
29,31,8.29172
35,31,181.020679
36,31,8.114739
43,31,7.423145
44,31,7.423145
45,31,7.423145
46,31,7.423145
52,31,5.700315
53,31,6.125598
54,31,9.646155
57,31,31.207997
58,31,24.997455
59,31,211.109733
60,31,211.109733
61,31,16.360618
62,31,11.220804
63,31,11.220804
64,31,11.220804
65,31,11.220804
66,31,11.220804
67,31,12.547047
69,31,44.807886
1,32,8.606275
13,32,10.879468
14,32,10.879468
21,32,343.118218
22,32,18.184193
29,32,8.29172
35,32,181.020679
36,32,8.114739
43,32,7.423145
44,32,7.423145
45,32,7.423145
46,32,7.423145
52,32,5.700315
53,32,6.125598
54,32,9.646155
57,32,31.207997
58,32,24.997455
59,32,211.109733
60,32,211.109733
61,32,16.360618
62,32,11.220804
63,32,11.220804
64,32,11.220804
65,32,11.220804
66,32,11.220804
67,32,12.547047
69,32,44.807886
1,33,8.606275
13,33,10.879468
14,33,10.879468
21,33,343.118218
22,33,18.184193
29,33,8.29172
35,33,181.020679
36,33,8.114739
43,33,7.423145
44,33,7.423145
45,33,7.423145
46,33,7.423145
52,33,5.700315
53,33,6.125598
54,33,9.646155
57,33,31.207997
58,33,24.997455
59,33,211.109733
60,33,211.109733
61,33,16.360618
62,33,11.220804
63,33,11.220804
64,33,11.220804
65,33,11.220804
66,33,11.220804
67,33,12.547047
69,33,44.807886
30,35,188.593258
31,35,188.593258
32,35,188.593258
33,35,188.593258
36,35,8.45922
37,35,6.96326
38,35,6.96326
39,35,6.96326
40,35,6.96326
42,35,7.339751
43,35,7.772933
44,35,7.772933
45,35,7.772933
46,35,7.772933
52,35,5.900486
53,35,6.348829
57,35,9.65516
58,35,8.85386
59,35,14.018481
60,35,14.018481
61,35,7.755535
62,35,6.509325
63,35,6.509325
64,35,6.509325
65,35,6.509325
66,35,6.509325
1,36,11.722161
30,36,127.05706
31,36,127.05706
32,36,127.05706
33,36,127.05706
35,36,383.046581
37,36,46.213419
38,36,46.213419
39,36,46.213419
40,36,46.213419
42,36,69.17995
43,36,85.28845
44,36,85.28845
45,36,85.28845
46,36,85.28845
52,36,19.065057
53,36,24.483848
54,36,41.941758
1,37,20.428002
6,37,30.94704
10,37,15.86574
13,37,30.048272
14,37,30.048272
20,37,22.259766
21,37,43.112684
22,37,59.84674
29,37,65.639699
58,37,17.462714
1,38,20.428002
6,38,30.94704
10,38,15.86574
13,38,30.048272
14,38,30.048272
20,38,22.259766
21,38,43.112684
22,38,59.84674
29,38,65.639699
58,38,17.462714
1,39,20.428002
6,39,30.94704
10,39,15.86574
13,39,30.048272
14,39,30.048272
20,39,22.259766
21,39,43.112684
22,39,59.84674
29,39,65.639699
58,39,17.462714
1,40,20.428002
6,40,30.94704
10,40,15.86574
13,40,30.048272
14,40,30.048272
20,40,22.259766
21,40,43.112684
22,40,59.84674
29,40,65.639699
58,40,17.462714
1,42,23.394305
6,42,32.851189
10,42,17.17806
13,42,32.076354
14,42,32.076354
22,42,173.300132
23,42,204.469722
24,42,204.469722
25,42,204.469722
26,42,204.469722
35,42,107.989628
36,42,127.932872
37,42,146.899241
38,42,146.899241
39,42,146.899241
40,42,146.899241
48,42,149.787104
53,42,15.686674
54,42,21.310982
30,43,74.977687
31,43,74.977687
32,43,74.977687
33,43,74.977687
35,43,121.2551
36,43,162.812439
53,43,33.906862
54,43,80.459532
30,44,74.977687
31,44,74.977687
32,44,74.977687
33,44,74.977687
35,44,121.2551
36,44,162.812439
53,44,33.906862
54,44,80.459532
30,45,74.977687
31,45,74.977687
32,45,74.977687
33,45,74.977687
35,45,121.2551
36,45,162.812439
53,45,33.906862
54,45,80.459532
30,46,74.977687
31,46,74.977687
32,46,74.977687
33,46,74.977687
35,46,121.2551
36,46,162.812439
53,46,33.906862
54,46,80.459532
1,48,14.575279
6,48,20.758405
10,48,12.195396
13,48,18.612489
14,48,18.612489
20,48,15.777547
21,48,25.087764
22,48,33.526332
23,48,108.105939
24,48,108.105939
25,48,108.105939
26,48,108.105939
42,48,295.103713
43,48,495.813688
44,48,495.813688
45,48,495.813688
46,48,495.813688
49,48,34.795661
50,48,225.872637
51,48,225.872637
52,48,181.068397
53,48,168.926402
54,48,187.877796
1,49,8.505481
6,49,10.05071
10,49,7.651356
13,49,9.839607
14,49,9.839607
20,49,8.825479
21,49,11.060213
22,49,11.874589
29,49,12.129825
48,49,38.749915
50,49,11.520449
51,49,11.520449
52,49,31.554972
53,49,31.400682
54,49,32.255685
58,49,8.12843
1,50,9.077854
6,50,11.007453
10,50,8.154251
13,50,10.662938
14,50,10.662938
20,50,9.573856
21,50,12.263162
22,50,13.242918
29,50,13.404984
48,50,60.560394
49,50,55.381488
52,50,88.038327
53,50,63.973167
54,50,16.518454
57,50,157.185283
58,50,8.669538
1,51,9.077854
6,51,11.007453
10,51,8.154251
13,51,10.662938
14,51,10.662938
20,51,9.573856
21,51,12.263162
22,51,13.242918
29,51,13.404984
48,51,60.560394
49,51,55.381488
52,51,88.038327
53,51,63.973167
54,51,16.518454
57,51,157.185283
58,51,8.669538
1,52,4.484028
6,52,4.830574
10,52,4.284714
13,52,4.778146
14,52,4.778146
20,52,4.553094
21,52,5.013749
22,52,5.197101
23,52,271.588602
24,52,271.588602
25,52,271.588602
26,52,271.588602
48,52,6.464663
49,52,5.497575
50,52,388.124058
51,52,388.124058
53,52,234.005453
54,52,19.659907
1,53,4.452338
6,53,4.854254
10,53,4.26372
13,53,4.783582
14,53,4.783582
20,53,4.532077
21,53,5.135306
22,53,5.198821
23,53,208.158371
24,53,208.158371
25,53,208.158371
26,53,208.158371
42,53,20.649333
48,53,6.447164
49,53,5.458531
50,53,69.876441
51,53,69.876441
52,53,84.28561
54,53,21.569117
1,54,1.875118
13,54,1.950833
14,54,1.950833
20,54,6.749569
21,54,2.470772
22,54,2.031226
23,54,27.61604
24,54,27.61604
25,54,27.61604
26,54,27.61604
30,54,10.748869
31,54,10.748869
32,54,10.748869
33,54,10.748869
37,54,104.125219
38,54,104.125219
39,54,104.125219
40,54,104.125219
42,54,347.505229
48,54,465.407703
49,54,32.645398
50,54,31.992984
51,54,31.992984
52,54,34.681336
53,54,56.171572
57,54,16.79222
58,54,14.435015
59,54,33.092327
60,54,33.092327
61,54,11.362737
62,54,9.048537
63,54,9.048537
64,54,9.048537
65,54,9.048537
66,54,9.048537
67,54,56.919569
69,54,624.560928
12,55,146.285293
12,56,146.285293
23,57,84.474335
24,57,84.474335
25,57,84.474335
26,57,84.474335
30,57,15.833958
31,57,15.833958
32,57,15.833958
33,57,15.833958
35,57,8.221421
37,57,5.217101
38,57,5.217101
39,57,5.217101
40,57,5.217101
50,57,121.442833
51,57,121.442833
54,57,9.348803
58,57,128.693118
61,57,15.788832
62,57,11.902776
63,57,11.902776
64,57,11.902776
65,57,11.902776
66,57,11.902776
67,57,12.231377
69,57,43.638067
30,58,18.989162
31,58,18.989162
32,58,18.989162
33,58,18.989162
35,58,9.727774
54,58,10.843154
61,58,20.615381
62,58,14.019985
63,58,14.019985
64,58,14.019985
65,58,14.019985
66,58,14.019985
67,58,14.879226
69,58,141.860661
1,59,2.02354
13,59,2.034743
14,59,2.034743
20,59,8.792995
21,59,2.681068
22,59,2.129852
23,59,142.622365
24,59,142.622365
25,59,142.622365
26,59,142.622365
29,59,2.006949
30,59,15.424837
31,59,15.424837
32,59,15.424837
33,59,15.424837
35,59,8.500181
37,59,5.028408
38,59,5.028408
39,59,5.028408
40,59,5.028408
54,59,10.099291
57,59,34.470231
58,59,23.668492
61,59,17.726091
62,59,12.142594
63,59,12.142594
64,59,12.142594
65,59,12.142594
66,59,12.142594
67,59,13.339367
69,59,57.598934
1,60,2.02354
13,60,2.034743
14,60,2.034743
20,60,8.792995
21,60,2.681068
22,60,2.129852
23,60,142.622365
24,60,142.622365
25,60,142.622365
26,60,142.622365
29,60,2.006949
30,60,15.424837
31,60,15.424837
32,60,15.424837
33,60,15.424837
35,60,8.500181
37,60,5.028408
38,60,5.028408
39,60,5.028408
40,60,5.028408
54,60,10.099291
57,60,34.470231
58,60,23.668492
61,60,17.726091
62,60,12.142594
63,60,12.142594
64,60,12.142594
65,60,12.142594
66,60,12.142594
67,60,13.339367
69,60,57.598934
1,61,1.880171
13,61,2.019167
14,61,2.019167
20,61,7.339336
21,61,2.552272
22,61,2.10535
23,61,49.334142
24,61,49.334142
25,61,49.334142
26,61,49.334142
29,61,1.932233
30,61,12.182856
31,61,12.182856
32,61,12.182856
33,61,12.182856
35,61,7.353849
37,61,4.613064
38,61,4.613064
39,61,4.613064
40,61,4.613064
54,61,8.493613
57,61,23.341177
58,61,18.936814
59,61,83.196113
60,61,83.196113
62,61,10.181054
63,61,10.181054
64,61,10.181054
65,61,10.181054
66,61,10.181054
67,61,10.724136
69,61,28.856281
1,62,1.93676
13,62,2.007117
14,62,2.007117
20,62,7.642929
21,62,2.594958
22,62,2.091389
23,62,42.32433
24,62,42.32433
25,62,42.32433
26,62,42.32433
29,62,1.949547
30,62,12.688184
31,62,12.688184
32,62,12.688184
33,62,12.688184
35,62,7.295317
37,62,4.787765
38,62,4.787765
39,62,4.787765
40,62,4.787765
54,62,8.54667
57,62,21.093195
58,62,18.025677
59,62,58.257931
60,62,58.257931
61,62,13.458986
67,62,10.834004
69,62,28.685999
1,63,1.93676
13,63,2.007117
14,63,2.007117
20,63,7.642929
21,63,2.594958
22,63,2.091389
23,63,42.32433
24,63,42.32433
25,63,42.32433
26,63,42.32433
29,63,1.949547
30,63,12.688184
31,63,12.688184
32,63,12.688184
33,63,12.688184
35,63,7.295317
37,63,4.787765
38,63,4.787765
39,63,4.787765
40,63,4.787765
54,63,8.54667
57,63,21.093195
58,63,18.025677
59,63,58.257931
60,63,58.257931
61,63,13.458986
67,63,10.834004
69,63,28.685999
1,64,1.93676
13,64,2.007117
14,64,2.007117
20,64,7.642929
21,64,2.594958
22,64,2.091389
23,64,42.32433
24,64,42.32433
25,64,42.32433
26,64,42.32433
29,64,1.949547
30,64,12.688184
31,64,12.688184
32,64,12.688184
33,64,12.688184
35,64,7.295317
37,64,4.787765
38,64,4.787765
39,64,4.787765
40,64,4.787765
54,64,8.54667
57,64,21.093195
58,64,18.025677
59,64,58.257931
60,64,58.257931
61,64,13.458986
67,64,10.834004
69,64,28.685999
1,65,1.93676
13,65,2.007117
14,65,2.007117
20,65,7.642929
21,65,2.594958
22,65,2.091389
23,65,42.32433
24,65,42.32433
25,65,42.32433
26,65,42.32433
29,65,1.949547
30,65,12.688184
31,65,12.688184
32,65,12.688184
33,65,12.688184
35,65,7.295317
37,65,4.787765
38,65,4.787765
39,65,4.787765
40,65,4.787765
54,65,8.54667
57,65,21.093195
58,65,18.025677
59,65,58.257931
60,65,58.257931
61,65,13.458986
67,65,10.834004
69,65,28.685999
1,66,1.93676
13,66,2.007117
14,66,2.007117
20,66,7.642929
21,66,2.594958
22,66,2.091389
23,66,42.32433
24,66,42.32433
25,66,42.32433
26,66,42.32433
29,66,1.949547
30,66,12.688184
31,66,12.688184
32,66,12.688184
33,66,12.688184
35,66,7.295317
37,66,4.787765
38,66,4.787765
39,66,4.787765
40,66,4.787765
54,66,8.54667
57,66,21.093195
58,66,18.025677
59,66,58.257931
60,66,58.257931
61,66,13.458986
67,66,10.834004
69,66,28.685999
1,67,1.948398
13,67,2.01248
14,67,2.01248
20,67,7.803461
21,67,2.604952
22,67,2.100453
23,67,55.673431
24,67,55.673431
25,67,55.673431
26,67,55.673431
29,67,1.959887
30,67,13.570124
31,67,13.570124
32,67,13.570124
33,67,13.570124
37,67,4.906394
38,67,4.906394
39,67,4.906394
40,67,4.906394
54,67,42.247234
57,67,24.06731
58,67,19.992593
59,67,86.322694
60,67,86.322694
61,67,14.497015
62,67,10.781305
63,67,10.781305
64,67,10.781305
65,67,10.781305
66,67,10.781305
69,67,310.301041
1,69,1.965538
13,69,9.568677
14,69,9.568677
20,69,8.319704
21,69,113.704639
22,69,13.610696
29,69,7.654282
30,69,14.559331
31,69,14.559331
32,69,14.559331
33,69,14.559331
54,69,562.289671
57,69,29.464662
58,69,22.93063
59,69,251.253473
60,69,251.253473
61,69,15.798465
62,69,11.633072
63,69,11.633072
64,69,11.633072
65,69,11.633072
66,69,11.633072
67,69,194.332498
