src,dst,volume,cost
106,105,6819.802248055399,0.4400093505398603
107,106,6284.51789186753,0.29635011667404854
107,284,0.0,0.5
108,107,6284.51789186753,0.6757680694613156
109,108,4138.707924713461,0.27707908814354
109,289,811.7999999999956,0.503102897510075
110,109,4950.507924713456,1.2847548609183557
111,110,4950.507924713456,0.2817538488974107
111,291,187.8000000000029,0.5000088869675565
112,111,5138.307924713459,0.7250043371950238
113,112,3492.6000000000276,0.35192812926413225
113,183,1668.2000000000044,0.33347742255019197
113,195,2688.2000000000044,0.3343049303580424
114,113,7849.000000000036,0.3831753346629872
115,114,7849.000000000036,0.2775580973341794
116,115,6819.4000000000015,0.30552213642489345
116,294,255.5,0.5000304463237316
117,116,7074.9000000000015,1.2429520937433511
118,5,4644.200000000004,1.1020562452704585
119,118,4644.200000000004,1.1187733250860805
120,119,3210.5000000000073,0.27423121657239063
120,400,3562.0312664272133,1.650170308034343
121,120,6772.5312664272205,0.6092534925378137
122,121,6772.5312664272205,0.6946412930177467
123,122,6732.831266427223,0.30388271116994114
123,382,0.0,0.5
124,123,6732.831266427223,0.9602233241562912
125,124,6732.831266427223,0.30388271116994114
125,366,885.8000000000029,0.5043985947018025
126,125,7618.631266427226,1.0234095166422341
127,126,6981.331266427223,0.30876088489871034
127,350,0.0,0.5
128,127,6981.331266427223,0.7040683818682653
129,128,6981.331266427223,0.35811584421964215
130,129,6155.431266427229,0.29445923545248087
130,324,1491.8222969140552,0.5353866636780683
131,130,7647.2535633412845,1.0258575573555504
132,131,7310.253563341277,0.36659292173150093
132,314,1008.2777030859652,0.5073840035437689
133,132,8318.531266427242,0.5941139294445925
134,133,8318.531266427242,0.4423138953789392
135,134,7965.825589769149,0.3338826063668145
135,298,499.5,0.5004447471904296
136,135,8465.325589769149,0.1963706199395
137,136,5445.0233417137715,0.6634103753285086
138,60,2998.6000000000276,0.3339494654929602
138,137,3188.2920752865757,0.13169282232843094
138,236,2512.0000000000073,0.33363677696632316
139,138,8698.89207528661,1.4389772651047352
140,139,8436.692075286599,0.3497048291955101
140,265,73.70000000000437,0.5000002107857243
141,140,8510.392075286603,1.212426583287869
142,72,6210.802371739446,0.3610174616576304
142,76,3914.8000000000247,0.33770330180491326
143,142,10125.602371739471,1.4881000668517028
144,143,10069.402371739474,0.42904647924310524
144,264,311.40000000003783,0.500067180878075
145,144,10380.802371739512,1.4738848630468337
146,145,6592.502371739516,0.13264241693966491
147,57,3630.8000000000247,0.33465770281339247
147,146,3221.2490257771933,0.7679083318756252
148,147,6852.049025777218,0.2572181650184138
149,148,6335.449025777198,0.2971289517308258
149,297,112.40000000001601,0.5000011403455914
150,149,6447.849025777214,0.38270239081641877
151,150,6447.849025777214,0.25113429082830596
152,151,5208.949025777205,0.6471888023590874
152,310,222.20000000001164,0.5000174159617174
153,152,5431.149025777217,0.7317436869031152
154,153,3628.9490257771977,0.275253588583792
154,323,334.6999999999971,0.5000896590416404
155,154,3963.6490257771948,0.320547701871248
156,155,3963.6490257771948,0.630208088837478
157,156,3963.6490257771948,0.2763703245179846
157,349,578.2000000000189,0.5007985159443321
158,157,4541.849025777214,0.8818809859284056
159,158,3203.7000000000626,0.27421756391107055
159,365,0.0,0.5
160,159,3203.7000000000626,0.866485953567384
161,160,3203.7000000000626,0.27421756391107055
161,381,191.50000000001455,0.5000096082956109
162,161,3395.200000000077,0.6262546231757979
163,162,3395.200000000077,0.5492731575605592
164,163,1832.0999999999985,0.2727860600105118
164,399,754.6999999999971,0.5023177609575543
165,164,2586.7999999999956,1.0931838350869516
166,6,6522.200000000019,1.1355720176199173
167,166,6522.200000000019,1.2005989411736266
168,167,5835.900000000023,0.2902645031534407
168,409,2133.5874961027585,0.6480515890257901
169,168,7969.487496102782,0.9485973830691026
170,169,4449.18749610275,0.35666321924182476
171,170,3488.3874961027395,0.06600993631084515
171,216,1695.4000000000087,0.3334870524186927
172,171,5183.787496102748,0.2949891844094699
172,393,373.4125038972852,0.5001389078113747
173,172,5557.2000000000335,0.5283569350795434
174,173,5557.2000000000335,0.24123007055763032
175,174,5557.2000000000335,0.287126864521913
175,377,870.0000000000146,0.5040930613425929
176,175,6427.200000000048,0.8957405430254904
177,176,5863.600000000035,0.29060199596927855
177,360,0.0,0.5
178,177,5863.600000000035,0.8718059879078357
179,178,5418.600000000028,0.28573235509104095
179,336,852.1000000000204,0.5037664612544074
180,179,6270.700000000048,2.072994373552595
181,180,6000.300000000047,0.2923389528025003
181,307,756.6999999999898,0.5023424276124121
182,181,6757.000000000036,0.1703809872829699
183,182,6757.000000000036,0.4382872219806915
184,92,1559.153048460983,0.33344328294359804
184,112,1632.107924713433,0.3334653517183349
184,183,3251.6000000000204,0.39505602807248136
185,184,6442.860973174436,0.8127384298253798
186,185,6442.860973174436,0.4303665053015493
187,186,4630.907924713458,0.279612639170545
187,272,194.40000000000873,0.5000102036672
188,187,4825.3079247134665,0.9213183668692514
189,188,4825.3079247134665,0.7976957407090585
190,63,6981.744812743316,0.37754082757253354
190,85,570.7000000000044,0.33333530665622335
191,190,7552.444812743321,0.9148722871635785
192,191,7552.444812743321,1.0566543087647118
193,192,6804.144812743318,0.30522866292925377
193,271,2664.199999999997,0.8599469839028296
194,193,9468.344812743315,0.5687288712656192
195,194,9468.344812743315,1.074032955945087
196,92,2746.200000000019,0.33439153522272425
196,112,13.599999999998545,0.33333333300063656
196,195,6095.900000000009,0.42286643189380807
197,196,8855.700000000026,0.527381624029321
198,197,8855.700000000026,0.20501579163302716
199,198,8481.500000000022,0.3513556508377756
199,306,244.60000000000582,0.5000255739053663
200,199,8726.100000000028,2.525876635687549
201,200,7816.600000000028,0.3294190214307402
201,335,836.6000000000058,0.5034997956253444
202,201,8653.200000000033,1.0737841458589035
203,202,8653.200000000033,0.35792804861963445
203,359,452.70000000000437,0.5003000635347546
204,203,9105.900000000038,1.1316946230429672
205,204,7432.000000000029,0.3190376242215196
205,376,0.0,0.5
206,205,7432.000000000029,0.26803994370099204
207,206,7432.000000000029,0.5870775679225118
208,207,6805.000000000007,0.3175011141767381
209,208,3954.9999999999927,0.06636290596207296
209,392,647.6425227643194,0.5012569345563891
210,209,4602.642522764312,0.35777215984523736
210,250,3293.4000000000087,0.3355221927881098
211,210,7896.042522764321,0.9422593124673423
212,211,5499.542522764306,0.2865338989774279
212,408,1077.057477235685,0.5096145013166837
213,212,6576.599999999991,1.2043197841154794
214,7,4983.60000000002,1.1058366016885117
215,214,4983.60000000002,1.1058366016885117
216,215,3779.700000000019,0.3944382867854981
217,169,3520.300000000032,0.33619065194498554
217,216,2084.30000000001,0.5890603369900475
218,217,5604.600000000042,0.28995705705130126
218,392,469.80000000001746,0.500348035298075
219,218,6074.40000000006,0.7983672971177477
220,219,5393.500000000058,0.5113574590267557
220,363,0.0,0.5
221,220,5393.500000000058,1.1894481855844252
222,221,5393.500000000058,0.3223088796471604
223,222,5210.200000000063,0.43240174887155886
223,346,617.9000000000015,0.501041463427899
224,223,5828.100000000064,0.9960649745081068
225,224,4465.400000000045,0.6272946770161675
225,330,1387.400000000016,0.5264714666259381
226,225,5852.800000000061,0.9629951436515203
227,226,5766.100000000057,0.4025285440059136
227,311,144.66873357279837,0.5000031294640122
228,227,5910.768733572855,1.1208887875885627
229,228,5840.868733572846,0.48128929550587407
229,277,228.3000000000029,0.5000194086303612
230,229,6069.168733572849,0.12371385081910481
231,56,2554.5,0.3336578396448792
231,230,3574.268733572804,0.2956053186906447
232,58,6045.031266427191,0.3435097330652499
232,231,6128.768733572804,0.3263908196765488
233,232,12173.799999999996,1.6380226412299237
234,4,10223.900000000009,1.3628519821272893
235,234,10223.900000000009,1.3628519821272893
236,235,8936.100000000013,0.13748475322498668
237,236,6424.100000000006,0.260485414995412
238,55,2691.353345962307,0.3337331698755553
238,61,0.0,0.333333333
238,237,3592.300000000003,0.22990959179686957
239,238,6283.65334596231,0.23720109660671287
240,239,5567.400000000031,0.4791120435707372
240,299,469.1000000000204,0.5003459656450342
241,240,6036.500000000051,0.9663056896156049
242,241,5357.500000000051,0.6333527291298021
242,317,411.20000000000437,0.5002042601596078
243,242,5768.700000000055,0.9615799259879629
244,243,5402.400000000052,0.4002522061820075
244,339,1872.6999999999898,0.5878706997605718
245,244,7275.100000000042,1.1139277201378215
246,245,6033.2000000000335,0.6404741008142216
246,347,0.0,0.5
247,246,6033.2000000000335,1.2022188267948455
248,247,5541.667056349157,0.4010716204300391
248,374,464.29999999999563,0.5003320213244368
249,248,6005.967056349153,0.9208606828667097
250,249,5689.500000000015,0.3683873757253855
251,250,2396.100000000006,0.05456401248386361
251,391,1891.0,0.5913560594290195
252,208,2850.0000000000146,0.3345608272268059
252,251,4287.100000000006,0.5273791028397558
253,252,7137.10000000002,1.1551455588519783
254,15,3703.3000000000393,1.033179649993472
254,255,407.1000000000495,2.00000969059905
255,70,156.80000000001746,0.5000043187242608
255,254,3703.3000000000393,2.066359299986944
255,256,250.30000000003201,0.5000003462020399
256,78,270.6000000000349,0.5000383073766677
256,255,1283.8528155172899,0.5002396333038746
256,266,9.5,1.920075758002759
257,14,37.0,1.0000000003306155
257,258,125.20000000004075,2.0000000866889076
258,68,105.10000000002037,0.5000008717302307
258,257,37.0,2.000000000661231
258,259,793.9000000000233,0.50003503881676
259,80,1221.0000000000146,0.5158793930561351
259,258,75.30000000000291,0.5000000028357382
259,267,799.3000000000102,1.9202140107682832
260,66,1232.300000000003,0.5164754405702421
260,261,0.0,0.5
261,82,0.0,0.5
261,260,1232.300000000003,0.5002034005008672
261,269,942.0999999999985,1.8601069381324784
262,13,592.8000000000029,1.0000217845703872
262,273,37.0,2.000000000661231
263,16,241.50000000002183,1.000000600046297
263,264,249.0,2.000001356262031
264,143,56.19999999999709,0.5000000712715995
264,263,241.50000000002183,2.000001200092594
264,265,322.9000000000233,0.5000009588670702
265,139,262.20000000001164,0.5000337677397787
265,264,60.200000000004366,0.5000000011584363
265,266,188.10000000002037,1.000000220836778
266,24,340.300000000032,0.14906833489713095
266,39,24.19999999999709,1.4598484850883253
266,256,86.4528155172884,1.920075776921308
266,265,113.90000000000873,1.0000000296900629
266,277,76.70000000001164,3.579924263856042
267,24,306.8000000000029,0.1490683308598791
267,39,18.30000000000291,1.4598484850288822
267,259,1245.1000000000058,1.92088980881737
267,268,1412.2000000000044,1.0007016185267923
267,281,921.3843561878748,1.640360042591087
268,25,4077.2999999999956,0.14931350304086155
268,40,13.30000000000291,1.3200757580072866
268,267,2330.884356187875,1.0052071384869339
268,287,2534.7156438121456,1.7326008457102438
269,25,4303.399999999994,0.14937258050977933
269,40,34.099999999998545,1.320075758314871
269,261,1232.300000000003,1.8606050732267723
269,270,550.5530484609844,1.0000162073834273
269,290,2089.7469515390403,2.5084106784537887
270,269,3178.0999999999913,1.0179964337923006
270,271,550.5530484609844,0.5799336410545489
271,192,748.3000000000029,0.5022401351667478
271,270,3178.0999999999913,0.5903608102257032
271,272,550.5530484609844,0.5000081036917137
272,186,1811.9530484609786,0.577012106539981
272,271,1262.199999999997,0.500223871560977
272,273,454.00000000001455,2.2799413287729116
273,26,302.3000000000102,0.1490683304087857
273,41,55.30000000000291,1.0000000016497448
273,262,592.8000000000029,2.0000435691407743
273,272,2783.199999999997,0.28288726070825904
273,292,56.400000000001455,2.000000003569954
274,26,378.800000000032,0.1490683412656161
274,41,342.5,1.0000024274960007
274,275,501.6000000000349,2.000022334504747
274,293,615.0000000000073,1.420111594715303
275,12,501.6000000000349,1.0000111672523735
275,274,488.20000000001164,2.0000200418273115
276,17,1184.000000000029,1.000346675403185
276,296,648.3000000000247,2.0000623232800248
277,228,69.90000000000873,0.5000001705610834
277,266,222.55281551729422,3.579925791253292
277,299,235.10000000000582,0.7200761460654034
278,100,516.3448127433076,0.5005078442231519
278,279,0.0,0.5
279,104,0.0,0.5
279,278,516.3448127433076,0.5000062696817673
279,280,287.8000000000029,0.4200762664017045
280,279,516.3448127433076,0.42008102548264165
280,300,287.8000000000029,0.4200762664017045
281,267,576.5999999999985,1.6401834964935342
281,282,921.3843561878748,0.5799979731181871
282,281,576.5999999999985,0.5799355500061363
282,283,921.3843561878748,0.3598942358571904
283,98,0.0,0.5
283,282,576.5999999999985,0.359855501724913
283,284,921.3843561878748,0.5000635696120693
284,106,535.284356187869,0.5005865559543266
284,283,576.5999999999985,0.5000097495546119
284,285,386.1000000000058,0.27992533937721115
285,284,576.5999999999985,0.2799297002733691
285,286,386.1000000000058,0.579926515456714
286,285,576.5999999999985,0.5799355500061363
286,302,386.1000000000058,0.42007740480829536
287,268,2815.0,1.739129373267452
287,288,2534.7156438121456,0.7253191386970554
288,96,829.3000000000102,0.5033792311858961
288,287,2815.0,0.7280521778713571
288,289,2687.015643812141,0.5045979792149081
289,108,2145.8099671540695,0.6514733658622235
289,288,1871.5000000000073,0.501082045566447
289,303,1698.5,1.2218670452004707
290,94,1898.1469515390418,0.5927450137884328
290,269,217.3000000000029,2.5000009833205916
290,291,191.59999999999854,0.5000001188688998
291,110,0.0,0.5
291,290,217.3000000000029,0.5000001966641183
291,304,379.40000000000146,1.279928920318559
292,273,296.5,2.0000027267480185
292,305,56.400000000001455,1.859848488319787
293,89,550.6999999999971,0.5006571001236343
293,274,979.4000000000597,1.4203062565152158
293,294,335.20000000001164,0.5000011135308767
294,115,1029.600000000035,0.5080287027392011
294,293,523.8000000000175,0.500006639696075
294,295,310.70000000000437,0.27992470217364657
295,294,1273.400000000045,0.28005408427394507
295,308,310.70000000000437,0.7200769417484493
296,276,1184.000000000029,2.00069335080637
296,297,610.4000000000233,0.4200860453126557
296,310,37.900000000001455,1.5799242425750548
297,148,516.6000000000204,0.500508848912075
297,296,894.0000000000146,0.4201230942570545
297,298,206.20000000001892,0.5000001594560008
298,134,352.7056766580936,0.5001105658581616
298,297,894.0000000000146,0.5000563425241198
298,299,124.40000000001601,1.140151563168188
299,239,716.2533459622791,0.501880346552093
299,277,222.55281551729422,0.7200760696210464
299,298,665.4056766581052,1.1401909448200194
299,300,185.20000000001892,1.000000207529648
299,315,222.44225269302842,1.9200765872848329
300,280,516.3448127433076,0.42008102548264165
300,299,455.4479293511249,1.000007590513334
300,301,185.20000000001892,0.500000103764824
300,316,239.6577473069774,1.920076875378924
301,300,407.3056766580994,0.5000024275493965
301,302,185.20000000001892,0.500000103764824
302,27,207.3000000000102,0.14906832463829328
302,42,252.20000000001164,1.0000007136685336
302,286,576.5999999999985,0.4200839491030875
302,301,407.3056766580994,0.5000024275493965
302,311,668.3000000000102,1.1401916353425987
303,27,144.40000000000873,0.14906832338571208
303,28,840.8000000000102,0.14906876636893066
303,42,387.80567665808485,1.0000039899997415
303,43,12.099999999998545,1.540151515005824
303,289,2216.99432334194,1.2252752551231487
303,319,1669.199999999997,2.143082369406065
304,28,438.40000000000873,0.14906835577001395
304,43,5.600000000005821,1.5401515150002671
304,291,217.3000000000029,1.2799247454303453
304,305,737.6999999999971,0.9201238263197832
304,312,251.0,0.27992443799798955
305,292,296.5,1.8598510206690857
305,304,248.70000000001164,0.9200763789304374
305,306,558.5,0.7200881171077862
305,321,0.0,3.279924242
306,198,374.20000000000437,0.5001400833037366
306,305,296.70000000001164,0.7200767423841113
306,307,194.29999999999563,0.5000001257122
307,180,270.40000000000146,0.500038194250494
307,306,62.10000000000582,0.5000000013117547
307,308,856.0999999999913,0.5000473788169633
308,29,1019.8999999999942,0.14906928289739144
308,44,32.200000000004366,1.0000000001896443
308,295,1273.400000000045,0.7204097636336794
308,307,237.6000000000131,0.5000002811072
308,309,37.0,2.000000000661231
309,11,37.0,1.0000000003306155
309,308,485.8000000000393,2.0000196506199943
310,151,1238.9000000000087,0.5168312455045136
310,296,290.00000000001455,1.579926213262563
310,313,37.900000000001455,0.27992424210188577
311,226,86.70000000000437,0.5000004036896667
311,302,838.4000000000015,1.1402508915388965
311,317,726.2687335728042,0.7201110994042274
312,304,413.0,0.27992567866971607
312,320,251.0,2.7200776625488032
313,310,1306.7000000000116,0.28006820811827604
313,314,0.0,0.779924242
313,325,1046.1777030859666,1.7204392422807064
314,131,337.0000000000073,0.5000921490466463
314,313,1008.2777030859652,0.2799752780887633
314,315,0.0,1.640151515
315,299,727.8061614795588,1.9201707960454237
315,314,337.0000000000073,1.720079671662747
315,316,0.0,2.579924242
315,327,336.50570108256215,1.0799266847510902
316,300,516.3448127433076,1.9200998345279436
316,315,451.063448389541,1.0000073024192435
316,317,471.59999999999854,0.859855987972175
316,328,398.29429891744803,1.079929036307331
317,241,679.0,0.5015186242832719
317,311,838.4000000000015,0.7201385203922189
317,316,609.7000000000116,1.000024377041678
317,318,0.0,1.140151515
317,329,453.56873357279983,1.0799323047268432
318,317,0.0,1.140151515
318,319,0.0,1.0
319,303,1595.0999999999985,2.1425955780247787
319,318,0.0,0.859848485
319,320,890.2000000000044,1.000110781331206
319,330,1635.199999999997,0.8609329652917243
320,312,413.0,2.7200897183859927
320,319,10.200000000004366,2.579924242004927
320,321,722.4000000000015,1.7201583950383734
320,332,273.40000000000146,0.7200764677222995
321,305,12.900000000001455,3.279924242016023
321,320,10.200000000004366,1.6401515150031318
321,333,0.0,0.720075758
321,334,722.4000000000015,0.27993769030901794
322,18,1626.700000000019,1.0012352250386076
322,323,2185.8000000000175,2.0080535600621676
323,153,1802.200000000019,0.5753673394367961
323,322,1626.700000000019,2.0024704500772152
323,324,718.2999999999956,0.5000234806270106
324,129,825.8999999999942,0.5033241537859999
324,323,1626.700000000019,0.5006176125193038
324,325,776.2222969140348,0.5799613811481203
325,313,1306.7000000000116,1.7209603996024947
325,324,1018.6999999999971,0.5800344143740445
325,326,437.4999999999927,0.8598540421277362
325,340,1379.1000000000058,0.3600781098746547
326,325,774.3999999999942,0.8599030355994506
326,327,437.4999999999927,1.5799344529162014
327,315,727.8061614795588,1.0799776950414948
327,326,774.3999999999942,1.580024475722558
327,328,786.5858845656549,1.0000675306320264
327,341,381.89816688701103,1.0000037523774277
328,316,987.9448127433061,1.0801057267974896
328,327,819.792465804443,1.0000796768049411
328,329,923.1101049033605,1.0001280944283515
328,342,447.5177824789862,1.0000070755044412
329,31,1191.0999999999985,0.14907010861301556
329,46,736.3000000000029,1.0000518484074876
329,317,971.6000000000058,1.080094011447219
329,328,869.0159493659812,1.0001006067706475
329,343,723.1527842068244,1.0000482432403384
330,31,3156.4999999999854,0.14915639089561203
330,46,320.0,1.000001849763191
330,224,1362.700000000019,0.5246361174942333
330,319,2441.0999999999985,0.8652346596680737
330,331,392.5,0.4200775167434127
330,339,628.3000000000029,0.6401691131589603
331,330,962.6000000000058,0.42013938292286707
331,332,392.5,1.9200837968371072
332,32,803.5999999999985,0.14906869295947683
332,47,0.0,0.920075758
332,320,267.59999999999854,0.7200764093866393
332,331,962.6000000000058,1.9203665738104228
332,345,350.8999999999942,0.7200776838740569
333,32,591.4000000000087,0.1490684315224838
333,47,143.10000000000582,0.9401515845460718
333,321,12.900000000001455,0.7200757580035178
333,334,649.8000000000102,0.42008896982058885
333,358,0.0,2.079924242
334,321,10.200000000004366,0.7799242420014894
334,333,734.5000000000146,0.4200973260578631
334,335,1372.2000000000116,0.28009931790928005
335,200,909.5,0.5048885724572407
335,334,744.7000000000189,0.27993942935505006
335,336,1516.100000000013,0.5004660125525937
336,178,445.0000000000073,0.5002801633275106
336,335,961.5000000000146,0.5000753847290814
336,337,1981.500000000029,0.5013597608434076
337,29,842.0,0.14906876890548065
337,33,577.3000000000102,0.14906842153730368
337,44,229.20000000001164,3.0000014604810548
337,48,17.400000000001455,1.0000000000161702
337,336,1019.8000000000175,0.5000953995342907
337,338,734.0000000000218,2.000102407191321
338,10,734.0000000000218,1.0000512035956606
338,337,69.20000000001892,2.000000008090411
339,243,366.3000000000029,0.5001286230837547
339,330,1504.299999999981,0.6407297931985355
339,344,875.1000000000058,0.42011921648424716
340,30,1379.0000000000073,0.14907153112667992
340,45,0.0,1.0
340,325,1545.2000000000116,0.36021037342819473
340,351,270.59999999999854,1.7200773849528384
341,30,1298.0000000000218,0.14907084121736375
341,45,0.0,1.0
341,327,1076.892046045221,1.0002372492765583
341,342,599.2141154343553,1.0000227428224544
341,353,413.3057010825578,2.00001029512915
342,328,1124.4690330810117,1.0002820370861303
342,341,811.1075341955657,1.0000763536779278
342,343,411.48989509664534,1.0000050576982933
342,354,398.29429891744803,2.0000088789697363
343,329,1230.9898950966453,1.0004050738161885
343,342,761.8840506340275,1.0000594390347501
343,344,74.30000000000291,2.0000000107523026
343,355,613.3687335728027,2.000049938184753
344,339,244.6999999999971,0.4200760236927579
344,343,652.1000000000058,2.0000637974053497
344,356,336.3000000000029,2.000004512878952
345,332,180.49999999999272,0.7200758928351849
345,346,350.8999999999942,0.6401532271131791
346,222,183.29999999999563,0.5000080653107084
346,345,180.49999999999272,0.6401516348692595
346,347,785.5,1.0799967680904956
347,245,1241.9000000000087,0.5169948662612149
347,346,180.49999999999272,1.0799244442173128
347,357,785.5,0.27994304129176295
348,18,523.5000000000146,1.0000132489958429
348,349,683.0000000000073,2.000076776627293
349,156,0.0,0.5
