id,x,y,is_zone,through_flow_allowed
92,2.96395,1.23405,true,true
93,2.95711,0.85998,true,true
94,1.39187,3.19013,true,true
95,4.1458,1.41673,true,true
96,0.444282,2.60044,true,true
97,3.6282,2.6719,true,true
98,3.74004,1.88835,true,true
99,0.933923,2.79307,false,false
100,0.933302,2.79431,false,false
101,0.0,2.06047,false,false
102,0.026719,2.72037,false,false
103,2.0729,0.537487,false,false
104,1.95857,0.579741,false,false
105,1.33098,0.712093,false,false
106,3.66548,1.25393,false,false
107,3.97865,1.22597,false,false
108,3.7823,1.25331,false,false
109,3.67107,1.26946,false,false
110,2.74833,3.04659,false,false
111,2.73093,3.05653,false,false
112,3.9221,1.21789,false,false
113,2.74088,3.03603,false,false
114,2.7241,3.04721,false,false
115,2.73528,2.49792,false,false
116,2.98507,3.34733,false,false
117,2.97016,3.35666,false,false
118,2.94779,3.33988,false,false
119,2.74709,2.5178,false,false
120,2.76635,3.07331,false,false
121,2.84527,3.19075,false,false
122,2.82911,3.20069,false,false
123,2.96333,3.33056,false,false
124,2.93412,2.28914,false,false
125,2.97265,2.23383,false,false
126,2.98942,2.24751,false,false
127,2.90678,2.36805,false,false
128,3.05778,3.42376,false,false
129,2.8869,3.28582,false,false
130,2.85459,2.40596,false,false
131,2.8695,2.42149,false,false
132,1.94862,1.93806,false,false
133,1.69448,4.05881,false,false
134,1.68516,4.12405,false,false
135,1.77029,2.02878,false,false
136,1.68206,3.9743,false,false
137,1.6746,4.06005,false,false
138,1.68268,3.90222,false,false
139,1.93433,1.91383,false,false
140,1.70567,3.94634,false,false
141,1.70256,3.983,false,false
142,1.78396,2.04929,false,false
143,1.70194,3.90036,false,false
144,2.39601,2.57559,false,false
145,2.33077,2.47866,false,false
146,2.34755,2.46685,false,false
147,3.36287,1.52112,false,false
148,3.31627,1.62489,false,false
149,2.1195,2.13131,false,false
150,2.10273,2.13939,false,false
151,3.19883,1.89084,false,false
152,3.17894,1.88214,false,false
153,2.29846,2.39601,false,false
154,3.12861,1.99585,false,false
155,3.13172,2.03686,false,false
156,3.11308,2.02692,false,false
157,2.49108,2.67563,false,false
158,2.25123,2.36184,false,false
159,3.25972,1.75351,false,false
160,3.22865,1.82373,false,false
161,3.23922,1.74481,false,false
162,3.12799,2.04307,false,false
163,3.34361,1.50248,false,false
164,2.1748,2.2444,false,false
165,3.13793,2.02692,false,false
166,3.11867,2.01698,false,false
167,2.18723,2.23383,false,false
168,2.47306,2.68682,false,false
169,3.41941,1.30613,false,false
170,3.41506,1.33036,false,false
171,3.41879,1.29121,false,false
172,3.34423,1.07063,false,false
173,3.36411,1.06565,false,false
174,1.96851,1.92563,false,false
175,3.38151,1.4652,false,false
176,3.3927,1.48384,false,false
177,1.9536,1.90326,false,false
178,2.56441,2.65015,false,false
179,2.55384,2.65761,false,false
180,2.69427,2.55757,false,false
181,2.68309,2.56565,false,false
182,3.35852,1.46271,false,false
183,2.67501,2.54452,false,false
184,2.55074,2.63462,false,false
185,3.39704,1.30923,false,false
186,3.39891,1.2937,false,false
187,3.31378,0.950079,false,false
188,3.33366,0.944487,false,false
189,2.50289,2.69241,false,false
190,4.22782,1.19117,false,false
191,4.22596,1.17502,false,false
192,2.11018,2.90305,false,false
193,2.10397,2.88503,false,false
194,3.03354,2.18413,false,false
195,3.05653,2.11267,false,false
196,4.27132,1.18434,false,false
197,2.48425,2.70359,false,false
198,3.07393,2.12509,false,false
199,4.11224,1.19055,false,false
200,2.00082,2.01014,false,false
201,2.11702,2.88193,false,false
202,2.12323,2.89933,false,false
203,2.03251,2.01635,false,false
204,2.30467,2.77691,false,false
205,2.31523,2.79618,false,false
206,2.20525,2.83284,false,false
207,3.25599,0.712093,false,false
208,3.297,0.794736,false,false
209,2.6545,2.94469,false,false
210,2.56503,2.78189,false,false
211,2.59858,2.83097,false,false
212,2.21395,2.85086,false,false
213,2.61349,2.88938,false,false
214,2.37178,2.76511,false,false
215,3.27712,0.807163,false,false
216,3.3958,1.19179,false,false
217,3.39394,1.18434,false,false
218,2.5439,2.79307,false,false
219,2.36246,2.74647,false,false
220,2.29224,3.4946,false,false
221,2.30343,3.48839,false,false
222,1.54784,1.41673,false,false
223,1.50434,1.35149,false,false
224,2.25683,3.29576,false,false
225,2.26615,3.33366,false,false
226,2.35438,3.73756,false,false
227,2.34879,3.71394,false,false
228,2.25434,3.34174,false,false
229,1.4857,1.28935,false,false
230,1.5932,1.47141,false,false
231,1.51677,1.33782,false,false
232,1.55219,1.39063,false,false
233,2.27174,3.41196,false,false
234,2.25745,3.35603,false,false
235,1.6137,1.49192,false,false
236,2.3637,3.73134,false,false
237,2.35873,3.70773,false,false
238,2.26987,3.34796,false,false
239,1.46768,1.28997,false,false
240,1.48757,1.32415,false,false
241,1.60563,1.4596,false,false
242,2.3258,3.58035,false,false
243,1.62613,1.48135,false,false
244,1.65534,1.50124,false,false
245,2.24626,3.30819,false,false
246,1.68268,1.53665,false,false
247,2.21457,3.15098,false,false
248,2.25185,3.1255,false,false
249,2.16238,3.01179,false,false
250,2.19407,3.09071,false,false
251,2.21954,3.21312,false,false
252,2.20214,3.11432,false,false
253,2.16983,3.06772,false,false
254,2.14933,3.01739,false,false
255,3.21063,1.33657,false,false
256,2.84775,1.38815,false,false
257,3.0876,1.33844,false,false
258,1.37696,1.13587,false,false
259,2.84029,1.37386,false,false
260,2.83905,1.39001,false,false
261,1.37199,1.14892,false,false
262,1.3664,1.14084,false,false
263,1.81752,2.11391,false,false
264,2.05985,2.75703,false,false
265,1.82249,2.15554,false,false
266,2.18475,2.55508,false,false
267,1.83616,2.14809,false,false
268,2.0176,2.163,false,false
269,2.03562,2.63338,false,false
270,2.02195,2.64021,false,false
271,2.0903,2.84464,false,false
272,1.88338,2.26428,false,false
273,1.89767,2.25496,false,false
274,2.30219,3.30881,false,false
275,2.31089,3.32062,false,false
276,3.18578,2.19593,false,false
277,3.14477,2.2562,false,false
278,3.19821,2.77878,false,false
279,3.44116,2.1717,false,false
280,3.5499,2.21333,false,false
281,3.6661,2.24751,false,false
282,3.66921,2.25931,false,false
283,3.55425,2.20587,false,false
284,3.19323,2.78748,false,false
285,3.10127,2.3171,false,false
286,1.68019,3.87799,false,false
287,2.55571,3.1485,false,false
288,1.77153,2.05799,false,false
289,2.56192,3.15968,false,false
290,1.70008,3.87737,false,false
291,1.75973,2.03872,false,false
292,0.83761,1.19428,false,false
293,0.788522,0.895398,false,false
294,0.219966,2.05115,false,false
295,0.0969341,2.10956,false,false
296,0.170256,2.14622,false,false
297,0.227422,1.98715,false,false
298,0.597139,1.80136,false,false
299,0.252277,1.77153,false,false
300,0.458573,2.01387,false,false
301,0.87365,0.905961,false,false
302,0.993575,1.21478,false,false
303,0.567313,2.02816,false,false
304,0.23985,2.18288,false,false
305,0.577255,1.97348,false,false
306,0.258491,2.19345,false,false
307,2.75765,2.63835,false,false
308,2.7446,2.64829,false,false
309,2.64767,2.72037,false,false
310,1.99026,2.49916,false,false
311,1.60314,3.15906,false,false
312,1.60128,3.10997,false,false
313,1.59506,3.01117,false,false
314,1.61868,3.00931,false,false
315,1.61805,3.04411,false,false
316,0.666733,1.23591,false,false
317,0.735084,1.35086,false,false
318,0.653684,1.33968,false,false
319,0.533759,1.30488,false,false
320,0.531274,1.32477,false,false
321,0.645606,1.40182,false,false
322,0.919632,1.35086,false,false
323,1.91942,2.29722,false,false
324,0.917146,1.37199,false,false
325,0.65617,1.3198,false,false
326,0.735705,1.32849,false,false
327,0.452981,1.29556,false,false
328,0.813998,1.36205,false,false
329,0.817105,1.33844,false,false
330,0.639393,1.44842,false,false
331,0.663005,1.27568,false,false
332,2.30405,3.74129,false,false
333,2.13628,3.43806,false,false
334,2.035,3.50578,false,false
335,1.95981,3.55736,false,false
336,2.09713,3.83573,false,false
337,2.1021,3.8115,false,false
338,3.93453,0.810891,false,false
339,3.93826,0.817105,false,false
340,3.73072,1.05696,false,false
341,3.57476,1.10045,false,false
342,3.89476,0.868058,false,false
343,4.01469,0.730113,false,false
344,3.79659,1.01284,false,false
345,3.72762,1.04639,false,false
346,3.79348,1.00165,false,false
347,4.02587,0.705879,false,false
348,4.03333,0.699044,false,false
349,3.82269,0.954429,false,false
350,3.83449,0.951943,false,false
351,3.82641,0.964992,false,false
352,3.63627,1.07187,false,false
353,2.96146,2.52029,false,false
354,3.31689,2.11142,false,false
355,2.9857,2.90865,false,false
356,3.25724,2.08719,false,false
357,3.09879,2.82973,false,false
358,3.25351,2.09651,false,false
359,3.18143,2.77505,false,false
360,2.95587,2.53023,false,false
361,2.79618,3.00434,false,false
362,3.18888,2.76884,false,false
363,2.12944,3.42625,false,false
364,1.95235,3.54555,false,false
365,1.91631,3.48714,false,false
366,1.66279,3.46788,false,false
367,2.02816,3.4946,false,false
368,1.64105,3.47037,false,false
369,2.04804,3.26594,false,false
370,1.93123,3.34671,false,false
371,1.65223,3.59216,false,false
372,1.6485,3.53996,false,false
373,1.85853,3.39456,false,false
374,0.7966,1.48073,false,false
375,0.680403,1.11288,false,false
376,0.674811,1.17626,false,false
377,2.25869,0.58844,false,false
378,0.786658,1.54535,false,false
379,2.33077,0.700287,false,false
380,0.97307,1.36018,false,false
381,0.976177,1.33844,false,false
382,0.755589,1.18434,false,false
383,0.518846,1.38566,false,false
384,0.512633,1.43164,false,false
385,0.969341,1.37758,false,false
386,0.985497,3.94137,false,false
387,1.54349,3.88669,false,false
388,1.49378,3.89041,false,false
389,1.67025,3.77795,false,false
390,1.32601,3.71954,false,false
391,1.66093,3.68412,false,false
392,1.3956,3.92335,false,false
393,1.34589,3.92521,false,false
394,1.54411,3.91278,false,false
395,1.20981,3.83138,false,false
396,1.44593,3.91962,false,false
397,1.23777,3.72575,false,false
398,1.2415,3.71208,false,false
399,3.48839,0.231772,false,false
400,3.39642,0.272783,false,false
401,2.86204,1.45774,false,false
402,2.84962,1.46085,false,false
403,2.84029,1.40803,false,false
404,2.89249,1.45153,false,false
405,2.06109,3.71705,false,false
406,2.69179,3.2765,false,false
407,2.73777,3.47285,false,false
408,2.77132,3.53313,false,false
409,2.86639,3.42749,false,false
410,2.75268,3.49957,false,false
411,2.58802,3.20939,false,false
412,2.6427,3.30384,false,false
413,1.72058,2.99191,false,false
414,2.44137,3.68412,false,false
415,1.69324,2.99315,false,false
416,1.71872,2.98197,false,false
417,1.77899,2.96271,false,false
418,2.46126,3.67231,false,false
419,2.42957,3.66424,false,false
420,2.51035,3.61577,false,false
421,2.52774,3.6052,false,false
422,2.05426,2.89808,false,false
423,2.00206,2.90927,false,false
424,2.00952,2.9248,false,false
425,2.52215,3.63689,false,false
426,2.62219,3.5468,false,false
427,2.63338,3.56854,false,false
428,2.44945,3.65181,false,false
429,2.84651,2.41528,false,false
430,2.86204,2.43081,false,false
431,2.11515,0.824562,false,false
432,2.02816,0.859358,false,false
433,2.00641,0.710229,false,false
434,1.96727,0.60646,false,false
435,3.46912,0.748133,false,false
436,3.3579,0.777959,false,false
437,1.99212,0.716443,false,false
438,2.07787,0.562964,false,false
439,2.12012,0.661762,false,false
440,2.31026,0.712715,false,false
441,2.1748,0.797221,false,false
442,2.01573,0.829533,false,false
443,1.97845,0.740055,false,false
444,1.9623,0.728249,false,false
445,3.46975,0.905961,false,false
446,3.54307,1.02154,false,false
447,1.73239,0.729492,false,false
448,1.80695,0.676054,false,false
449,2.84837,3.39829,false,false
450,2.69738,3.39953,false,false
451,1.52236,3.68225,false,false
452,1.66031,3.66858,false,false
453,2.78251,3.55363,false,false
454,1.18744,3.91341,false,false
455,1.59569,2.97265,false,false
456,1.62738,2.43578,false,false
457,1.73177,2.83346,false,false
458,1.91321,0.687238,false,false
459,1.89332,0.636286,false,false
460,1.94925,0.733841,false,false
461,1.93495,0.740676,false,false
462,1.85542,1.03894,false,false
463,1.82684,0.940137,false,false
464,1.76656,0.956293,false,false
465,1.75103,2.00082,false,false
466,1.83119,0.664869,false,false
467,1.86971,0.922739,false,false
468,1.63421,3.03976,false,false
469,1.72182,3.17584,false,false
470,1.78831,3.1311,false,false
471,1.81814,3.17584,false,false
472,1.74979,3.21995,false,false
473,1.70753,3.01676,false,false
474,1.78955,3.28333,false,false
475,1.87903,2.95649,false,false
476,4.10355,0.645606,false,false
477,4.10852,0.654305,false,false
478,3.92708,0.924603,false,false
479,3.71705,0.28956,false,false
480,3.84754,0.254141,false,false
481,4.03395,0.983633,false,false
482,3.95442,0.342998,false,false
483,3.69903,0.294531,false,false
484,3.6866,0.254141,false,false
485,4.00102,0.408242,false,false
486,3.94261,0.210645,false,false
487,3.9569,0.308822,false,false
488,3.88109,0.955671,false,false
489,3.88669,0.0385251,false,false
490,3.70711,0.234258,false,false
491,3.97989,0.889806,false,false
492,4.08118,0.391465,false,false
493,3.65802,0.305094,false,false
494,3.62571,0.31255,false,false
495,3.94696,0.0,false,false
496,3.54369,2.20152,false,false
497,3.64373,0.296395,false,false
498,3.67791,0.142916,false,false
499,3.9221,0.130488,false,false
500,3.60893,0.17647,false,false
501,3.54555,0.378416,false,false
502,3.55363,0.415698,false,false
503,3.20628,0.582226,false,false
504,3.71022,0.981769,false,false
505,3.69406,0.920874,false,false
506,3.62385,0.666733,false,false
507,3.65181,0.769259,false,false
508,3.67045,0.835746,false,false
509,3.72886,0.813377,false,false
510,3.65367,0.994818,false,false
511,4.09298,0.451117,false,false
512,4.24833,0.788522,false,false
513,4.19675,0.81462,false,false
514,4.16941,0.76491,false,false
515,4.28685,0.98674,false,false
516,4.2272,0.872407,false,false
517,4.05508,1.63359,false,false
518,3.75931,1.58761,false,false
519,3.61825,1.62613,false,false
520,3.73694,1.51118,false,false
521,3.72389,1.46333,false,false
522,3.44178,1.6746,false,false
523,3.70525,1.39747,false,false
524,4.05694,1.0234,false,false
525,4.31978,1.0495,false,false
526,4.08925,1.08181,false,false
527,4.20856,1.06503,false,false
528,4.13772,1.07497,false,false
529,2.26552,1.49875,false,false
530,2.24067,1.50931,false,false
531,2.25745,1.48384,false,false
532,2.28417,1.47203,false,false
533,2.2562,1.28065,false,false
534,2.29846,1.44842,false,false
535,2.28665,1.413,false,false
536,2.32456,1.44034,false,false
537,2.33015,0.755589,false,false
538,2.35376,0.784794,false,false
539,2.35438,1.4683,false,false
540,2.3345,1.49316,false,false
541,2.31337,1.49875,false,false
542,2.34755,0.745647,false,false
543,2.35065,1.44966,false,false
544,2.291,1.48881,false,false
545,2.76759,2.32766,false,false
546,3.02546,1.81441,false,false
547,2.4333,2.40782,false,false
548,3.08822,1.68019,false,false
549,3.13296,1.86163,false,false
550,3.19013,1.72431,false,false
551,2.59672,2.45007,false,false
552,2.37799,1.84051,false,false
553,2.36308,1.79887,false,false
554,2.55571,2.39974,false,false
555,2.63773,2.49916,false,false
556,3.14601,1.70443,false,false
557,2.37675,1.80012,false,false
558,2.26987,1.00725,false,false
559,2.26366,0.993575,false,false
560,2.39974,0.896641,false,false
561,2.4072,0.915282,false,false
562,0.797843,0.819591,false,false
563,0.789765,0.884213,false,false
564,1.05074,0.916525,false,false
565,1.27133,1.76159,false,false
566,1.12966,0.799085,false,false
567,0.734463,0.691588,false,false
568,1.05696,0.852523,false,false
569,1.16259,1.72307,false,false
570,1.17253,0.863708,false,false
571,2.08719,1.1396,false,false
572,2.17791,1.09859,false,false
573,2.16611,1.1309,false,false
574,2.13566,1.13028,false,false
575,2.09589,1.15327,false,false
576,2.14746,1.12344,false,false
577,2.14249,1.10915,false,false
578,2.1543,1.11971,false,false
579,1.89581,1.25082,false,false
580,1.88587,1.25704,false,false
581,1.88524,1.19366,false,false
582,1.89643,1.26077,false,false
583,2.1922,1.80074,false,false
584,2.1021,1.84486,false,false
585,2.42211,0.980526,false,false
586,2.13007,1.8113,false,false
587,2.09154,1.83056,false,false
588,1.8287,1.71064,false,false
589,1.87903,1.79204,false,false
590,1.92004,1.85977,false,false
591,2.05923,1.56959,false,false
592,2.99564,1.87841,false,false
593,3.01242,1.96167,false,false
594,2.96954,1.9393,false,false
595,2.96395,1.94987,false,false
596,2.9074,1.92066,false,false
597,2.71788,0.953186,false,false
598,3.03665,1.98653,false,false
599,2.84713,1.87592,false,false
600,2.84154,1.88649,false,false
601,2.51097,1.44096,false,false
602,2.52899,1.56337,false,false
603,2.5091,1.42605,false,false
604,2.66942,1.41673,false,false
605,2.46312,1.19179,false,false
606,3.23735,1.09672,false,false
607,3.13918,1.11909,false,false
608,2.44634,1.09983,false,false
609,2.51905,1.79204,false,false
610,2.34009,1.53044,false,false
611,3.0528,1.07746,false,false
612,2.61163,1.69386,false,false
613,2.46809,2.28541,false,false
614,2.31523,2.16424,false,false
615,2.12758,2.1282,false,false
616,2.15554,2.1164,false,false
617,2.34692,1.9654,false,false
618,2.39291,1.91507,false,false
619,2.15865,2.13193,false,false
620,2.419,2.18723,false,false
621,2.40471,2.20525,false,false
622,2.38483,2.1804,false,false
623,2.49792,1.80509,false,false
624,3.94385,1.61557,false,false
625,2.87571,3.17149,false,false
626,3.02609,3.29141,false,false
627,3.53934,2.2096,false,false
628,3.48839,2.18972,false,false
629,3.47969,2.18661,false,false
630,3.22741,0.343619,false,false
631,3.12053,0.388979,false,false
632,2.75641,0.621994,false,false
633,2.60231,0.789765,false,false
634,2.76138,0.605838,false,false
635,3.16714,0.367853,false,false
636,2.97203,0.475972,false,false
637,2.59299,0.779201,false,false
638,2.96892,0.469136,false,false
639,3.25661,3.17273,false,false
640,3.04038,3.31316,false,false
641,3.39642,3.10438,false,false
642,3.34858,3.13483,false,false
643,2.68433,2.24253,false,false
644,2.72783,2.28354,false,false
645,1.74295,1.5758,false,false
646,1.56337,1.29121,false,false
647,1.64974,1.3664,false,false
648,1.82559,1.49689,false,false
649,1.64726,1.20608,false,false
650,1.64664,1.26884,false,false
651,1.79825,1.7007,false,false
652,1.7473,1.61433,false,false
653,1.76159,1.26698,false,false
654,1.56772,1.28935,false,false
655,1.70132,1.42667,false,false
656,1.71437,1.39498,false,false
657,1.73052,1.349,false,false
658,1.86288,1.41922,false,false
659,1.8113,1.72182,false,false
660,1.87282,1.38753,false,false
661,1.88587,1.26698,false,false
662,1.88214,1.32104,false,false
663,1.76905,1.61308,false,false
664,1.75786,1.59693,false,false
665,1.80757,1.55778,false,false
666,2.04556,1.57642,false,false
667,2.05239,1.59196,false,false
668,1.81689,1.68951,false,false
669,2.08595,1.5758,false,false
670,1.77526,1.57145,false,false
671,1.86225,1.69013,false,false
672,1.85045,1.67211,false,false
673,1.79266,1.5466,false,false
674,1.88152,1.42854,false,false
675,1.89519,1.3229,false,false
676,1.61681,2.13752,false,false
677,1.52298,2.16362,false,false
678,1.82062,1.26201,false,false
679,1.42294,1.44283,false,false
680,1.52982,2.13379,false,false
681,1.51926,2.15368,false,false
682,1.6106,2.12758,false,false
683,1.54349,2.14684,false,false
684,1.61743,1.05944,false,false
685,1.477,1.38442,false,false
686,1.5031,1.00165,false,false
687,1.51677,2.16548,false,false
688,1.73363,0.958778,false,false
689,1.68765,0.988604,false,false
690,1.87592,1.12096,false,false
691,1.89643,1.85293,false,false
692,1.86412,1.80198,false,false
693,1.56275,0.907204,false,false
694,1.71499,0.960021,false,false
695,1.90886,1.86909,false,false
696,1.64291,0.811513,false,false
697,1.65409,0.926467,false,false
698,1.59071,0.867436,false,false
699,1.88711,1.82124,false,false
700,1.95235,2.67501,false,false
701,1.28686,2.45567,false,false
702,1.3229,2.52029,false,false
703,1.29991,2.53396,false,false
704,1.24523,2.52215,false,false
705,1.22721,2.49419,false,false
706,1.33782,2.20214,false,false
707,1.32974,1.55157,false,false
708,1.41362,2.18288,false,false
709,2.66817,1.82,false,false
710,2.77319,1.06938,false,false
711,2.80736,1.15948,false,false
712,2.72161,0.961264,false,false
713,2.62219,1.21416,false,false
714,2.47244,1.2384,false,false
715,2.6545,1.25952,false,false
716,2.95711,1.02651,false,false
717,2.62468,1.21727,false,false
718,1.73487,1.59444,false,false
719,1.26636,1.97099,false,false
720,0.997303,0.920874,false,false
721,1.18931,2.16735,false,false
722,0.282103,2.20712,false,false
723,1.38193,1.89457,false,false
724,1.25269,2.03562,false,false
725,1.24834,1.87655,false,false
726,1.50372,2.16859,false,false
727,1.23342,1.78769,false,false
728,1.45339,2.18475,false,false
729,1.51863,2.1891,false,false
730,1.51926,2.19096,false,false
731,1.41673,2.19531,false,false
732,1.51553,1.70878,false,false
733,1.5379,2.23818,false,false
734,1.5497,2.26242,false,false
735,1.5671,2.28914,false,false
736,1.35149,2.27733,false,false
737,1.33719,2.21519,false,false
738,0.493991,2.30654,false,false
739,0.257248,1.72617,false,false
740,0.396436,2.26055,false,false
741,0.202568,2.16362,false,false
742,0.674811,2.34941,false,false
743,0.212509,2.09838,false,false
744,0.259112,1.70629,false,false
745,0.272161,2.41714,false,false
746,0.614538,1.65534,false,false
747,0.766774,1.6833,false,false
748,0.766774,1.69138,false,false
749,0.305094,2.09838,false,false
750,0.630072,1.52671,false,false
751,0.815862,1.88276,false,false
752,0.845067,1.98156,false,false
753,0.68786,1.93309,false,false
754,0.786037,1.78831,false,false
755,0.600867,1.77216,false,false
756,0.918389,1.8461,false,false
757,0.981769,1.82124,false,false
758,1.01657,1.80757,false,false
759,1.0613,1.80385,false,false
760,1.05447,1.7852,false,false
761,1.21913,1.80944,false,false
762,1.24461,1.6454,false,false
763,1.19241,1.80074,false,false
764,1.27568,2.97078,false,false
765,1.49254,3.02111,false,false
766,1.13463,3.38462,false,false
767,1.49689,3.44675,false,false
768,1.62178,2.79804,false,false
769,1.40306,3.43184,false,false
770,1.31731,3.41755,false,false
771,0.110604,2.31213,false,false
772,1.63172,2.51905,false,false
773,1.64664,2.51967,false,false
774,1.6019,2.79245,false,false
775,1.62862,2.66445,false,false
776,0.0932059,2.63959,false,false
777,0.193247,2.5147,false,false
778,0.175227,2.35314,false,false
779,0.494613,2.13566,false,false
780,1.20111,0.944487,false,false
781,0.802814,1.84361,false,false
782,0.464787,2.17356,false,false
783,1.04826,0.927088,false,false
784,1.28997,1.22535,false,false
785,1.06068,1.23218,false,false
786,1.29308,1.03396,false,false
787,1.03894,1.38628,false,false
788,1.2297,1.3055,false,false
789,1.04515,1.22721,false,false
790,1.09362,1.38131,false,false
791,1.19552,0.953186,false,false
792,1.16507,1.27568,false,false
793,1.17004,1.42419,false,false
794,1.14146,2.21022,false,false
795,1.16632,2.21209,false,false
796,1.00662,2.19158,false,false
797,1.16321,2.2183,false,false
798,1.08927,2.35687,false,false
799,1.0582,2.41838,false,false
800,1.01097,2.14809,false,false
801,0.930195,2.16362,false,false
802,1.68206,3.68101,false,false
803,1.69076,3.77546,false,false
804,1.6951,3.82703,false,false
805,1.68578,3.72948,false,false
806,1.68143,3.66672,false,false
807,1.27009,1.70505,false,false
808,1.48694,1.70008,false,false
809,1.31793,1.56213,false,false
810,1.52423,1.83119,false,false
811,1.44842,1.86598,false,false
812,1.53665,1.72804,false,false
813,1.66279,1.79577,false,false
814,1.60501,1.82124,false,false
815,1.62116,1.81814,false,false
816,1.76346,1.72617,false,false
817,1.19552,2.70856,false,false
818,1.25207,2.73466,false,false
819,1.58139,2.94904,false,false
820,1.07995,2.59237,false,false
821,1.11288,2.64021,false,false
822,1.27879,2.74025,false,false
823,1.14333,2.68495,false,false
824,1.59631,2.94717,false,false
825,1.40182,2.6601,false,false
826,1.50994,2.83346,false,false
827,1.30737,2.87509,false,false
828,1.20857,2.82725,false,false
829,1.349,2.7502,false,false
830,1.02154,2.57621,false,false
831,1.10107,2.77567,false,false
832,3.71705,2.36681,false,false
833,3.70649,2.34382,false,false
834,3.38213,2.9888,false,false
835,3.75744,2.45877,false,false
836,3.68723,2.29908,false,false
837,3.69841,2.32456,false,false
838,3.67666,2.27671,false,false
839,2.83222,1.32166,false,false
840,2.87447,1.14519,false,false
841,2.85086,1.12158,false,false
842,2.86764,1.13835,false,false
843,0.710229,0.87365,false,false
844,0.60646,0.85998,false,false
845,0.644985,0.805299,false,false
846,0.286453,1.49502,false,false
847,0.731356,0.709608,false,false
848,0.718307,0.809027,false,false
849,0.704015,0.933302,false,false
850,0.577877,0.917768,false,false
851,0.187033,0.727006,false,false
852,0.32125,1.28065,false,false
853,0.154722,0.892913,false,false
854,0.148508,0.812756,false,false
855,0.690966,0.745647,false,false
856,0.34859,1.19552,false,false
857,0.319386,1.19241,false,false
858,0.254141,0.635043,false,false
859,0.264705,0.636286,false,false
860,0.471001,0.842581,false,false
861,0.43434,0.946972,false,false
862,0.223694,0.690345,false,false
863,0.534381,0.667976,false,false
864,0.182062,1.16445,false,false
865,0.216859,0.684753,false,false
866,0.159071,0.93268,false,false
867,0.161557,1.26263,false,false
868,1.24026,3.93391,false,false
869,1.29432,3.92956,false,false
870,1.18806,3.93764,false,false
871,1.81627,3.63192,false,false
872,1.8113,3.62136,false,false
873,1.78148,3.43743,false,false
