src	dst	volume
73	2	0.633
74	2	0.168
75	2	1.062
76	2	1.257
77	2	0.141
78	2	2.811
79	2	3.057
80	2	1.62
81	2	0.63
82	2	2.949
83	2	0.342
84	2	0.402
85	2	0.708
86	2	0.489
87	2	0.162
88	2	0.405
89	2	0.447
90	2	0.318
91	2	0.435
92	2	0.927
93	2	0.15
94	2	0.366
95	2	0.072
96	2	0.951
97	2	0.153
98	2	0.063
1	3	6.153
2	3	0.795
4	3	1.728
5	3	1.641
6	3	2.139
7	3	5.637
8	3	3.792
9	3	4.602
10	3	1.203
11	3	0.45
12	3	1.065
13	3	0.426
14	3	0.483
15	3	2.01
16	3	1.116
17	3	1.101
18	3	1.071
19	3	0.9
20	3	0.996
21	3	0.39
22	3	0.483
23	3	0.435
24	3	0.837
25	3	0.591
26	3	1.356
27	3	0.507
28	3	1.224
29	3	0.315
30	3	0.612
31	3	0.576
32	3	0.204
33	3	0.183
34	3	0.669
35	3	0.678
36	3	0.414
37	3	1.857
38	3	1.401
39	3	3.366
40	3	2.013
41	3	1.305
42	3	2.817
43	3	0.777
44	3	1.203
45	3	0.675
46	3	1.707
47	3	1.641
48	3	1.29
49	3	0.669
50	3	2.7
51	3	2.061
52	3	1.443
53	3	0.357
54	3	0.192
55	3	0.33
56	3	0.648
57	3	0.156
58	3	0.327
59	3	0.243
60	3	0.435
61	3	0.693
62	3	0.903
63	3	0.396
64	3	0.834
65	3	0.597
66	3	0.729
67	3	1.155
68	3	1.212
69	3	0.459
70	3	1.026
71	3	0.369
72	3	0.15
73	3	0.729
74	3	0.291
75	3	1.395
76	3	0.855
77	3	0.225
78	3	2.514
79	3	2.685
80	3	1.194
81	3	0.759
82	3	2.538
83	3	0.345
84	3	0.462
85	3	0.636
86	3	0.402
87	3	0.264
88	3	0.558
89	3	0.375
90	3	0.309
91	3	0.651
92	3	1.32
93	3	0.261
94	3	0.336
95	3	0.216
96	3	1.041
97	3	0.219
98	3	0.108
1	4	12.291
2	4	2.355
3	4	1.74
5	4	3.78
6	4	4.401
7	4	12.192
8	4	6.516
9	4	9.513
10	4	2.691
11	4	1.041
12	4	2.373
13	4	0.861
14	4	1.146
15	4	4.395
16	4	2.319
17	4	2.403
18	4	2.157
19	4	2.007
20	4	2.22
21	4	0.954
22	4	1.098
23	4	1.584
24	4	1.431
25	4	1.35
26	4	2.88
27	4	0.72
28	4	3.39
29	4	1.002
30	4	1.095
31	4	1.5
32	4	0.711
33	4	0.843
34	4	2.07
35	4	2.085
36	4	1.269
37	4	4.095
38	4	4.098
39	4	7.95
40	4	4.455
41	4	2.511
42	4	5.715
43	4	1.563
44	4	2.121
45	4	1.584
46	4	3.93
47	4	3.747
48	4	3.297
49	4	1.434
50	4	6.741
51	4	5.088
52	4	2.964
53	4	0.84
54	4	0.444
55	4	0.78
56	4	1.458
57	4	0.432
58	4	0.717
59	4	0.51
60	4	0.849
61	4	1.44
62	4	1.998
63	4	1.053
64	4	1.398
65	4	1.695
66	4	1.197
67	4	3.342
68	4	2.001
69	4	1.359
70	4	2.055
71	4	0.885
72	4	0.741
73	4	2.076
74	4	0.558
75	4	2.337
76	4	2.538
77	4	0.759
78	4	5.598
79	4	6.525
80	4	2.343
81	4	2.241
82	4	5.553
83	4	0.765
84	4	0.963
85	4	1.662
86	4	0.882
87	4	0.741
88	4	1.032
89	4	1.245
90	4	0.963
91	4	1.209
92	4	2.142
93	4	0.732
94	4	0.708
95	4	0.531
96	4	2.067
97	4	0.435
98	4	0.387
1	5	9.252
2	5	1.89
3	5	1.704
4	5	3.81
6	5	5.754
7	5	14.196
8	5	9.057
9	5	12.216
10	5	2.448
11	5	1.245
12	5	1.701
13	5	0.573
14	5	1.065
15	5	3.285
16	5	1.956
17	5	1.941
18	5	1.791
19	5	1.674
20	5	1.671
21	5	0.54
22	5	0.603
23	5	1.095
24	5	1.47
25	5	1.17
26	5	2.406
27	5	0.699
28	5	2.169
29	5	0.396
30	5	0.753
31	5	0.879
32	5	0.243
33	5	0.114
34	5	1.467
35	5	1.149
36	5	0.561
37	5	3.972
38	5	3.153
39	5	8.337
40	5	3.318
41	5	2.157
42	5	4.017
43	5	1.416
44	5	2.274
45	5	1.971
46	5	4.575
47	5	4.062
48	5	3.384
49	5	1.155
50	5	5.946
51	5	4.317
52	5	2.055
53	5	0.687
54	5	0.333
55	5	0.522
56	5	0.993
57	5	0.219
58	5	0.429
59	5	0.375
60	5	0.906
61	5	1.002
62	5	1.518
63	5	0.579
64	5	1.182
65	5	0.846
66	5	1.092
67	5	1.752
68	5	1.794
69	5	0.657
70	5	1.38
71	5	0.318
72	5	0.042
73	5	1.083
74	5	0.267
75	5	2.157
76	5	1.257
77	5	0.114
78	5	6.078
79	5	3.657
80	5	2.139
81	5	2.61
82	5	3.621
83	5	0.507
84	5	0.639
85	5	0.933
86	5	0.681
87	5	0.702
88	5	0.837
89	5	0.525
90	5	0.375
91	5	0.87
92	5	1.716
93	5	0.543
94	5	0.609
95	5	0.183
96	5	2.208
97	5	0.297
98	5	0.243
1	6	14.649
2	6	2.487
3	6	2.13
4	6	4.323
5	6	5.685
7	6	8.106
8	6	8.202
9	6	7.242
10	6	2.838
11	6	0.648
12	6	3.231
13	6	0.99
14	6	1.083
15	6	4.812
16	6	2.607
17	6	2.733
18	6	2.121
19	6	2.01
20	6	2.541
21	6	1.323
22	6	1.233
23	6	1.11
24	6	2.133
25	6	1.431
26	6	3.09
27	6	1.119
28	6	3.81
29	6	1.344
30	6	1.602
31	6	1.89
32	6	1.05
33	6	1.185
34	6	1.8
35	6	2.529
36	6	1.431
37	6	4.368
38	6	3.144
39	6	5.982
40	6	6.984
41	6	3.804
42	6	6.837
43	6	2.589
44	6	3.246
45	6	1.173
46	6	3.198
47	6	3.51
48	6	2.283
49	6	1.944
50	6	6.21
51	6	5.073
52	6	3.525
53	6	0.816
54	6	0.525
55	6	0.891
56	6	1.566
57	6	0.57
58	6	0.912
59	6	0.666
60	6	0.936
61	6	1.77
62	6	2.478
63	6	1.347
64	6	1.905
65	6	2.109
66	6	1.59
67	6	4.275
68	6	2.706
69	6	1.818
70	6	2.961
71	6	1.326
72	6	1.185
73	6	3.003
74	6	0.93
75	6	3.087
76	6	3.393
77	6	1.242
78	6	5.034
79	6	8.616
80	6	2.733
81	6	1.572
82	6	7.824
83	6	0.867
84	6	1.137
85	6	2.073
86	6	1.08
87	6	0.534
88	6	1.311
89	6	1.644
90	6	1.407
91	6	1.776
92	6	3.186
93	6	0.648
94	6	0.732
95	6	0.822
96	6	1.809
97	6	0.585
98	6	0.3
1	7	32.067
2	7	4.71
3	7	5.571
4	7	11.994
5	7	13.836
6	7	8.013
8	7	18.102
9	7	9.486
10	7	5.439
11	7	1.032
12	7	7.62
13	7	2.067
14	7	1.479
15	7	8.814
16	7	5.439
17	7	5.964
18	7	3.996
19	7	4.068
20	7	5.613
21	7	3.3
22	7	3.657
23	7	1.425
24	7	4.77
25	7	2.871
26	7	6.705
27	7	3.051
28	7	7.497
29	7	3.108
30	7	5.142
31	7	5.052
32	7	2.772
33	7	2.757
34	7	2.259
35	7	5.007
36	7	3.339
37	7	8.436
38	7	3.732
39	7	7.239
40	7	14.271
41	7	8.607
42	7	14.748
43	7	6.489
44	7	9.099
45	7	1.206
46	7	3.669
47	7	5.175
48	7	3.735
49	7	3.774
50	7	9.525
51	7	8.313
52	7	8.289
53	7	1.689
54	7	1.2
55	7	2.085
56	7	3.849
57	7	1.473
58	7	2.541
59	7	1.605
60	7	1.905
61	7	4.353
62	7	5.781
63	7	2.847
64	7	5.625
65	7	4.65
66	7	4.41
67	7	8.844
68	7	7.848
69	7	3.948
70	7	9.855
71	7	4.656
72	7	3.414
73	7	7.71
74	7	3.672
75	7	8.379
76	7	7.05
77	7	3.348
78	7	7.602
79	7	18.408
80	7	5.238
81	7	2.166
82	7	14.628
83	7	2.097
84	7	3.015
85	7	5.031
86	7	2.469
87	7	0.651
88	7	3.732
89	7	3.726
90	7	4.266
91	7	5.559
92	7	10.026
93	7	0.984
94	7	1.557
95	7	2.931
96	7	3.009
97	7	1.908
98	7	0.384
1	8	23.394
2	8	5.004
3	8	3.798
4	8	6.492
5	8	8.961
6	8	8.325
7	8	18.375
9	8	11.622
10	8	4.299
11	8	1.734
12	8	4.413
13	8	1.62
14	8	1.923
15	8	6.894
16	8	4.305
17	8	4.683
18	8	4.002
19	8	4.011
20	8	4.551
21	8	2.118
22	8	2.727
23	8	3.099
24	8	2.289
25	8	2.151
26	8	5.376
27	8	1.068
28	8	6.189
29	8	2.142
30	8	2.634
31	8	3.354
32	8	1.767
33	8	2.121
34	8	3.654
35	8	3.993
36	8	2.829
37	8	6.357
38	8	5.85
39	8	11.019
40	8	9.828
41	8	4.797
42	8	10.11
43	8	3.399
44	8	4.14
45	8	2.19
46	8	5.394
47	8	5.409
48	8	4.848
49	8	2.562
50	8	8.619
51	8	8.166
52	8	5.976
53	8	1.62
54	8	0.927
55	8	1.752
56	8	3.258
57	8	0.972
58	8	1.62
59	8	1.029
60	8	1.122
61	8	2.865
62	8	3.99
63	8	1.617
64	8	3.033
65	8	3.483
66	8	2.529
67	8	5.781
68	8	4.098
69	8	2.748
70	8	5.073
71	8	2.184
72	8	2.016
73	8	5.073
74	8	1.413
75	8	4.554
76	8	4.962
77	8	1.854
78	8	8.145
79	8	12.279
80	8	3.84
81	8	4.26
82	8	11.088
83	8	1.614
84	8	2.058
85	8	3.858
86	8	1.323
87	8	1.278
88	8	2.187
89	8	2.715
90	8	2.442
91	8	2.715
92	8	4.743
93	8	1.341
94	8	1.287
95	8	1.491
96	8	3.153
97	8	1.185
98	8	0.84
1	9	29.868
2	9	3.588
3	9	4.512
4	9	9.33
5	9	11.85
6	9	7.137
7	9	9.411
8	9	11.418
10	9	3.99
11	9	0.969
12	9	6.015
13	9	2.466
14	9	1.446
15	9	7.836
16	9	5.847
17	9	6.345
18	9	5.262
19	9	5.265
20	9	6.513
21	9	3.348
22	9	4.593
23	9	1.131
24	9	3.435
25	9	2.718
26	9	6.435
27	9	1.866
28	9	6.621
29	9	2.901
30	9	4.941
31	9	4.359
32	9	2.391
33	9	2.214
34	9	1.293
35	9	3.996
36	9	2.211
37	9	6.408
38	9	2.646
39	9	4.764
40	9	12.375
41	9	7.425
42	9	13.581
43	9	5.052
44	9	6.495
45	9	0.681
46	9	2.034
47	9	3.39
48	9	2.748
49	9	3.333
50	9	6.156
51	9	5.82
52	9	8.94
53	9	1.731
54	9	1.248
55	9	2.577
56	9	4.668
57	9	1.434
58	9	2.565
59	9	1.557
60	9	1.107
61	9	4.335
62	9	5.646
63	9	2.106
64	9	5.502
65	9	4.629
66	9	4.395
67	9	6.3
68	9	6.606
69	9	3.438
70	9	9.102
71	9	4.263
72	9	3.009
73	9	6.045
74	9	3.105
75	9	6.726
76	9	6.108
77	9	2.49
78	9	6.135
79	9	15.756
80	9	4.845
81	9	1.458
82	9	13.842
83	9	2.382
84	9	3.234
85	9	5.757
86	9	2.064
87	9	0.441
88	9	3.336
89	9	3.375
90	9	4.035
91	9	4.641
92	9	8.616
93	9	0.639
94	9	1.569
95	9	2.787
96	9	2.529
97	9	2.247
98	9	0.276
1	10	4.137
2	10	1.437
3	10	1.17
4	10	2.388
5	10	2.037
6	10	3.066
7	10	6.939
8	10	4.062
9	10	5.22
11	10	6.951
12	10	41.535
13	10	9.933
14	10	10.797
15	10	2.097
16	10	1.839
17	10	1.977
18	10	1.392
19	10	1.143
20	10	1.572
21	10	1.365
22	10	1.149
23	10	1.311
24	10	2.763
25	10	1.47
26	10	3.507
27	10	1.809
28	10	5.208
29	10	1.326
30	10	1.734
31	10	2.31
32	10	1.272
33	10	1.308
34	10	2.298
35	10	3.171
36	10	1.911
37	10	1.887
38	10	1.707
39	10	3.621
40	10	2.412
41	10	1.119
42	10	1.803
43	10	0.987
44	10	1.389
45	10	10.854
46	10	29.202
47	10	37.932
48	10	19.626
49	10	18.033
50	10	3.129
51	10	2.049
52	10	2.991
53	10	0.669
54	10	0.378
55	10	0.489
56	10	1.497
57	10	0.633
58	10	0.993
59	10	0.633
60	10	1.224
61	10	1.95
62	10	2.259
63	10	1.821
64	10	2.577
65	10	2.433
66	10	2.073
67	10	4.821
68	10	4.026
69	10	2.13
70	10	3.627
71	10	1.416
72	10	1.332
73	10	4.074
74	10	1.431
75	10	4.938
76	10	4.11
77	10	1.995
78	10	2.166
79	10	2.559
80	10	0.798
81	10	19.272
82	10	2.385
83	10	0.651
84	10	1.155
85	10	1.443
86	10	1.128
87	10	0.669
88	10	1.851
89	10	1.773
90	10	1.467
91	10	2.409
92	10	4.845
93	10	0.822
94	10	0.702
95	10	0.849
96	10	0.726
97	10	0.504
98	10	0.417
1	11	1.806
2	11	0.375
3	11	0.336
4	11	0.813
5	11	0.84
6	11	0.573
7	11	1.041
8	11	1.401
9	11	1.041
10	11	7.686
12	11	16.05
13	11	3.81
14	11	2.712
15	11	0.759
16	11	1.353
17	11	1.464
18	11	1.068
19	11	0.927
20	11	1.218
21	11	0.855
22	11	0.975
23	11	0.333
24	11	1.299
25	11	0.756
26	11	1.764
27	11	1.089
28	11	2.307
29	11	0.861
30	11	1.026
31	11	1.032
32	11	0.702
33	11	0.648
34	11	0.426
35	11	1.479
36	11	0.54
37	11	0.555
38	11	0.351
39	11	0.678
40	11	0.939
41	11	0.483
42	11	0.9
43	11	0.405
44	11	0.591
45	11	1.74
46	11	6.078
47	11	10.581
48	11	4.929
49	11	7.293
50	11	0.861
51	11	0.588
52	11	2.04
53	11	0.393
54	11	0.27
55	11	0.429
56	11	1.092
57	11	0.372
58	11	0.723
59	11	0.414
60	11	0.486
61	11	1.116
62	11	1.446
63	11	0.897
64	11	1.749
65	11	1.371
66	11	1.395
67	11	2.718
68	11	1.806
69	11	1.176
70	11	1.899
71	11	0.789
72	11	0.834
73	11	1.962
74	11	0.669
75	11	1.968
76	11	2.211
77	11	0.855
78	11	0.618
79	11	1.086
80	11	0.36
81	11	2.715
82	11	1.062
83	11	0.462
84	11	0.876
85	11	1.071
86	11	0.648
87	11	0.138
88	11	0.819
89	11	1.038
90	11	0.972
91	11	1.143
92	11	2.214
93	11	0.177
94	11	0.408
95	11	0.492
96	11	0.21
97	11	0.468
98	11	0.09
1	12	3.444
2	12	1.425
3	12	1.269
4	12	2.583
5	12	1.59
6	12	3.981
7	12	10.635
8	12	5.067
9	12	8.751
10	12	38.232
11	12	14.715
13	12	12.606
14	12	11.712
15	12	1.881
16	12	1.53
17	12	1.992
18	12	0.6
19	12	0.981
20	12	1.719
21	12	2.1
22	12	1.29
23	12	4.251
24	12	2.001
25	12	1.611
26	12	2.598
27	12	1.896
28	12	6.993
29	12	2.172
30	12	3.603
31	12	5.265
32	12	1.929
33	12	4.236
34	12	5.265
35	12	4.92
36	12	7.374
37	12	2.007
38	12	1.632
39	12	3.783
40	12	1.872
41	12	1.29
42	12	1.368
43	12	0.915
44	12	1.338
45	12	14.082
46	12	42.123
47	12	32.889
48	12	32.556
49	12	13.71
50	12	4.623
51	12	3.279
52	12	2.139
53	12	0.816
54	12	0.582
55	12	0.723
56	12	1.602
57	12	1.257
58	12	1.851
59	12	0.654
60	12	1.305
61	12	1.401
62	12	2.823
63	12	1.995
64	12	3.636
65	12	3.318
66	12	2.61
67	12	5.751
68	12	5.763
69	12	2.994
70	12	8.343
71	12	5.799
72	12	2.853
73	12	7.188
74	12	3.729
75	12	5.223
76	12	4.953
77	12	3.948
78	12	1.302
79	12	2.325
80	12	0.306
81	12	25.536
82	12	2.625
83	12	0.579
84	12	1.908
85	12	3.69
86	12	1.257
87	12	1.566
88	12	3.186
89	12	3.228
90	12	3.846
91	12	6.123
92	12	7.797
93	12	1.974
94	12	0.45
95	12	3.306
96	12	0.648
97	12	1.242
98	12	1.737
1	13	1.566
2	13	0.771
3	13	0.537
4	13	1.038
5	13	0.663
6	13	1.359
7	13	2.973
8	13	2.04
9	13	3.516
10	13	8.667
11	13	3.216
12	13	12.186
14	13	3.318
15	13	0.654
16	13	0.45
17	13	0.579
18	13	0.504
19	13	0.342
20	13	0.399
21	13	0.615
22	13	0.879
23	13	1.53
24	13	0.9
25	13	0.504
26	13	1.272
27	13	0.585
28	13	2.46
29	13	0.636
30	13	0.891
31	13	1.308
32	13	0.819
33	13	0.936
34	13	1.851
35	13	1.536
36	13	1.59
37	13	0.768
38	13	0.99
39	13	2.076
40	13	1.014
41	13	0.408
42	13	0.582
43	13	0.39
44	13	0.51
45	13	6.465
46	13	18.231
47	13	16.767
48	13	13.137
49	13	5.412
50	13	2.055
51	13	1.281
52	13	1.107
53	13	0.381
54	13	0.144
55	13	0.15
56	13	1.044
57	13	0.354
58	13	0.537
59	13	0.129
60	13	0.573
61	13	0.624
62	13	0.645
63	13	0.663
64	13	1.104
65	13	1.05
66	13	0.858
67	13	1.956
68	13	1.605
69	13	0.927
70	13	1.995
71	13	0.564
72	13	1.02
73	13	2.808
74	13	0.702
75	13	1.95
76	13	1.599
77	13	1.293
78	13	0.999
79	13	0.771
80	13	0.252
81	13	12.885
82	13	0.579
83	13	0.273
84	13	0.627
85	13	0.528
86	13	0.288
87	13	0.603
88	13	0.894
89	13	0.954
90	13	0.924
91	13	0.825
92	13	1.851
93	13	0.639
94	13	0.264
95	13	0.651
96	13	0.378
97	13	0.348
98	13	0.546
1	14	1.734
2	14	0.423
3	14	0.405
4	14	0.945
5	14	0.777
6	14	1.056
7	14	1.692
8	14	1.671
9	14	1.731
10	14	11.43
11	14	2.571
12	14	12.603
13	14	3.894
15	14	0.687
16	14	1.02
17	14	1.287
18	14	0.813
19	14	0.798
20	14	1.128
21	14	1.119
22	14	1.371
23	14	0.789
24	14	1.338
25	14	0.738
26	14	1.77
27	14	1.128
28	14	2.787
29	14	1.143
30	14	1.563
31	14	1.752
32	14	1.317
33	14	1.44
34	14	0.909
35	14	1.992
36	14	1.329
37	14	0.546
38	14	0.414
39	14	0.813
40	14	0.915
41	14	0.471
42	14	0.771
43	14	0.399
44	14	0.594
45	14	2.382
46	14	8.001
47	14	10.95
48	14	9.429
49	14	7.227
50	14	1.185
51	14	0.771
52	14	2.073
53	14	0.453
54	14	0.303
55	14	0.459
56	14	1.329
57	14	0.564
58	14	0.963
59	14	0.393
60	14	0.558
61	14	1.182
62	14	1.485
63	14	0.975
64	14	2.049
65	14	1.653
66	14	1.539
67	14	3.045
68	14	2.313
69	14	1.479
70	14	3.186
71	14	1.596
72	14	1.815
73	14	3.657
74	14	1.365
75	14	2.04
76	14	2.388
77	14	1.923
78	14	0.513
79	14	0.954
80	14	0.249
81	14	5.631
82	14	0.777
83	14	0.504
84	14	1.086
85	14	1.389
86	14	0.645
87	14	0.273
88	14	1.185
89	14	1.473
90	14	1.794
91	14	1.653
92	14	3.132
93	14	0.354
94	14	0.363
95	14	1.11
96	14	0.201
97	14	0.708
98	14	0.273
1	15	8.256
2	15	2.403
3	15	2.025
4	15	4.425
5	15	3.273
6	15	4.926
7	15	8.982
8	15	6.954
9	15	8.001
10	15	2.397
11	15	0.978
12	15	2.124
13	15	0.513
14	15	0.837
16	15	1.26
17	15	1.482
18	15	0.903
19	15	1.002
20	15	1.341
21	15	0.81
22	15	0.939
23	15	2.04
24	15	1.308
25	15	0.978
26	15	1.965
27	15	0.465
28	15	2.901
29	15	1.011
30	15	1.152
31	15	2.121
32	15	1.113
33	15	1.794
34	15	2.982
35	15	2.388
36	15	2.904
37	15	2.763
38	15	2.838
39	15	5.613
40	15	3.954
41	15	2.304
42	15	3.309
43	15	1.83
44	15	2.601
45	15	1.269
46	15	3.369
47	15	2.901
48	15	2.895
49	15	1.239
50	15	4.107
51	15	3.276
52	15	1.914
53	15	0.672
54	15	0.357
55	15	0.531
56	15	1.161
57	15	0.447
58	15	0.675
59	15	0.336
60	15	0.81
61	15	0.99
62	15	1.512
63	15	0.801
64	15	1.149
65	15	1.38
66	15	0.903
67	15	2.37
68	15	1.581
69	15	1.338
70	15	2.601
71	15	1.452
72	15	1.503
73	15	3.666
74	15	0.948
75	15	2.046
76	15	1.932
77	15	1.686
78	15	3.15
79	15	4.419
80	15	1.122
81	15	2.643
82	15	2.925
83	15	0.528
84	15	0.798
85	15	1.416
86	15	0.63
87	15	0.828
88	15	1.107
89	15	1.434
90	15	1.494
91	15	1.554
92	15	2.34
93	15	1.074
94	15	0.426
95	15	1.005
96	15	1.263
97	15	0.489
98	15	0.672
1	16	5.946
2	16	1.578
3	16	1.311
4	16	2.487
5	16	1.737
6	16	3.003
7	16	6.999
8	16	4.821
9	16	7.713
10	16	2.52
11	16	1.725
12	16	1.083
13	16	0.807
14	16	1.368
15	16	1.236
17	16	16.893
18	16	22.542
19	16	20.385
20	16	21.96
21	16	0.972
22	16	2.163
23	16	2.733
24	16	12.537
25	16	9.588
26	16	22.083
27	16	0.867
28	16	3.591
29	16	0.672
30	16	1.23
31	16	0.525
32	16	0.135
33	16	0.036
34	16	0.744
35	16	0.744
36	16	0.06
37	16	1.869
38	16	2.604
39	16	5.025
40	16	2.859
41	16	1.548
42	16	2.409
43	16	1.056
44	16	1.329
45	16	2.682
46	16	3.567
47	16	3.522
48	16	3.804
49	16	0.774
50	16	3.837
51	16	2.145
52	16	27.78
53	16	8.283
54	16	3.492
55	16	8.931
56	16	3.162
57	16	0.381
58	16	0.939
59	16	3.699
60	16	6.654
61	16	12.132
62	16	14.493
63	16	0.927
64	16	1.929
65	16	1.632
66	16	1.869
67	16	2.763
68	16	2.253
69	16	0.861
70	16	1.899
71	16	0.063
72	16	0.021
73	16	0.306
74	16	0.012
75	16	0.93
76	16	0.723
77	16	0.027
78	16	3.309
79	16	2.652
80	16	1.002
81	16	5.115
82	16	1.137
83	16	8.58
84	16	1.527
85	16	2.313
86	16	5.706
87	16	1.524
88	16	1.155
89	16	0.804
90	16	0.486
91	16	0.3
92	16	0.792
93	16	0.33
94	16	4.566
95	16	0.234
96	16	1.713
97	16	0.753
98	16	0.444
1	17	5.697
2	17	1.518
3	17	1.272
4	17	2.52
5	17	1.689
6	17	3.108
7	17	7.632
8	17	5.145
9	17	8.34
10	17	2.682
11	17	1.869
12	17	1.41
13	17	0.981
14	17	1.719
15	17	1.419
16	17	16.683
18	17	28.824
19	17	20.163
20	17	17.433
21	17	1.224
22	17	2.757
23	17	3.558
24	17	12.939
25	17	8.79
26	17	19.479
27	17	0.972
28	17	4.071
29	17	0.999
30	17	1.956
31	17	0.909
32	17	0.342
33	17	0.195
34	17	1.263
35	17	1.08
36	17	0.237
37	17	1.656
38	17	2.28
39	17	4.326
40	17	2.745
41	17	1.545
42	17	2.313
43	17	1.056
44	17	1.386
45	17	2.391
46	17	3.405
47	17	3.387
48	17	3.915
49	17	0.888
50	17	4.29
51	17	2.499
52	17	19.242
53	17	7.539
54	17	4.059
55	17	10.089
56	17	3.678
57	17	0.558
58	17	1.236
59	17	3.105
60	17	7.038
61	17	10.854
62	17	15.285
63	17	1.026
64	17	2.298
65	17	1.929
66	17	2.127
67	17	3.252
68	17	2.886
69	17	1.2
70	17	3.135
71	17	0.327
72	17	0.276
73	17	1.116
74	17	0.192
75	17	1.347
76	17	1.029
77	17	0.03
78	17	2.706
79	17	2.472
80	17	0.864
81	17	5.013
82	17	1.434
83	17	8.472
84	17	1.824
85	17	2.829
86	17	6.198
87	17	1.803
88	17	1.659
89	17	1.257
90	17	1.029
91	17	0.552
92	17	1.227
93	17	0.519
94	17	4.776
95	17	0.933
96	17	1.503
97	17	1.152
98	17	0.705
1	18	6.666
2	18	1.602
3	18	1.137
4	18	2.25
5	18	1.761
6	18	2.601
7	18	5.067
8	18	4.404
9	18	6.696
10	18	1.311
11	18	1.182
12	18	0.936
13	18	0.234
14	18	0.822
15	18	0.879
16	18	22.677
17	18	29.34
19	18	27.393
20	18	31.152
21	18	1.101
22	18	1.629
23	18	2.34
24	18	10.887
25	18	10.857
26	18	22.839
27	18	0.618
28	18	3.912
29	18	0.618
30	18	0.72
31	18	0.123
32	18	0.012
33	18	0.042
34	18	0.051
35	18	0.372
36	18	0.069
37	18	1.362
38	18	2.847
39	18	4.668
40	18	2.796
41	18	1.539
42	18	2.586
43	18	1.101
44	18	1.272
45	18	2.175
46	18	2.163
47	18	2.85
48	18	3.102
49	18	0.744
50	18	3.075
51	18	1.593
52	18	28.356
53	18	7.704
54	18	3.861
55	18	11.247
56	18	2.754
57	18	0.351
58	18	0.612
59	18	4.305
60	18	5.913
61	18	10.539
62	18	16.581
63	18	1.065
64	18	1.368
65	18	1.872
66	18	1.461
67	18	2.916
68	18	1.347
69	18	0.744
70	18	0.858
71	18	0.018
72	18	0.024
73	18	0.054
74	18	0.015
75	18	0.531
76	18	0.582
77	18	0.033
78	18	3.936
79	18	2.817
80	18	1.206
81	18	4.527
82	18	0.879
83	18	7.92
84	18	1.173
85	18	2.748
86	18	6.411
87	18	1.203
88	18	0.717
89	18	0.591
90	18	0.045
91	18	0.042
92	18	0.333
93	18	0.075
94	18	6.693
95	18	0.039
96	18	1.611
97	18	0.498
98	18	0.267
1	19	5.727
2	19	1.221
