src,dst,volume
33,4,350.0
34,4,150.0
35,4,125.0
36,4,450.0
37,4,125.0
38,4,1575.0
39,4,175.0
40,4,375.0
41,4,300.0
42,4,375.0
43,4,300.0
44,4,950.0
45,4,1025.0
46,4,375.0
47,4,1400.0
48,4,300.0
49,4,125.0
50,4,650.0
51,4,725.0
52,4,725.0
53,4,300.0
54,4,125.0
55,4,400.0
58,4,125.0
59,4,500.0
62,4,975.0
65,4,125.0
66,4,550.0
67,4,150.0
68,4,175.0
69,4,1325.0
70,4,1350.0
71,4,1150.0
72,4,325.0
73,4,200.0
74,4,625.0
76,4,850.0
77,4,400.0
79,4,850.0
80,4,225.0
81,4,575.0
84,4,400.0
86,4,100.0
88,4,225.0
89,4,100.0
90,4,250.0
91,4,1225.0
92,4,1650.0
94,4,2075.0
95,4,125.0
97,4,100.0
99,4,175.0
101,4,125.0
106,4,100.0
107,4,225.0
109,4,125.0
110,4,175.0
111,4,300.0
112,4,150.0
113,4,250.0
114,4,300.0
115,4,700.0
116,4,275.0
117,4,500.0
120,4,900.0
3,5,125.0
11,5,250.0
12,5,275.0
13,5,150.0
14,5,275.0
15,5,125.0
16,5,225.0
17,5,125.0
18,5,475.0
20,5,125.0
23,5,175.0
31,5,250.0
38,5,325.0
39,5,225.0
40,5,225.0
41,5,150.0
42,5,225.0
44,5,275.0
45,5,225.0
46,5,300.0
47,5,575.0
48,5,300.0
50,5,650.0
52,5,125.0
54,5,650.0
55,5,125.0
57,5,125.0
58,5,125.0
59,5,475.0
62,5,1075.0
63,5,100.0
66,5,250.0
67,5,350.0
68,5,375.0
69,5,100.0
71,5,675.0
72,5,150.0
76,5,125.0
79,5,250.0
81,5,125.0
82,5,125.0
83,5,300.0
84,5,275.0
86,5,250.0
87,5,325.0
88,5,100.0
89,5,375.0
90,5,125.0
92,5,900.0
94,5,625.0
95,5,275.0
97,5,100.0
98,5,175.0
100,5,125.0
101,5,150.0
109,5,100.0
114,5,275.0
115,5,525.0
116,5,525.0
117,5,375.0
118,5,100.0
124,5,225.0
3,6,125.0
4,6,125.0
11,6,300.0
12,6,150.0
13,6,125.0
14,6,575.0
16,6,600.0
17,6,400.0
18,6,625.0
19,6,650.0
20,6,275.0
21,6,175.0
24,6,325.0
25,6,425.0
30,6,150.0
31,6,675.0
33,6,325.0
34,6,175.0
36,6,450.0
37,6,100.0
38,6,325.0
39,6,325.0
40,6,225.0
41,6,300.0
42,6,875.0
43,6,150.0
44,6,525.0
45,6,400.0
46,6,375.0
47,6,375.0
48,6,125.0
50,6,375.0
52,6,425.0
53,6,125.0
54,6,400.0
55,6,125.0
57,6,275.0
58,6,125.0
59,6,175.0
62,6,975.0
65,6,100.0
66,6,400.0
68,6,775.0
69,6,400.0
70,6,825.0
72,6,300.0
73,6,200.0
74,6,250.0
76,6,450.0
77,6,275.0
79,6,425.0
80,6,250.0
81,6,425.0
82,6,300.0
84,6,425.0
86,6,250.0
88,6,225.0
90,6,400.0
91,6,1475.0
92,6,1075.0
94,6,1850.0
97,6,100.0
98,6,175.0
99,6,150.0
104,6,275.0
109,6,250.0
110,6,200.0
111,6,300.0
112,6,150.0
113,6,125.0
114,6,450.0
115,6,1100.0
116,6,100.0
117,6,100.0
118,6,100.0
119,6,125.0
120,6,925.0
123,6,125.0
3,7,450.0
6,7,125.0
8,7,150.0
11,7,275.0
12,7,275.0
13,7,125.0
14,7,425.0
15,7,250.0
16,7,225.0
17,7,400.0
18,7,600.0
19,7,250.0
21,7,150.0
25,7,275.0
31,7,250.0
33,7,150.0
35,7,125.0
36,7,275.0
38,7,125.0
39,7,100.0
40,7,100.0
41,7,275.0
42,7,100.0
43,7,125.0
44,7,525.0
45,7,100.0
46,7,300.0
47,7,175.0
48,7,125.0
49,7,150.0
54,7,100.0
55,7,100.0
58,7,450.0
59,7,150.0
62,7,100.0
63,7,100.0
66,7,125.0
67,7,150.0
68,7,175.0
69,7,100.0
70,7,250.0
79,7,400.0
80,7,475.0
82,7,250.0
86,7,100.0
88,7,100.0
90,7,125.0
91,7,200.0
92,7,425.0
94,7,375.0
97,7,100.0
98,7,150.0
100,7,275.0
101,7,475.0
104,7,125.0
106,7,250.0
107,7,125.0
110,7,175.0
111,7,125.0
112,7,275.0
115,7,250.0
116,7,100.0
117,7,500.0
118,7,100.0
5,8,175.0
11,8,425.0
12,8,175.0
13,8,75.0
14,8,575.0
15,8,200.0
16,8,375.0
17,8,300.0
18,8,900.0
19,8,275.0
21,8,275.0
24,8,325.0
25,8,200.0
30,8,125.0
31,8,125.0
32,8,100.0
33,8,25.0
34,8,50.0
36,8,200.0
37,8,100.0
38,8,1075.0
39,8,200.0
42,8,700.0
44,8,800.0
45,8,75.0
47,8,375.0
48,8,125.0
50,8,275.0
51,8,200.0
54,8,150.0
57,8,75.0
58,8,200.0
59,8,175.0
62,8,800.0
63,8,100.0
64,8,25.0
65,8,100.0
66,8,125.0
67,8,175.0
68,8,325.0
69,8,400.0
70,8,225.0
71,8,200.0
73,8,275.0
74,8,50.0
76,8,300.0
77,8,275.0
79,8,700.0
80,8,250.0
81,8,350.0
82,8,150.0
83,8,175.0
84,8,125.0
86,8,250.0
88,8,400.0
89,8,175.0
90,8,1250.0
91,8,325.0
92,8,950.0
94,8,850.0
95,8,150.0
97,8,325.0
98,8,175.0
100,8,25.0
101,8,75.0
102,8,25.0
104,8,100.0
106,8,125.0
107,8,100.0
108,8,250.0
109,8,50.0
110,8,525.0
111,8,300.0
112,8,200.0
113,8,75.0
114,8,125.0
115,8,450.0
116,8,150.0
117,8,100.0
118,8,50.0
120,8,575.0
123,8,25.0
134,8,250.0
141,8,125.0
146,8,100.0
10,9,200.0
11,9,1150.0
12,9,300.0
13,9,150.0
14,9,875.0
16,9,625.0
17,9,275.0
18,9,800.0
19,9,275.0
20,9,125.0
21,9,175.0
22,9,150.0
25,9,875.0
31,9,800.0
32,9,100.0
33,9,500.0
34,9,175.0
35,9,150.0
36,9,125.0
38,9,775.0
39,9,350.0
41,9,150.0
42,9,250.0
44,9,150.0
45,9,250.0
47,9,400.0
51,9,300.0
52,9,150.0
55,9,125.0
58,9,125.0
59,9,325.0
62,9,825.0
63,9,125.0
67,9,375.0
68,9,200.0
69,9,275.0
70,9,275.0
76,9,300.0
77,9,125.0
80,9,225.0
82,9,450.0
83,9,325.0
84,9,150.0
86,9,250.0
88,9,250.0
90,9,125.0
91,9,250.0
92,9,275.0
94,9,275.0
95,9,125.0
97,9,400.0
107,9,150.0
109,9,100.0
110,9,200.0
111,9,150.0
112,9,300.0
113,9,100.0
114,9,275.0
115,9,975.0
116,9,125.0
117,9,275.0
119,9,275.0
120,9,100.0
11,10,400.0
13,10,125.0
14,10,275.0
15,10,150.0
16,10,500.0
17,10,400.0
18,10,125.0
19,10,100.0
23,10,200.0
27,10,175.0
45,10,225.0
47,10,400.0
48,10,150.0
54,10,125.0
58,10,150.0
63,10,100.0
67,10,375.0
71,10,200.0
76,10,125.0
81,10,575.0
82,10,125.0
89,10,125.0
92,10,125.0
94,10,400.0
100,10,150.0
107,10,150.0
109,10,100.0
110,10,175.0
111,10,125.0
112,10,450.0
116,10,250.0
117,10,250.0
124,10,275.0
12,11,425.0
13,11,300.0
14,11,150.0
16,11,500.0
17,11,1125.0
18,11,800.0
19,11,275.0
21,11,325.0
24,11,175.0
25,11,150.0
29,11,150.0
31,11,125.0
35,11,150.0
36,11,150.0
38,11,625.0
39,11,125.0
43,11,150.0
45,11,125.0
47,11,200.0
50,11,125.0
52,11,150.0
62,11,150.0
63,11,275.0
69,11,125.0
71,11,225.0
72,11,150.0
79,11,275.0
90,11,275.0
92,11,150.0
95,11,150.0
97,11,125.0
101,11,175.0
104,11,150.0
110,11,200.0
113,11,125.0
114,11,300.0
115,11,425.0
116,11,275.0
120,11,400.0
5,12,150.0
11,12,875.0
13,12,275.0
14,12,300.0
16,12,625.0
17,12,850.0
18,12,600.0
19,12,275.0
21,12,500.0
25,12,575.0
28,12,150.0
31,12,125.0
33,12,175.0
38,12,475.0
43,12,450.0
44,12,150.0
45,12,125.0
81,12,450.0
82,12,150.0
88,12,250.0
94,12,125.0
111,12,150.0
112,12,125.0
116,12,275.0
124,12,250.0
11,13,150.0
15,13,150.0
20,13,150.0
21,13,175.0
38,13,150.0
47,13,200.0
92,13,150.0
94,13,125.0
116,13,125.0
11,14,150.0
12,14,150.0
15,14,150.0
16,14,500.0
17,14,150.0
18,14,950.0
25,14,150.0
31,14,100.0
38,14,150.0
42,14,100.0
43,14,125.0
52,14,300.0
70,14,150.0
72,14,150.0
77,14,125.0
81,14,125.0
115,14,150.0
116,14,275.0
117,14,375.0
124,14,275.0
11,15,150.0
14,15,150.0
18,15,150.0
25,15,150.0
70,15,150.0
74,15,125.0
76,15,150.0
94,15,125.0
12,16,125.0
14,16,150.0
15,16,125.0
17,16,275.0
18,16,125.0
19,16,100.0
21,16,150.0
25,16,275.0
36,16,125.0
38,16,150.0
47,16,200.0
62,16,125.0
63,16,100.0
65,16,125.0
66,16,150.0
69,16,100.0
74,16,125.0
80,16,250.0
81,16,150.0
87,16,325.0
88,16,100.0
118,16,125.0
11,17,125.0
13,17,125.0
16,17,375.0
18,17,475.0
19,17,100.0
20,17,125.0
21,17,150.0
25,17,125.0
31,17,100.0
43,17,150.0
44,17,150.0
58,17,150.0
62,17,125.0
63,17,125.0
92,17,300.0
97,17,100.0
101,17,150.0
111,17,125.0
11,18,125.0
12,18,125.0
13,18,150.0
14,18,125.0
15,18,150.0
16,18,500.0
17,18,275.0
19,18,550.0
21,18,150.0
25,18,125.0
31,18,400.0
34,18,175.0
47,18,200.0
56,18,150.0
58,18,125.0
63,18,100.0
84,18,125.0
98,18,150.0
104,18,150.0
109,18,125.0
112,18,125.0
113,18,100.0
115,18,125.0
119,18,125.0
11,19,300.0
12,19,150.0
14,19,150.0
15,19,150.0
16,19,125.0
17,19,2400.0
18,19,1425.0
20,19,150.0
21,19,650.0
25,19,450.0
35,19,150.0
38,19,150.0
42,19,125.0
50,19,125.0
52,19,300.0
64,19,300.0
81,19,300.0
94,19,125.0
99,19,175.0
107,19,150.0
109,19,125.0
110,19,200.0
115,19,275.0
116,19,125.0
117,19,125.0
17,20,125.0
18,20,100.0
67,20,125.0
83,20,150.0
16,21,250.0
17,21,150.0
18,21,475.0
20,21,300.0
31,21,275.0
44,21,150.0
45,21,125.0
62,21,150.0
81,21,150.0
88,21,125.0
97,21,125.0
109,21,125.0
122,21,150.0
13,22,150.0
15,22,125.0
16,22,100.0
18,22,150.0
19,22,125.0
23,22,375.0
24,22,175.0
25,22,150.0
28,22,150.0
31,22,125.0
32,22,125.0
33,22,350.0
37,22,125.0
38,22,800.0
40,22,125.0
41,22,150.0
42,22,250.0
43,22,300.0
44,22,550.0
45,22,125.0
46,22,375.0
52,22,125.0
54,22,275.0
57,22,150.0
62,22,150.0
65,22,125.0
66,22,150.0
69,22,125.0
77,22,275.0
81,22,300.0
91,22,250.0
92,22,300.0
94,22,100.0
95,22,150.0
97,22,125.0
98,22,175.0
101,22,175.0
107,22,150.0
111,22,150.0
112,22,150.0
114,22,125.0
119,22,150.0
11,23,125.0
14,23,150.0
16,23,125.0
17,23,125.0
18,23,125.0
24,23,150.0
33,23,325.0
34,23,300.0
35,23,425.0
36,23,300.0
38,23,125.0
39,23,200.0
40,23,100.0
44,23,250.0
45,23,225.0
54,23,250.0
62,23,250.0
65,23,100.0
67,23,350.0
72,23,125.0
74,23,100.0
82,23,300.0
84,23,250.0
95,23,150.0
109,23,125.0
111,23,150.0
117,23,125.0
3,24,325.0
4,24,125.0
11,24,300.0
14,24,125.0
15,24,125.0
16,24,100.0
17,24,125.0
18,24,125.0
22,24,250.0
25,24,125.0
26,24,100.0
31,24,275.0
36,24,125.0
38,24,800.0
39,24,100.0
40,24,250.0
41,24,125.0
42,24,100.0
44,24,250.0
45,24,250.0
47,24,375.0
51,24,125.0
54,24,100.0
57,24,150.0
59,24,150.0
65,24,100.0
66,24,125.0
69,24,250.0
73,24,225.0
74,24,125.0
79,24,125.0
81,24,425.0
82,24,125.0
84,24,125.0
88,24,100.0
91,24,750.0
92,24,150.0
94,24,125.0
98,24,150.0
101,24,150.0
107,24,125.0
112,24,125.0
116,24,100.0
117,24,125.0
120,24,125.0
5,25,150.0
11,25,850.0
12,25,125.0
14,25,125.0
15,25,125.0
16,25,375.0
17,25,850.0
18,25,450.0
19,25,250.0
21,25,150.0
23,25,200.0
31,25,925.0
34,25,150.0
35,25,150.0
36,25,125.0
38,25,450.0
40,25,125.0
42,25,100.0
43,25,275.0
44,25,250.0
45,25,625.0
47,25,175.0
55,25,100.0
58,25,325.0
59,25,150.0
63,25,125.0
67,25,175.0
77,25,100.0
79,25,125.0
81,25,275.0
92,25,125.0
94,25,275.0
95,25,125.0
96,25,125.0
101,25,475.0
107,25,275.0
109,25,250.0
110,25,175.0
111,25,125.0
112,25,150.0
114,25,150.0
116,25,125.0
119,25,125.0
3,26,150.0
10,26,625.0
11,26,725.0
14,26,300.0
16,26,750.0
17,26,250.0
18,26,475.0
19,26,375.0
22,26,425.0
23,26,200.0
24,26,175.0
25,26,1050.0
28,26,325.0
31,26,250.0
35,26,125.0
37,26,100.0
38,26,1275.0
39,26,100.0
41,26,150.0
42,26,125.0
44,26,425.0
45,26,250.0
54,26,125.0
55,26,125.0
59,26,325.0
65,26,125.0
69,26,100.0
70,26,275.0
74,26,250.0
79,26,125.0
81,26,150.0
83,26,175.0
84,26,275.0
88,26,100.0
89,26,125.0
92,26,150.0
94,26,125.0
95,26,150.0
107,26,150.0
111,26,125.0
112,26,150.0
114,26,125.0
115,26,150.0
116,26,100.0
117,26,125.0
120,26,125.0
11,27,425.0
12,27,400.0
14,27,725.0
16,27,1250.0
17,27,1000.0
18,27,1250.0
19,27,400.0
20,27,125.0
21,27,175.0
22,27,150.0
24,27,1125.0
25,27,600.0
26,27,100.0
30,27,125.0
31,27,3225.0
32,27,100.0
33,27,1350.0
34,27,175.0
36,27,425.0
38,27,2025.0
39,27,225.0
40,27,375.0
41,27,550.0
42,27,500.0
43,27,600.0
44,27,1350.0
45,27,775.0
46,27,350.0
47,27,175.0
48,27,150.0
49,27,175.0
51,27,300.0
52,27,850.0
55,27,250.0
58,27,325.0
59,27,175.0
62,27,550.0
63,27,125.0
65,27,525.0
67,27,550.0
69,27,125.0
70,27,125.0
71,27,200.0
76,27,275.0
77,27,125.0
80,27,500.0
81,27,600.0
82,27,125.0
84,27,550.0
86,27,275.0
88,27,350.0
90,27,275.0
92,27,300.0
94,27,275.0
95,27,425.0
97,27,100.0
98,27,175.0
101,27,300.0
102,27,100.0
107,27,300.0
109,27,275.0
111,27,150.0
112,27,575.0
114,27,300.0
115,27,125.0
116,27,100.0
117,27,525.0
120,27,1050.0
124,27,275.0
16,28,250.0
18,28,625.0
23,28,200.0
25,28,150.0
31,28,400.0
35,28,150.0
38,28,150.0
40,28,125.0
43,28,150.0
67,28,175.0
98,28,550.0
100,28,150.0
104,28,150.0
117,28,125.0
122,28,150.0
11,29,150.0
12,29,150.0
14,29,150.0
16,29,375.0
17,29,275.0
18,29,150.0
19,29,125.0
21,29,175.0
25,29,150.0
31,29,1225.0
38,29,325.0
39,29,125.0
41,29,150.0
52,29,150.0
55,29,125.0
69,29,125.0
76,29,150.0
82,29,300.0
90,29,275.0
94,29,125.0
101,29,325.0
106,29,125.0
109,29,125.0
112,29,300.0
114,29,150.0
116,29,125.0
117,29,125.0
119,29,150.0
3,30,150.0
4,30,250.0
7,30,175.0
8,30,175.0
10,30,200.0
11,30,725.0
12,30,125.0
13,30,125.0
14,30,125.0
15,30,125.0
16,30,875.0
17,30,675.0
18,30,1225.0
19,30,100.0
21,30,300.0
22,30,150.0
25,30,1050.0
31,30,5925.0
32,30,250.0
33,30,675.0
34,30,325.0
36,30,575.0
38,30,800.0
39,30,450.0
40,30,525.0
41,30,125.0
42,30,100.0
43,30,150.0
44,30,150.0
45,30,525.0
49,30,325.0
52,30,300.0
54,30,100.0
59,30,325.0
62,30,150.0
63,30,100.0
67,30,175.0
68,30,175.0
80,30,250.0
81,30,875.0
82,30,625.0
83,30,175.0
84,30,525.0
88,30,125.0
90,30,150.0
92,30,450.0
94,30,125.0
97,30,250.0
98,30,150.0
99,30,175.0
100,30,125.0
101,30,175.0
102,30,125.0
106,30,125.0
107,30,300.0
108,30,150.0
109,30,275.0
110,30,175.0
111,30,600.0
112,30,300.0
113,30,125.0
114,30,125.0
115,30,150.0
116,30,100.0
117,30,275.0
119,30,125.0
120,30,400.0
11,31,575.0
12,31,275.0
13,31,625.0
14,31,750.0
15,31,425.0
16,31,125.0
17,31,150.0
18,31,150.0
19,31,125.0
20,31,125.0
21,31,500.0
25,31,450.0
26,31,125.0
33,31,350.0
34,31,175.0
35,31,125.0
36,31,275.0
38,31,800.0
40,31,100.0
42,31,625.0
44,31,275.0
45,31,125.0
47,31,175.0
48,31,300.0
50,31,275.0
52,31,150.0
54,31,125.0
58,31,150.0
62,31,400.0
66,31,125.0
69,31,400.0
70,31,275.0
72,31,150.0
76,31,275.0
81,31,450.0
82,31,150.0
84,31,150.0
88,31,125.0
92,31,150.0
98,31,550.0
99,31,175.0
102,31,100.0
106,31,125.0
107,31,450.0
109,31,400.0
110,31,200.0
113,31,125.0
114,31,300.0
115,31,125.0
117,31,125.0
120,31,125.0
124,31,275.0
16,32,125.0
17,32,125.0
27,32,325.0
50,32,525.0
51,32,150.0
90,32,125.0
111,32,125.0
16,33,250.0
17,33,150.0
19,33,125.0
23,33,200.0
24,33,175.0
26,33,125.0
31,33,250.0
34,33,175.0
35,33,425.0
36,33,150.0
38,33,800.0
40,33,100.0
41,33,150.0
43,33,425.0
45,33,250.0
46,33,725.0
48,33,150.0
50,33,125.0
51,33,150.0
52,33,125.0
58,33,150.0
62,33,275.0
69,33,275.0
92,33,150.0
97,33,400.0
98,33,175.0
102,33,100.0
106,33,125.0
116,33,125.0
120,33,125.0
124,33,275.0
19,34,100.0
26,34,100.0
46,34,350.0
51,34,125.0
70,34,150.0
76,34,150.0
84,34,125.0
116,34,100.0
11,35,150.0
12,35,300.0
14,35,150.0
16,35,375.0
17,35,425.0
18,35,325.0
19,35,125.0
20,35,150.0
24,35,175.0
25,35,450.0
27,35,175.0
28,35,150.0
30,35,150.0
31,35,400.0
33,35,350.0
34,35,325.0
36,35,600.0
38,35,2375.0
39,35,225.0
40,35,275.0
41,35,300.0
42,35,250.0
43,35,300.0
44,35,550.0
45,35,250.0
46,35,375.0
47,35,200.0
51,35,150.0
52,35,300.0
53,35,150.0
54,35,275.0
59,35,175.0
62,35,275.0
69,35,125.0
81,35,300.0
82,35,150.0
88,35,250.0
90,35,275.0
91,35,250.0
94,35,125.0
95,35,150.0
98,35,175.0
107,35,150.0
108,35,300.0
109,35,125.0
112,35,300.0
114,35,150.0
115,35,550.0
117,35,650.0
119,35,150.0
18,36,150.0
19,36,125.0
25,36,150.0
33,36,175.0
38,36,475.0
40,36,125.0
44,36,150.0
47,36,200.0
58,36,150.0
66,36,150.0
67,36,375.0
74,36,125.0
81,36,150.0
83,36,175.0
84,36,275.0
92,36,150.0
97,36,125.0
101,36,175.0
42,37,75.0
46,37,325.0
84,37,125.0
7,38,175.0
11,38,150.0
14,38,150.0
15,38,150.0
18,38,150.0
19,38,125.0
20,38,125.0
24,38,500.0
31,38,375.0
36,38,150.0
39,38,125.0
40,38,800.0
41,38,150.0
42,38,250.0
43,38,150.0
44,38,275.0
45,38,650.0
46,38,375.0
50,38,100.0
54,38,125.0
57,38,150.0
62,38,425.0
63,38,125.0
65,38,125.0
67,38,350.0
69,38,125.0
70,38,150.0
72,38,150.0
73,38,200.0
74,38,125.0
92,38,150.0
94,38,125.0
98,38,350.0
99,38,175.0
110,38,200.0
112,38,150.0
117,38,125.0
120,38,125.0
11,39,125.0
38,39,150.0
40,39,125.0
42,39,100.0
44,39,125.0
45,39,125.0
50,39,100.0
55,39,125.0
69,39,100.0
76,39,150.0
81,39,150.0
86,39,125.0
111,39,150.0
120,39,100.0
24,40,175.0
39,40,125.0
43,40,150.0
45,40,125.0
38,41,150.0
39,41,125.0
42,41,125.0
43,41,150.0
44,41,150.0
46,41,375.0
57,41,150.0
65,41,125.0
91,41,250.0
94,41,125.0
3,42,125.0
24,42,175.0
25,42,425.0
38,42,150.0
39,42,100.0
41,42,125.0
43,42,125.0
44,42,250.0
47,42,200.0
65,42,100.0
66,42,150.0
69,42,100.0
92,42,125.0
97,42,100.0
98,42,175.0
111,42,150.0
16,43,250.0
17,43,150.0
33,43,175.0
40,43,125.0
44,43,150.0
45,43,250.0
65,43,125.0
67,43,175.0
92,43,150.0
117,43,125.0
13,44,125.0
16,44,100.0
23,44,175.0
24,44,175.0
25,44,125.0
26,44,125.0
31,44,250.0
33,44,175.0
38,44,450.0
39,44,100.0
40,44,125.0
41,44,125.0
42,44,225.0
45,44,100.0
50,44,275.0
62,44,125.0
71,44,200.0
80,44,225.0
81,44,125.0
84,44,125.0
89,44,250.0
92,44,300.0
94,44,125.0
95,44,275.0
97,44,100.0
98,44,150.0
115,44,150.0
11,45,125.0
18,45,325.0
24,45,175.0
25,45,150.0
26,45,125.0
33,45,175.0
38,45,475.0
39,45,100.0
40,45,125.0
43,45,300.0
44,45,550.0
63,45,125.0
90,45,150.0
91,45,225.0
92,45,150.0
94,45,100.0
101,45,175.0
106,45,125.0
109,45,100.0
117,45,125.0
24,46,175.0
25,46,150.0
42,46,125.0
65,46,125.0
83,46,175.0
3,47,125.0
11,47,400.0
16,47,225.0
17,47,125.0
18,47,125.0
19,47,375.0
24,47,300.0
25,47,125.0
31,47,100.0
32,47,100.0
33,47,325.0
34,47,150.0
35,47,125.0
38,47,300.0
39,47,100.0
41,47,125.0
42,47,225.0
43,47,225.0
44,47,400.0
45,47,100.0
46,47,350.0
48,47,275.0
50,47,250.0
52,47,275.0
54,47,250.0
57,47,125.0
58,47,125.0
59,47,125.0
62,47,400.0
65,47,225.0
68,47,175.0
69,47,250.0
72,47,125.0
73,47,625.0
74,47,100.0
76,47,125.0
77,47,375.0
79,47,400.0
80,47,475.0
82,47,125.0
87,47,625.0
88,47,225.0
89,47,100.0
90,47,125.0
91,47,975.0
92,47,125.0
94,47,375.0
100,47,125.0
101,47,475.0
106,47,100.0
109,47,100.0
111,47,125.0
114,47,125.0
115,47,400.0
12,48,125.0
13,48,125.0
15,48,125.0
25,48,125.0
27,48,150.0
33,48,175.0
36,48,125.0
40,48,100.0
41,48,125.0
42,48,100.0
43,48,425.0
47,48,175.0
55,48,125.0
62,48,125.0
67,48,150.0
69,48,250.0
70,48,125.0
71,48,200.0
76,48,125.0
81,48,125.0
86,48,100.0
90,48,125.0
92,48,125.0
95,48,125.0
104,48,125.0
106,48,100.0
107,48,125.0
114,48,150.0
116,48,125.0
8,49,150.0
11,49,275.0
15,49,275.0
17,49,150.0
18,49,475.0
21,49,175.0
31,49,125.0
33,49,150.0
38,49,475.0
39,49,225.0
40,49,275.0
41,49,150.0
42,49,375.0
43,49,125.0
44,49,250.0
45,49,100.0
48,49,150.0
51,49,125.0
52,49,125.0
55,49,125.0
57,49,150.0
58,49,325.0
62,49,275.0
63,49,100.0
67,49,375.0
70,49,150.0
80,49,250.0
81,49,575.0
86,49,125.0
88,49,125.0
89,49,125.0
90,49,125.0
97,49,125.0
109,49,100.0
110,49,200.0
111,49,125.0
112,49,125.0
116,49,250.0
119,49,125.0
120,49,100.0
7,50,150.0
14,50,125.0
31,50,75.0
36,50,125.0
43,50,125.0
